n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
20,absolute_layered,2,1.6,1.0,A3,21.971345857537393,0.0,0.15756875000000004,2.287310440497127,2.287310440497127,-18.31164915274199,-0.9155824576370994,-0.3056289327720521,-0.9452614365069462,4.050310355266404,4.466824171866162,0.4692462426610778,7.4257580049331935,0.0,robust_zscore,n
20,absolute_layered,2,2.0,1.0,A1,21.971345857537393,0.0,0.15756875000000004,2.287310440497127,0.15756875000000004,-21.656208357537395,-1.0828104178768698,-0.3614509972856407,-0.9452614365069462,-0.48833374429940535,4.466824171866162,0.4692462426610778,-0.031406052091864534,0.0,robust_zscore,n
20,absolute_layered,2,2.0,1.0,A2,21.971345857537393,0.0,0.15756875000000004,2.287310440497127,2.4448791904971268,-17.08158747654314,-0.854079373827157,-0.2850986990282409,-0.9452614365069462,4.386101536260062,4.466824171866162,0.4692462426610778,9.71746450902707,0.0,robust_zscore,n
20,absolute_layered,2,2.0,1.0,A3,21.971345857537393,0.0,0.15756875000000004,2.287310440497127,2.287310440497127,-17.39672497654314,-0.869836248827157,-0.29035847312057217,-0.9452614365069462,4.050310355266404,4.466824171866162,0.4692462426610778,9.045882147039755,0.0,robust_zscore,n
20,absolute_layered,3,0.0,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.566465707671984,-1.3283232853835991,-0.443405205835614,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.08346046373629286,0.0,robust_zscore,n
20,absolute_layered,3,0.0,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-26.566465707671984,-1.3283232853835991,-0.443405205835614,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,-0.08346046373629286,0.0,robust_zscore,n
20,absolute_layered,3,0.0,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-26.566465707671984,-1.3283232853835991,-0.443405205835614,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,-0.08346046373629286,0.0,robust_zscore,n
20,absolute_layered,3,0.2,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.500791957671986,-1.3250395978835994,-0.4423090840195933,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.10832961318167478,0.0,robust_zscore,n
20,absolute_layered,3,0.2,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-25.924329418591643,-1.2962164709295823,-0.43268768787265965,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,1.120156598687055,0.0,robust_zscore,n
20,absolute_layered,3,0.2,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-25.99000316859164,-1.299500158429582,-0.43378380968868036,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,0.980200763073824,0.0,robust_zscore,n
20,absolute_layered,3,0.4,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.435118207671984,-1.3217559103835992,-0.4412129622035725,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.1331987626270567,0.0,robust_zscore,n
20,absolute_layered,3,0.4,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-25.2821931295113,-1.264109656475565,-0.4219701699097052,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,2.3237736611104025,0.0,robust_zscore,n
20,absolute_layered,3,0.4,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-25.4135406295113,-1.2706770314755649,-0.4241624135417467,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,2.0438619898839407,0.0,robust_zscore,n
20,absolute_layered,3,0.8,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.303770707671983,-1.3151885353835993,-0.43902071857153097,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.18293706151782058,0.0,robust_zscore,n
20,absolute_layered,3,0.8,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-23.997920551350617,-1.1998960275675308,-0.4005351339837965,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,4.7310077859570985,0.0,robust_zscore,n
20,absolute_layered,3,0.8,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-24.260615551350615,-1.2130307775675306,-0.40491962124787945,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,4.171184443504175,0.0,robust_zscore,n
20,absolute_layered,3,1.2,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.172423207671983,-1.308621160383599,-0.43682847493948945,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.2326753604085844,0.0,robust_zscore,n
20,absolute_layered,3,1.2,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-22.713647973189932,-1.1356823986594966,-0.37910009805788764,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,7.138241910803794,0.0,robust_zscore,n
20,absolute_layered,3,1.2,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-23.107690473189933,-1.1553845236594966,-0.38567682895401223,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,6.298506897124409,0.0,robust_zscore,n
20,absolute_layered,3,1.6,1.0,A1,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,0.32836875000000004,-26.041075707671983,-1.3020537853835992,-0.4346362313074479,0.08346046373629286,-0.12434574722690962,4.466824171866162,0.4692462426610778,-0.28241365929934825,0.0,robust_zscore,n
20,absolute_layered,3,1.6,1.0,A2,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,3.2106814454017107,-21.429375395029247,-1.0714687697514624,-0.35766506213197885,0.08346046373629286,6.018085312116739,4.466824171866162,0.4692462426610778,9.54547603565049,0.0,robust_zscore,n
20,absolute_layered,3,1.6,1.0,A3,26.566465707671984,0.0,0.32836875000000004,2.8823126954017106,2.8823126954017106,-21.95476539502925,-1.0977382697514624,-0.36643403666014496,0.08346046373629286,5.318306134050585,4.466824171866162,0.4692462426610778,8.425829350744642,0.0,robust_zscore,n
