n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
56,lorentzian_like_2d,-83.42794100109107,83.78837912741596,0.4012297569175966,9.729729729729747e-05,0.0,0.02317180462809917,0.04964579960536832,0.004964579960536833,0.0,10.0,0.5159090909090909,2
