n,mlr_seed,lor_seed,match_distance,log_H_mlr,log_H_lor2d,log_H_delta_mlr_minus_lor2d,score_A2_gamma_mlr,score_A2_gamma_lor2d,score_A2_gamma_delta_mlr_minus_lor2d,geo_total_mlr,geo_total_lor2d,geo_total_delta_mlr_minus_lor2d,cg_family_switch_rate_mlr,cg_family_switch_rate_lor2d,cg_family_switch_rate_delta_mlr_minus_lor2d,cg_mean_penalty_mlr,cg_mean_penalty_lor2d,cg_mean_penalty_delta_mlr_minus_lor2d,antichain_width_mlr,antichain_width_lor2d,antichain_width_delta_mlr_minus_lor2d,comparable_fraction_mlr,comparable_fraction_lor2d,comparable_fraction_delta_mlr_minus_lor2d,geo_dim_eff_mlr,geo_dim_eff_lor2d,geo_dim_eff_delta_mlr_minus_lor2d,geo_interval_shape_mlr,geo_interval_shape_lor2d,geo_interval_shape_delta_mlr_minus_lor2d
44,1302464,1300001,5.708235558097535,72.96470320357045,59.47340138378098,13.49130181978947,-71.89668043509236,-58.65450756041121,-13.242172874681152,1.2827787850290064,0.971558847411104,0.31121993761790245,1.0,0.0,1.0,1.574681078015735,0.074217246126012,1.500463831889723,11.0,8.0,3.0,0.492600422832981,0.5200845665961945,-0.02748414376321351,2.049797463002114,1.884892600422833,0.16490486257928083,0.0444174720691766,0.0021076923076923,0.0423097797614843
48,1441976,1440004,2.166162045813926,80.93644751612786,69.61015664877954,11.32629086734832,-79.5902617995966,-69.10069291474592,-10.489568884850684,1.6281507413430805,0.5816751355686349,1.0464756057744455,1.0,0.0,1.0,1.58227070870346,0.0517555844671969,1.5305151242362631,11.0,9.0,2.0,0.5283687943262412,0.526595744680851,0.0017730496453901567,1.835187234042553,1.845825531914894,-0.01063829787234094,0.0068699752628324,0.0002586206896551,0.006611354573177301
48,1442087,1440003,2.481749606939011,80.64326040475952,68.58915702587474,12.054103378884776,-79.11132847419977,-68.16683099141768,-10.944497482782083,1.8566894839944488,0.473409936451545,1.3832795475429038,1.0,0.0,1.0,1.552665012922409,0.0624221951995127,1.4902428177228964,11.0,9.0,2.0,0.5390070921985816,0.5230496453900709,0.015957446808510634,1.7713574468085107,1.8671021276595745,-0.0957446808510638,0.0077332581915268,0.0,0.0077332581915268
48,1444467,1440002,2.9876310113069295,84.33244185279139,69.87295924669358,14.459482606097808,-83.04993549984798,-69.31229303930715,-13.737642460540826,1.5541187343047471,0.6494997843637058,0.9046189499410413,1.0,0.0,1.0,1.5511120145766226,0.0473251290471812,1.5037868855294414,11.0,9.0,2.0,0.4742907801418439,0.5150709219858156,-0.04078014184397172,2.1596553191489365,1.9149744680851064,0.24468085106383008,0.0104013088156807,0.014012,-0.0036106911843193003
48,1441627,1440005,4.488467925540686,83.80441383068123,68.41981393940041,15.384599891280814,-82.53450209523557,-67.63771810928802,-14.89678398594755,1.5389134760320982,0.9221314900123156,0.6167819860197825,0.8333333333333334,0.0,0.8333333333333334,1.2819939586474085,0.0606539026469273,1.2213400560004812,11.0,8.0,3.0,0.4725177304964539,0.5363475177304965,-0.06382978723404259,2.1702936170212768,1.7873148936170211,0.38297872340425565,0.0020113616390444,0.00015,0.0018613616390444
52,1991256,1980001,1.300886871304532,93.58983774728075,84.41119808350992,9.178639663770838,-92.45518542229692,-84.10390239263462,-8.351283029662298,1.367893611649784,0.3309545950811118,1.036939016568672,1.0,0.0,1.0,1.552133282523519,0.0381780421884704,1.5139552403350487,12.0,12.0,0.0,0.4947209653092006,0.4728506787330316,0.021870286576169018,2.037074208144796,2.16829592760181,-0.131221719457014,0.0066985502807237,0.0053313731418493,0.0013671771388743996
52,1991364,1980006,1.8086249729652248,91.81473560063534,80.88363220301221,10.931103397623133,-90.36436057336483,-80.7003771992019,-9.663983374162939,1.758964197414009,0.1801337433583543,1.5788304540556546,1.0,0.0,1.0,1.565565951969926,0.0571408959751068,1.5084250559948194,12.0,10.0,2.0,0.5173453996983409,0.5120663650075414,0.005279034690799489,1.9013276018099543,1.9330018099547517,-0.03167420814479738,0.0068891906583506,0.0018665092507591,0.0050226814075915
52,1993600,1980003,1.9372263785987338,91.31351831686952,80.45434639072397,10.85917192614555,-89.89354562781885,-80.30815894104339,-9.585386686775465,1.7209853459252424,0.125888028050798,1.5950973178744445,1.0,0.0,1.0,1.5309780752074482,0.0201355772448754,1.5108424979625728,12.0,10.0,2.0,0.5128205128205128,0.5030165912518854,0.009803921568627416,1.9284769230769236,1.987300452488688,-0.058823529411764275,0.0074508284808244,0.0013333333333333,0.0061174951474911
52,1992765,1980005,3.317937127170221,90.16539709868036,76.52470950350217,13.640687595178193,-88.58687597748026,-75.26318210510854,-13.32369387237172,1.9155143757044757,1.5264825163421225,0.3890318593623532,1.0,0.0,1.0,1.5607902346955578,0.0376533017239359,1.5231369329716218,12.0,9.0,3.0,0.5271493212669683,0.4962292609351433,0.03092006033182504,1.84250407239819,2.02802443438914,-0.18552036199095,0.0095588375720148,0.0003675,0.009191337572014801
52,1986866,1980000,3.9874204923233303,91.79441007954588,81.81073921807933,9.98367086146655,-90.282868381344,-81.08526244224808,-9.197605939095922,1.8352115020195472,0.8609937112133978,0.9742177908061493,1.0,0.3333333333333333,0.6666666666666667,1.5625434271889411,0.5515169962727662,1.011026430916175,12.0,10.0,2.0,0.5196078431372549,0.4577677224736048,0.06184012066365013,1.8877529411764704,2.2587936651583718,-0.37104072398190135,0.0163618992607098,0.0167738035228615,-0.0004119042621517008
52,1981292,1980004,5.746739408886145,90.30888893288768,77.15779795741989,13.151090975467795,-88.26938796227259,-76.89293126616099,-11.376456696111603,2.4902657785851945,0.2840422995538283,2.206223479031366,1.0,0.0,1.0,1.5790057828036197,0.0360035017441005,1.5430022810595192,12.0,9.0,3.0,0.5490196078431373,0.4803921568627451,0.06862745098039219,1.7112823529411765,2.1230470588235293,-0.4117647058823528,0.0233774037415465,0.0002925925925925,0.023084811148954
56,2159786,2120006,0.3672951426934683,102.55280277833307,89.24749903346957,13.305303744863508,-101.19648916664896,-89.10827762185943,-12.08821154478953,1.6438001689223605,0.120872723878562,1.5229274450437984,1.0,0.1666666666666666,0.8333333333333334,1.567666523465914,0.3278185359301419,1.239847987535772,12.0,12.0,0.0,0.5032467532467533,0.5,0.0032467532467532756,1.9859194805194804,2.0054,-0.01948051948051943,0.0034136831959597,0.0015997303425874,0.0018139528533723
56,2137706,2120007,1.7604013211597056,102.14724791146804,89.58619371140755,12.561054200060497,-100.72200218650762,-89.35396707070183,-11.368035115805796,1.7288720160570812,0.2371338098670461,1.491738206190035,1.0,0.0,1.0,1.55437909894719,0.0518151213425994,1.5025639776045905,12.0,10.0,2.0,0.5149350649350649,0.5201298701298701,-0.0051948051948051965,1.9157896103896104,1.8846207792207796,0.031168831168830735,0.0058096829990213,0.0022125567239574,0.0035971262750638996
56,2142406,2120008,2.464209809507461,101.96977561433698,83.53272765400857,18.437047960328414,-100.28344663088367,-82.792160116021,-17.49128651486268,2.0526314468041367,0.8704108308964663,1.1822206159076702,1.0,0.0,1.0,1.534715817098644,0.0452583767181018,1.489457440380542,12.0,10.0,2.0,0.5337662337662338,0.5376623376623376,-0.003896103896103842,1.8028025974025972,1.7794259740259744,0.02337662337662283,0.0131968760298626,0.0001028571428571,0.0130940188870055
56,2139721,2120000,3.1553722832320865,102.42525299978276,88.45363938356196,13.971613616220793,-101.00023912616072,-88.11263883090888,-12.887600295251843,1.7282494954597258,0.3820374235579259,1.3462120719018,1.0,0.0,1.0,1.537030330441589,0.0317490840892957,1.5052812463522933,12.0,10.0,2.0,0.5084415584415585,0.4766233766233766,0.03181818181818186,1.9547506493506488,2.1456597402597404,-0.19090909090909158,0.0156163553005318,0.0109433333333333,0.0046730219671984995
56,2134214,2120001,3.1697782361689852,100.8460032231976,83.23329253736443,17.612710685833164,-99.10682381212632,-82.12236101690169,-16.98446279522463,2.1189349613674766,1.3362176751833417,0.7827172861841349,1.0,0.0,1.0,1.5370792274184344,0.0417749741612507,1.4953042532571836,12.0,9.0,3.0,0.5357142857142857,0.5285714285714286,0.0071428571428571175,1.791114285714286,1.8339714285714288,-0.042857142857142705,0.0180760608113112,0.0042142857142857,0.0138617750970255
56,2166120,2120002,3.889160727311513,101.4933065544146,86.46609924207955,15.027207312335051,-99.86102600600394,-86.13069525495786,-13.730330751046083,1.9844629409862868,0.3653058847311916,1.6191570562550952,1.0,0.0,1.0,1.5330262928143623,0.0652043014554651,1.4678219913588972,12.0,9.0,3.0,0.5279220779220779,0.5227272727272727,0.0051948051948051965,1.8378675324675329,1.869036363636364,-0.03116883116883118,0.0218387167789255,0.0002925925925925,0.021546124186333
