n,family,sample_id,seed,beta,log_H,penalty_neutral,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_dim_multi_consistency,geo_dim_multi_consistency_var,geo_d_order,geo_d_chain,geo_d_width,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,gamma,variant,scale_consistency,scale_multi,score,penalty_effective
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,1.5,replace_dim_with_multi_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-15.150134801344912,8.14392631112456
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,1.5,width_height_plus_multi_consistency_only,0.8627348748221454,0.7468803683857239,-18.083947601617588,6.188051110942774
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,2.0,A2_full,0.8627348748221454,0.7468803683857239,-7.559885066295358,9.903069600868196
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,2.0,replace_dim_with_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-10.296108066548278,8.534958100741736
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,2.0,replace_dim_with_multi_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-11.078171645782632,8.14392631112456
20,KR_like,0,20000,1.0,27.36602426803175,0.06910486111111111,1.206948960812582,0.6830239522437669,2.826452631578947,4.7477854870166105,2.826452631578947,5.005394,0.0,2.0,4.960698506796256,0.2129130197796456,2.826452631578947,2.7268330278608417,3.7516636192032218,0.0,0.0017728531855955671,0.05651132812499995,0.32110000000000005,0.03125000000000001,9.833964739757086,2.0,width_height_plus_multi_consistency_only,0.8627348748221454,0.7468803683857239,-14.989922046146203,6.188051110942774
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.0,A2_full,0.8627348748221454,0.7468803683857239,-27.542029143246257,11.694923709085392
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.0,replace_dim_with_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-27.542029143246257,8.067718886639929
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.0,replace_dim_with_multi_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-27.542029143246257,7.723952563326115
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.0,width_height_plus_multi_consistency_only,0.8627348748221454,0.7468803683857239,-27.542029143246257,5.771647950217998
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.1,A2_full,0.8627348748221454,0.7468803683857239,-26.372536772337718,11.694923709085392
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.1,replace_dim_with_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-26.735257254582265,8.067718886639929
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.1,replace_dim_with_multi_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-26.769633886913645,7.723952563326115
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.1,width_height_plus_multi_consistency_only,0.8627348748221454,0.7468803683857239,-26.964864348224456,5.771647950217998
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.2,A2_full,0.8627348748221454,0.7468803683857239,-25.203044401429178,11.694923709085392
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.2,replace_dim_with_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-25.92848536591827,8.067718886639929
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.2,replace_dim_with_multi_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-25.997238630581034,7.723952563326115
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.2,width_height_plus_multi_consistency_only,0.8627348748221454,0.7468803683857239,-26.38769955320266,5.771647950217998
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.4,A2_full,0.8627348748221454,0.7468803683857239,-22.8640596596121,11.694923709085392
20,KR_like,1,20001,1.0,27.542029143246257,0.06657986111111112,1.206948960812582,0.9077676641551249,2.9527684210526317,4.213271767349019,2.9527684210526317,5.005394,0.0,2.0,4.406555998513015,0.19328423116399684,2.9527684210526317,2.7268330278608417,3.7516636192032218,0.0,0.0006925207756232686,0.05644541015624995,0.32110000000000005,0.03125000000000001,11.628343847974282,0.4,replace_dim_with_consistency_scale_matched,0.8627348748221454,0.7468803683857239,-24.314941588590287,8.067718886639929
