variant,n,gamma,family,mean_score,std_score,mean_log_H,mean_penalty,mean_dim_consistency,mean_dim_multi_consistency,mean_d_order,mean_d_chain,mean_d_width,count
A2_full,32,1.0,KR_like,-41.81059569878102,1.002409934388406,54.49058504100736,12.679989342226335,5.020036880889282,5.971479576960256,2.7674967741935483,3.154648767857287,4.999999999999998,2
A2_full,32,1.0,lorentzian_like_2d,-41.61303647850541,0.7330397640279726,42.218720736719106,0.605684258213691,1.006899344072914,1.0723673542929941,1.8179,1.7238513011033887,2.2851806134465935,2
A2_full,32,1.5,lorentzian_like_2d,-41.31019434939857,0.9298229984014795,42.218720736719106,0.605684258213691,1.006899344072914,1.0723673542929941,1.8179,1.7238513011033887,2.2851806134465935,2
A2_full,32,1.5,KR_like,-35.470601027667854,1.8306748554262533,54.49058504100736,12.679989342226335,5.020036880889282,5.971479576960256,2.7674967741935483,3.154648767857287,4.999999999999998,2
A2_full,32,2.0,lorentzian_like_2d,-41.00735222029172,1.126606232774999,42.218720736719106,0.605684258213691,1.006899344072914,1.0723673542929941,1.8179,1.7238513011033887,2.2851806134465935,2
A2_full,32,2.0,KR_like,-29.130606356554686,2.6589397764641056,54.49058504100736,12.679989342226335,5.020036880889282,5.971479576960256,2.7674967741935483,3.154648767857287,4.999999999999998,2
A2_full,36,0.0,KR_like,-64.5903131728839,0.021164791441470997,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.0,lorentzian_like_2d,-47.393984710296266,0.291409068874039,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
A2_full,36,0.1,KR_like,-63.297810728556215,0.019262813441386716,64.5903131728839,12.925024443276754,5.159383173732145,6.254193719808839,2.7339714285714285,3.2618595071429146,5.169925001442312,2
A2_full,36,0.1,lorentzian_like_2d,-47.32537069953693,0.25022177009605273,47.393984710296266,0.6861401075932861,1.3706961340556503,1.4281869172110537,2.2149238095238095,1.6771190436927808,2.094131565991205,2
