n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
52,multi_layer_random,-89.97537065742956,91.49779796264993,1.8481391352163754,0.011722784999028348,0.0,0.022831423125925645,1.5585027923981685,0.005850279239816856,1.0,12.0,0.5201106083459025,6
52,lorentzian_like_2d,-79.72563572439958,80.20707055937459,0.5514158155999355,0.004327518640232664,0.0,0.019312277326290088,0.1234380525248759,0.004010471919154257,0.05555555555555555,10.0,0.48705379587732534,6
