n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
10,0.0,transitive_percolation,A1,-1.6297366893248015,0.42994185625262615,0.0,1.6297366893248015,-0.5957003539207174,10
10,0.0,lorentzian_like_3d,A1,-0.8356962949243278,0.3400507322435556,0.0,0.8356962949243278,-0.6584307980981388,10
10,0.0,multi_layer_random,A1,-0.28782852108144474,0.4177907479990025,0.0,0.28782852108144474,-0.6705278625229827,10
10,0.0,KR_like,A1,0.01636104832403947,0.23791667952945592,0.0,-0.01636104832403947,-0.6784714836215182,10
10,0.0,lorentzian_like_2d,A1,0.38540755932728143,0.4646179975040363,0.0,-0.38540755932728143,-0.6754136819382108,10
10,0.0,interval_order,A1,0.4725841941747701,0.6045053447709946,0.0,-0.4725841941747701,-0.660279273262711,10
10,0.0,absolute_layered,A1,1.0942207425000572,0.20877499131627603,0.0,-1.0942207425000572,-0.6499897691371365,10
10,0.5,transitive_percolation,A1,-1.9275868662851603,0.41196146953530005,0.0,1.6297366893248015,-0.5957003539207174,10
10,0.5,lorentzian_like_3d,A1,-1.1649116939733972,0.33788129063166494,0.0,0.8356962949243278,-0.6584307980981388,10
10,0.5,multi_layer_random,A1,-0.6230924523429361,0.41657118896609857,0.0,0.28782852108144474,-0.6705278625229827,10
10,0.5,KR_like,A1,-0.3228746934867196,0.23923940158734888,0.0,-0.01636104832403947,-0.6784714836215182,10
10,0.5,lorentzian_like_2d,A1,0.04770071835817603,0.46606493271236804,0.0,-0.38540755932728143,-0.6754136819382108,10
10,0.5,interval_order,A1,0.1424445575434147,0.5998241102193856,0.0,-0.4725841941747701,-0.660279273262711,10
10,0.5,absolute_layered,A1,0.7692258579314888,0.2026484679345159,0.0,-1.0942207425000572,-0.6499897691371365,10
10,1.0,transitive_percolation,A1,-2.225437043245519,0.39476825054100456,0.0,1.6297366893248015,-0.5957003539207174,10
10,1.0,lorentzian_like_3d,A1,-1.4941270930224666,0.3358501377279787,0.0,0.8356962949243278,-0.6584307980981388,10
10,1.0,multi_layer_random,A1,-0.9583563836044273,0.4153934779086182,0.0,0.28782852108144474,-0.6705278625229827,10
10,1.0,KR_like,A1,-0.6621104352974787,0.24063019751379308,0.0,-0.01636104832403947,-0.6784714836215182,10
10,1.0,lorentzian_like_2d,A1,-0.29000612261092934,0.4675676571873903,0.0,-0.38540755932728143,-0.6754136819382108,10
10,1.0,interval_order,A1,-0.1876950790879408,0.5952283675083723,0.0,-0.4725841941747701,-0.660279273262711,10
10,1.0,absolute_layered,A1,0.4442309733629206,0.19652540042276914,0.0,-1.0942207425000572,-0.6499897691371365,10
10,1.5,transitive_percolation,A1,-2.5232872202058774,0.3784694935110599,0.0,1.6297366893248015,-0.5957003539207174,10
10,1.5,lorentzian_like_3d,A1,-1.8233424920715362,0.3339597967695011,0.0,0.8356962949243278,-0.6584307980981388,10
10,1.5,multi_layer_random,A1,-1.2936203148659187,0.41425797174071594,0.0,0.28782852108144474,-0.6705278625229827,10
10,1.5,KR_like,A1,-1.0013461771082377,0.2420878940576844,0.0,-0.01636104832403947,-0.6784714836215182,10
10,1.5,lorentzian_like_2d,A1,-0.6277129635800348,0.469125634809294,0.0,-0.38540755932728143,-0.6754136819382108,10
10,1.5,interval_order,A1,-0.5178347157192963,0.5907201119949377,0.0,-0.4725841941747701,-0.660279273262711,10
10,1.5,absolute_layered,A1,0.11923608879435244,0.19040612218224723,0.0,-1.0942207425000572,-0.6499897691371365,10
10,2.0,transitive_percolation,A1,-2.8211373971662366,0.3631856412795287,0.0,1.6297366893248015,-0.5957003539207174,10
10,2.0,lorentzian_like_3d,A1,-2.1525578911206056,0.33221267148950256,0.0,0.8356962949243278,-0.6584307980981388,10
10,2.0,multi_layer_random,A1,-1.62888424612741,0.41316501843908754,0.0,0.28782852108144474,-0.6705278625229827,10
10,2.0,KR_like,A1,-1.3405819189189967,0.24361129028258427,0.0,-0.01636104832403947,-0.6784714836215182,10
10,2.0,lorentzian_like_2d,A1,-0.9654198045491402,0.4707383169731762,0.0,-0.38540755932728143,-0.6754136819382108,10
10,2.0,interval_order,A1,-0.8479743523506518,0.5863013618322638,0.0,-0.4725841941747701,-0.660279273262711,10
