n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
10,lorentzian_like_2d,0,3.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,-0.8497703291094334,-0.08497703291094334,-0.036905056481733714,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,0.25963144375628977,0.0,robust_zscore,n
10,lorentzian_like_2d,0,3.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,-1.128470329109434,-0.1128470329109434,-0.04900884369237737,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,0.18632661758559443,0.0,robust_zscore,n
10,lorentzian_like_2d,0,4.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-6.718476835776092,-0.6718476835776092,-0.2917797416572376,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-1.9819427443377913,0.0,robust_zscore,n
10,lorentzian_like_2d,0,4.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,1.2303318397794527,0.12303318397794527,0.053432632892609196,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,0.10878577459192973,0.0,robust_zscore,n
10,lorentzian_like_2d,0,4.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,0.8587318397794519,0.08587318397794519,0.037294249945084325,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,0.011046006364335947,0.0,robust_zscore,n
10,lorentzian_like_2d,0,6.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-6.532676835776091,-0.6532676835776091,-0.2837105501834752,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-3.3289983421313716,0.0,robust_zscore,n
10,lorentzian_like_2d,0,6.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,5.390536177557225,0.5390536177557225,0.23410801164129502,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,-0.19290556373679024,0.0,robust_zscore,n
10,lorentzian_like_2d,0,6.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,4.833136177557224,0.48331361775572235,0.2099004372200077,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,-0.3395152160781809,0.0,robust_zscore,n
10,lorentzian_like_2d,0,8.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-6.346876835776092,-0.6346876835776092,-0.2756413587097128,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-4.6760539399249526,0.0,robust_zscore,n
10,lorentzian_like_2d,0,8.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,9.550740515334997,0.9550740515334997,0.4147833903899808,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,-0.4945969020655103,0.0,robust_zscore,n
10,lorentzian_like_2d,0,8.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,8.807540515334995,0.8807540515334995,0.38250662449493106,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,-0.6900764385206979,0.0,robust_zscore,n
10,lorentzian_like_2d,0,10.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-6.161076835776091,-0.6161076835776091,-0.26757216723595034,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-6.0231095377185335,0.0,robust_zscore,n
10,lorentzian_like_2d,0,10.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,13.710944853112768,1.3710944853112768,0.5954587691386666,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,-0.7962882403942304,0.0,robust_zscore,n
10,lorentzian_like_2d,0,10.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,12.781944853112766,1.2781944853112766,0.5551128117698544,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,-1.0406376609632149,0.0,robust_zscore,n
10,lorentzian_like_2d,0,15.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-5.696576835776092,-0.5696576835776093,-0.24739918855154433,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-9.390748532202483,0.0,robust_zscore,n
10,lorentzian_like_2d,0,15.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,24.1114556975572,2.4111455697557203,1.0471472160103812,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,-1.5505165862160306,0.0,robust_zscore,n
10,lorentzian_like_2d,0,15.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,22.717955697557198,2.27179556975572,0.986628279957163,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,-1.9170407170695072,0.0,robust_zscore,n
10,lorentzian_like_2d,0,20.0,1.0,A1,7.090076835776092,0.0,exact,0.0929,1.987202168888886,0.0929,-5.232076835776092,-0.5232076835776092,-0.22722620986713826,-0.7121684512493698,-0.6735277988967903,2.4917559921107157,3.8019324860143353,-12.758387526686436,0.0,robust_zscore,n
10,lorentzian_like_2d,0,20.0,1.0,A2,7.090076835776092,0.0,exact,0.0929,1.987202168888886,2.080102168888886,34.51196654200163,3.451196654200163,1.4988356628820958,-0.7121684512493698,-0.15084566916436,2.4917559921107157,3.8019324860143353,-2.3047449320378304,0.0,robust_zscore,n
10,lorentzian_like_2d,0,20.0,1.0,A3,7.090076835776092,0.0,exact,0.0929,1.987202168888886,1.987202168888886,32.653966542001626,3.2653966542001625,1.4181437481444714,-0.7121684512493698,-0.17528061122125846,2.4917559921107157,3.8019324860143353,-2.7934437731757997,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.350516171833998,-0.7350516171833998,-0.319228861256812,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,0.607648050021281,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-7.350516171833998,-0.7350516171833998,-0.319228861256812,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,0.607648050021281,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-7.350516171833998,-0.7350516171833998,-0.319228861256812,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,0.607648050021281,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.5,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.296966171833998,-0.7296966171833998,-0.31690321430622004,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,0.27275162192492003,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.5,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-7.153341874864511,-0.7153341874864511,-0.31066569034211183,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,0.31052827826950774,0.0,robust_zscore,n
10,lorentzian_like_2d,1,0.5,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-7.20689187486451,-0.720689187486451,-0.31299133729270373,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,0.29644333588902433,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.243416171833998,-0.7243416171833998,-0.31457756735562814,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-0.062144806171440914,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-6.956167577895023,-0.6956167577895023,-0.3021025194274117,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,0.013408506517734509,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-7.063267577895023,-0.7063267577895023,-0.30675381332859547,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-0.014761378243232315,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.5,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.189866171833998,-0.7189866171833998,-0.31225192040503624,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-0.3970412342678019,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.5,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-6.7589932809255355,-0.6758993280925536,-0.2935393485127115,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,-0.28371126523403867,0.0,robust_zscore,n
10,lorentzian_like_2d,1,1.5,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-6.919643280925536,-0.6919643280925536,-0.30051628936448727,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-0.3259660923754889,0.0,robust_zscore,n
10,lorentzian_like_2d,1,2.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.1363161718339985,-0.7136316171833998,-0.30992627345444435,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-0.7319376623641628,0.0,robust_zscore,n
10,lorentzian_like_2d,1,2.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-6.561818983956048,-0.6561818983956048,-0.28497617759801136,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,-0.580831036985812,0.0,robust_zscore,n
10,lorentzian_like_2d,1,2.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-6.776018983956048,-0.6776018983956048,-0.294278765400379,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-0.6371708065077456,0.0,robust_zscore,n
10,lorentzian_like_2d,1,3.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-7.0292161718339985,-0.7029216171833998,-0.3052749795532605,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-1.4017305185568847,0.0,robust_zscore,n
10,lorentzian_like_2d,1,3.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-6.167470390017073,-0.6167470390017072,-0.26784983576861104,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,-1.1750705804893582,0.0,robust_zscore,n
10,lorentzian_like_2d,1,3.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-6.488770390017073,-0.6488770390017072,-0.28180371747216254,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-1.2595802347722587,0.0,robust_zscore,n
10,lorentzian_like_2d,1,4.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-6.9221161718339985,-0.6922116171833999,-0.3006236856520767,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-2.0715233747496065,0.0,robust_zscore,n
10,lorentzian_like_2d,1,4.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-5.773121796078097,-0.5773121796078098,-0.25072349393921073,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,-1.7693101239929048,0.0,robust_zscore,n
10,lorentzian_like_2d,1,4.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-6.201521796078097,-0.6201521796078098,-0.2693286695439461,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-1.881989663036772,0.0,robust_zscore,n
10,lorentzian_like_2d,1,6.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-6.707916171833999,-0.6707916171833999,-0.29132109784970905,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-3.4111090871350505,0.0,robust_zscore,n
10,lorentzian_like_2d,1,6.0,1.0,A2,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.3943485939389753,-4.984424608200147,-0.4984424608200147,-0.21647081028041015,-0.607648050021281,-0.5942395435035465,2.4917559921107157,3.8019324860143353,-2.9577892109999975,0.0,robust_zscore,n
10,lorentzian_like_2d,1,6.0,1.0,A3,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.2872485939389753,-5.627024608200147,-0.5627024608200146,-0.2443785736875131,-0.607648050021281,-0.6224094282645133,2.4917559921107157,3.8019324860143353,-3.1268085195657984,0.0,robust_zscore,n
10,lorentzian_like_2d,1,8.0,1.0,A1,7.350516171833998,0.0,exact,0.10710000000000001,0.2872485939389753,0.10710000000000001,-6.493716171833999,-0.6493716171833999,-0.28201851004734135,-0.607648050021281,-0.6697928561927219,2.4917559921107157,3.8019324860143353,-4.7506947995204944,0.0,robust_zscore,n
