scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.740,1.74,52,1.0,KR_like,-92.76398382142246,1.0405126774487226,15.931666591396606,108.69565041281906,sis,2
1.740,1.74,52,1.0,lorentzian_like_2d,-78.40516559138015,1.4292078593298876,1.6514283159111445,80.0565939072913,exact,2
1.740,1.74,52,1.5,KR_like,-84.79815052572415,1.370507697702251,15.931666591396606,108.69565041281906,sis,2
1.740,1.74,52,1.5,lorentzian_like_2d,-77.5794514334246,1.486374473759431,1.6514283159111445,80.0565939072913,exact,2
1.740,1.74,52,2.0,KR_like,-76.83231723002585,1.7005027179557997,15.931666591396606,108.69565041281906,sis,2
1.740,1.74,52,2.0,lorentzian_like_2d,-76.753737275469,1.5435410881889544,1.6514283159111445,80.0565939072913,exact,2
1.760,1.76,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,0.1,KR_like,-107.09501434279072,0.4472773890618035,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.1,lorentzian_like_2d,-79.88966953654389,1.3263875678225143,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,0.2,KR_like,-105.49437827276236,0.5140321411819464,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.2,lorentzian_like_2d,-79.7227451657965,1.3379005051742228,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,0.4,KR_like,-102.29310613270567,0.6475416454222425,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.4,lorentzian_like_2d,-79.38889642430169,1.3609263798775897,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,0.6,KR_like,-99.09183399264899,0.7810511496625585,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.6,lorentzian_like_2d,-79.05504768280689,1.3839522545809768,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,0.8,KR_like,-95.8905618525923,0.9145606539028546,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,0.8,lorentzian_like_2d,-78.72119894131208,1.4069781292843486,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,1.0,KR_like,-92.68928971253561,1.0480701581431657,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,1.0,lorentzian_like_2d,-78.38735019981728,1.4300040039877309,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,1.5,KR_like,-84.68610936239389,1.3818439187439306,16.00636070028345,108.69565041281906,sis,2
1.760,1.76,52,1.5,lorentzian_like_2d,-77.55272834608027,1.487568690746178,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,2.0,lorentzian_like_2d,-76.71810649234325,1.5451333775046308,1.6692437074740214,80.0565939072913,exact,2
1.760,1.76,52,2.0,KR_like,-76.68292901225216,1.715617679344686,16.00636070028345,108.69565041281906,sis,2
1.780,1.78,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,0.1,KR_like,-107.08754493190204,0.44803313713124676,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.1,lorentzian_like_2d,-79.88788799738761,1.326467182288304,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,0.2,KR_like,-105.479439450985,0.5155436373208381,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.2,lorentzian_like_2d,-79.71918208748392,1.3380597341057774,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,0.4,KR_like,-102.26322848915095,0.6505646377000307,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.4,lorentzian_like_2d,-79.38177026767654,1.361244837740729,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,0.6,KR_like,-99.04701752731688,0.7855856380792233,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.6,lorentzian_like_2d,-79.04435844786917,1.3844299413756807,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,0.8,KR_like,-95.83080656548283,0.9206066384584161,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,0.8,lorentzian_like_2d,-78.70694662806179,1.4076150450106222,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,1.0,KR_like,-92.61459560364877,1.0556276388376087,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,1.0,lorentzian_like_2d,-78.3695348082544,1.4308001486455788,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,1.5,KR_like,-84.57406819906362,1.3931801397856005,16.081054809170297,108.69565041281906,sis,2
1.780,1.78,52,1.5,lorentzian_like_2d,-77.52600525873595,1.4887629077329403,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,2.0,lorentzian_like_2d,-76.6824757092175,1.5467256668203069,1.6870590990368988,80.0565939072913,exact,2
1.780,1.78,52,2.0,KR_like,-76.53354079447847,1.7307326407335721,16.081054809170297,108.69565041281906,sis,2
1.800,1.8,52,0.0,KR_like,-108.69565041281906,0.3805226369416454,16.155748918057142,108.69565041281906,sis,2
1.800,1.8,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.7048744905997761,80.0565939072913,exact,2
1.800,1.8,52,0.1,KR_like,-107.08007552101336,0.4487888852006951,16.155748918057142,108.69565041281906,sis,2
1.800,1.8,52,0.1,lorentzian_like_2d,-79.88610645823132,1.326546796754099,1.7048744905997761,80.0565939072913,exact,2
1.800,1.8,52,0.2,KR_like,-105.46450062920763,0.5170551334597348,16.155748918057142,108.69565041281906,sis,2
1.800,1.8,52,0.2,lorentzian_like_2d,-79.71561900917135,1.338218963037357,1.7048744905997761,80.0565939072913,exact,2
1.800,1.8,52,0.4,KR_like,-102.2333508455962,0.653587629977804,16.155748918057142,108.69565041281906,sis,2
1.800,1.8,52,0.4,lorentzian_like_2d,-79.3746441110514,1.3615632956038684,1.7048744905997761,80.0565939072913,exact,2
