n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
10,0.0,KR_like,A1,0.0,0.10588914031567549,-0.8542048347151683,0.9694652642228764,outer_plus_measurement,2
10,0.0,KR_like,A2,0.0,0.10588914031567549,-0.7542126089202452,0.6039146269206289,outer_plus_measurement,2
10,0.0,KR_like,A3,0.0,0.10588914031567549,-0.7469996555087425,0.792931421988541,outer_plus_measurement,2
10,0.0,absolute_layered,A1,1.3242196172923397,0.17481263718299744,1.2006084161031387,1.447830818481541,outer_plus_measurement,2
10,0.0,absolute_layered,A2,1.3242196172923397,0.17481263718299744,1.2006084161031387,1.447830818481541,outer_plus_measurement,2
10,0.0,absolute_layered,A3,1.3242196172923397,0.17481263718299744,1.2006084161031387,1.447830818481541,outer_plus_measurement,2
10,0.0,interval_order,A1,0.47268559842470426,0.9046516593896852,-0.35761589262200566,1.2843422202327546,outer_plus_measurement,2
10,0.0,interval_order,A2,0.47268559842470426,0.9046516593896852,-0.6224260150635255,1.3505738421829931,outer_plus_measurement,2
10,0.0,interval_order,A3,0.47268559842470426,0.9046516593896852,-0.6208337465734324,1.2988328995949012,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A1,0.5902669608263948,0.21578371417948303,-0.08288739275574365,1.16552503701723,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A2,0.5902669608263948,0.21578371417948303,-0.008619645157846575,1.3994853251221584,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A3,0.5902669608263948,0.21578371417948303,-0.09545266057117482,1.0764925041448692,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A1,-0.9749873771933346,0.5216396680760449,-1.8618261493798691,-0.018786621797127007,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A2,-0.9749873771933346,0.5216396680760449,-1.7412041164866483,-0.050056103871259604,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A3,-0.9749873771933346,0.5216396680760449,-2.0977876281713392,-0.3858886145175338,outer_plus_measurement,2
10,0.0,multi_layer_random,A1,-0.01547780422094229,0.23328368014043094,-1.1614127010631907,0.7723763050727266,outer_plus_measurement,2
10,0.0,multi_layer_random,A2,-0.01547780422094229,0.23328368014043094,-0.926012270115356,0.8092557481105841,outer_plus_measurement,2
10,0.0,multi_layer_random,A3,-0.01547780422094229,0.23328368014043094,-0.8287724489152103,0.5755501476732225,outer_plus_measurement,2
10,0.0,transitive_percolation,A1,-1.9888698022170774,0.5372558475080443,-2.764418890668028,-0.9429675176441235,outer_plus_measurement,2
