n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
10,0.0,transitive_percolation,A1,-1.9888698022170774,0.5372558475080443,0.5268566120692396,1.9888698022170774,0.2787159935483107,2
10,0.0,lorentzian_like_3d,A1,-0.9749873771933346,0.5216396680760449,0.5977826583213217,0.9749873771933346,-0.4695799743128659,2
10,0.0,multi_layer_random,A1,-0.01547780422094229,0.2332836801404309,0.5477654150250597,0.01547780422094229,-0.8718412230503141,2
10,0.0,KR_like,A1,0.0,0.10588914031567549,0.6270908077872301,0.0,-0.7929233833989251,2
10,0.0,interval_order,A1,0.47268559842470426,0.9046516593896852,0.3508521857688446,-0.47268559842470426,-0.6360746426288332,2
10,0.0,lorentzian_like_2d,A1,0.5902669608263948,0.21578371417948303,0.4796087239163066,-0.5902669608263948,-0.752514768004042,2
10,0.0,absolute_layered,A1,1.3242196172923397,0.17481263718299753,0.0,-1.3242196172923397,-0.5336378715287173,2
10,0.2,transitive_percolation,A1,-1.933126603507415,0.48974502874319203,0.5268566120692396,1.9888698022170774,0.2787159935483107,2
10,0.2,lorentzian_like_3d,A1,-1.0689033720559076,0.5396210367693852,0.5977826583213217,0.9749873771933346,-0.4695799743128659,2
10,0.2,multi_layer_random,A1,-0.18984604883100512,0.21906291403849204,0.5477654150250597,0.01547780422094229,-0.8718412230503141,2
10,0.2,KR_like,A1,-0.15858467667978504,0.0814926260252381,0.6270908077872301,0.0,-0.7929233833989251,2
10,0.2,interval_order,A1,0.3454706698989376,0.9064160877764073,0.3508521857688446,-0.47268559842470426,-0.6360746426288332,2
10,0.2,lorentzian_like_2d,A1,0.43976400722558645,0.20905255155789862,0.4796087239163066,-0.5902669608263948,-0.752514768004042,2
10,0.2,absolute_layered,A1,1.2174920429865965,0.15082694502439387,0.0,-1.3242196172923397,-0.5336378715287173,2
10,0.0,transitive_percolation,A2,-1.9888698022170774,0.5372558475080443,0.5268566120692396,1.9888698022170774,14.053451577551426,2
10,0.0,lorentzian_like_3d,A2,-0.9749873771933346,0.5216396680760449,0.5977826583213217,0.9749873771933346,3.5513384703936395,2
10,0.0,multi_layer_random,A2,-0.01547780422094229,0.2332836801404309,0.5477654150250597,0.01547780422094229,0.0012430443074650244,2
10,0.0,KR_like,A2,0.0,0.10588914031567549,0.6270908077872301,0.0,0.777591995083138,2
10,0.0,interval_order,A2,0.47268559842470426,0.9046516593896852,0.3508521857688446,-0.47268559842470426,1.0401222397473404,2
10,0.0,lorentzian_like_2d,A2,0.5902669608263948,0.21578371417948303,0.4796087239163066,-0.5902669608263948,-0.41434921378914324,2
10,0.0,absolute_layered,A2,1.3242196172923397,0.17481263718299753,0.0,-1.3242196172923397,0.9512488740445548,2
10,0.2,lorentzian_like_3d,A2,-0.26471968311460664,0.7473182620458894,0.5977826583213217,0.9749873771933346,3.5513384703936395,2
10,0.2,multi_layer_random,A2,-0.015229195359449277,0.16146165950482458,0.5477654150250597,0.01547780422094229,0.0012430443074650244,2
10,0.2,KR_like,A2,0.1555183990166276,0.17688323601509295,0.6270908077872301,0.0,0.777591995083138,2
10,0.2,lorentzian_like_2d,A2,0.5073971180685662,0.17426742698772413,0.4796087239163066,-0.5902669608263948,-0.41434921378914324,2
10,0.2,interval_order,A2,0.6807100463741723,0.7430660890030354,0.3508521857688446,-0.47268559842470426,1.0401222397473404,2
10,0.2,transitive_percolation,A2,0.821820513293208,1.0690179534605717,0.5268566120692396,1.9888698022170774,14.053451577551426,2
10,0.2,absolute_layered,A2,1.5144693921012509,0.10877050280744613,0.0,-1.3242196172923397,0.9512488740445548,2
10,0.0,transitive_percolation,A3,-1.9888698022170774,0.5372558475080443,0.5268566120692396,1.9888698022170774,12.68703414452078,2
10,0.0,lorentzian_like_3d,A3,-0.9749873771933346,0.5216396680760449,0.5977826583213217,0.9749873771933346,2.9332170052241717,2
10,0.0,multi_layer_random,A3,-0.01547780422094229,0.2332836801404309,0.5477654150250597,0.01547780422094229,-0.21461717212455514,2
10,0.0,KR_like,A3,0.0,0.10588914031567549,0.6270908077872301,0.0,0.4828139389997289,2
10,0.0,interval_order,A3,0.47268559842470426,0.9046516593896852,0.3508521857688446,-0.47268559842470426,0.5884954428938394,2
10,0.0,lorentzian_like_2d,A3,0.5902669608263948,0.21578371417948303,0.4796087239163066,-0.5902669608263948,-0.7495358852674354,2
10,0.0,absolute_layered,A3,1.3242196172923397,0.17481263718299753,0.0,-1.3242196172923397,0.39718530609093783,2
10,0.2,lorentzian_like_3d,A3,-0.38834397614850014,0.7293368933525491,0.5977826583213217,0.9749873771933346,2.9332170052241717,2
10,0.2,multi_layer_random,A3,-0.05840123864585332,0.17568242560676345,0.5477654150250597,0.01547780422094229,-0.21461717212455514,2
10,0.2,KR_like,A3,0.09656278779994579,0.15248672172465563,0.6270908077872301,0.0,0.4828139389997289,2
10,0.2,lorentzian_like_2d,A3,0.4403597837729078,0.18099858960930854,0.4796087239163066,-0.5902669608263948,-0.7495358852674354,2
10,0.2,transitive_percolation,A3,0.5485370266870788,1.0215071346957192,0.5268566120692396,1.9888698022170774,12.68703414452078,2
10,0.2,interval_order,A3,0.5903846870034721,0.7413016606163134,0.3508521857688446,-0.47268559842470426,0.5884954428938394,2
10,0.2,absolute_layered,A3,1.4036566785105276,0.1327561949660497,0.0,-1.3242196172923397,0.39718530609093783,2
