n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
12,0.1,multi_layer_random,A3,0.02249694422565021,0.4230269518355881,-0.6687263046802394,0.6691347064123143,outer_plus_measurement,6
12,0.1,transitive_percolation,A1,-1.6217066228718764,0.6953939922264971,-2.311960052648659,-0.7944267755701143,outer_plus_measurement,6
12,0.1,transitive_percolation,A2,-1.247101287834134,0.3967394592987787,-1.8406898982600781,-0.5177679332345179,outer_plus_measurement,6
12,0.1,transitive_percolation,A3,-1.2689133630185203,0.4037398269640894,-1.877472343497166,-0.6064820114620857,outer_plus_measurement,6
12,0.2,KR_like,A1,-0.09103145983607625,0.3537776046520894,-0.6719753420310497,0.5621267381763199,outer_plus_measurement,6
12,0.2,KR_like,A2,0.29663465493885666,0.419658850969195,-0.26753225176490447,0.8452879646893354,outer_plus_measurement,6
12,0.2,KR_like,A3,0.28036573199855036,0.4156269972589903,-0.2156035979003856,0.8469754736632629,outer_plus_measurement,6
12,0.2,absolute_layered,A1,1.2210399891504202,0.8069312527180175,0.5481302094289898,1.6776747956528,outer_plus_measurement,6
12,0.2,absolute_layered,A2,1.558264048586624,0.8300398565840906,0.8581865804061035,2.1167366983471285,outer_plus_measurement,6
12,0.2,absolute_layered,A3,1.5143524576234977,0.8545796865795432,0.9446168269645864,2.066694101954123,outer_plus_measurement,6
12,0.2,interval_order,A1,0.4116076640709245,1.0367308635974473,-0.42781041608129833,1.276061157569668,outer_plus_measurement,6
12,0.2,interval_order,A2,0.6352966656168823,1.001105612720862,-0.22607887601589918,1.515837288208524,outer_plus_measurement,6
12,0.2,interval_order,A3,0.6124147118589928,1.0042252576632704,-0.15029810024542456,1.4455553472270737,outer_plus_measurement,6
12,0.2,lorentzian_like_2d,A1,0.35600847123648727,0.25971905345356755,-0.13487294461536484,0.874979347069596,outer_plus_measurement,6
12,0.2,lorentzian_like_2d,A2,0.45762085092462695,0.22841010610576895,-0.02122115554688797,1.0460971328871949,outer_plus_measurement,6
12,0.2,lorentzian_like_2d,A3,0.43874497479721725,0.22987292560555891,-0.10511454705190526,0.9406960996711385,outer_plus_measurement,6
12,0.2,lorentzian_like_3d,A1,-1.4039528779119888,0.45299225856967645,-1.9044092172092977,-0.9716185685219404,outer_plus_measurement,6
12,0.2,lorentzian_like_3d,A2,-0.31148124428843493,0.2946263106946459,-0.8538691508212793,0.0404699514028614,outer_plus_measurement,6
12,0.2,lorentzian_like_3d,A3,-0.3424034764116734,0.29372122353071856,-0.7511798118881493,0.14334906660287441,outer_plus_measurement,6
12,0.2,multi_layer_random,A1,-0.10238119592616478,0.47652127385104426,-0.7938281074755013,0.5913047880438455,outer_plus_measurement,6
12,0.2,multi_layer_random,A2,0.0281344708509855,0.3782718596553041,-0.5057850179313444,0.7602171629999173,outer_plus_measurement,6
12,0.2,multi_layer_random,A3,0.009500277651922816,0.37839397597102314,-0.6868956167223136,0.5948557880791886,outer_plus_measurement,6
12,0.2,transitive_percolation,A1,-1.6781490476497927,0.6874565935186295,-2.370461252653061,-0.8494018414775211,outer_plus_measurement,6
12,0.2,transitive_percolation,A2,-0.9289383775743084,0.4159428432390324,-1.5306967412127808,-0.36327705882675604,outer_plus_measurement,6
