n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,penalty_neutral,penalty_geometric,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
12,absolute_layered,4,0.1,1.0,A2,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.5084291147331148,-9.760612810711992,-0.813384400892666,-0.3273299626615993,-1.1736272929220801,0.5919183868084141,2.1580824009604482,1.0974676587417105,1.2328191316029216,0.0,robust_zscore,n
12,absolute_layered,4,0.1,1.0,A3,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.2399588215232382,-9.78745984003298,-0.8156216533360817,-0.3282302992773054,-1.1736272929220801,0.3472913209706032,2.1580824009604482,1.0974676587417105,1.2083564250191405,0.0,robust_zscore,n
12,absolute_layered,4,0.2,1.0,A1,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,0.2684702932098766,-9.857761663543329,-0.8214801386286107,-0.3305879271958547,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,1.0660437061650372,0.0,robust_zscore,n
12,absolute_layered,4,0.2,1.0,A2,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.5084291147331148,-9.60976989923868,-0.80081415826989,-0.32227132489593174,-1.1736272929220801,0.5919183868084141,2.1580824009604482,1.0974676587417105,1.292010970283763,0.0,robust_zscore,n
12,absolute_layered,4,0.2,1.0,A3,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.2399588215232382,-9.663463957880657,-0.8052886631567214,-0.32407199812734394,-1.1736272929220801,0.3472913209706032,2.1580824009604482,1.0974676587417105,1.2430855571162007,0.0,robust_zscore,n
12,absolute_layered,4,0.4,1.0,A1,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,0.2684702932098766,-9.804067604901354,-0.8170056337417795,-0.3287872539644426,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,0.9584601194079944,0.0,robust_zscore,n
12,absolute_layered,4,0.4,1.0,A2,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.5084291147331148,-9.308084076292058,-0.7756736730243382,-0.31215404936459673,-1.1736272929220801,0.5919183868084141,2.1580824009604482,1.0974676587417105,1.4103946476454459,0.0,robust_zscore,n
12,absolute_layered,4,0.4,1.0,A3,9.911455722185304,0.0,0.2684702932098766,1.2399588215232382,1.2399588215232382,-9.415472193576008,-0.7846226827980006,-0.31575539582742096,-1.1736272929220801,0.3472913209706032,2.1580824009604482,1.0974676587417105,1.3125438213103213,0.0,robust_zscore,n
12,absolute_layered,5,0.0,1.0,A1,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,0.2684702932098766,-9.911455722185304,-0.825954643515442,-0.3323886004272668,-1.1736272929220801,-0.5379179337852145,2.1580824009604482,1.0974676587417105,1.1736272929220801,0.0,robust_zscore,n
12,absolute_layered,5,0.0,1.0,A2,9.911455722185304,0.0,0.2684702932098766,2.519564115706415,2.7880344089162916,-9.911455722185304,-0.825954643515442,-0.3323886004272668,-1.1736272929220801,1.7578801206150343,2.1580824009604482,1.0974676587417105,1.1736272929220801,0.0,robust_zscore,n
