family,N,rep,seed,log_H,pi_geo,sigma_hist,xi_dim,R,wall,F7,bd_ratio,bdg_d2c,bdg_d4s
Lor2D,36,4,5630,47.74358067103604,1.1747445620663592,0.3333333333333333,1.699187421653957,0.7366548042704626,11.925695879997763,57.35592556851767,2.933511480351059,-0.3333333333333333,1.0
Lor2D,36,5,5631,45.980981686923585,0.4823077509131902,0.375,1.3082780425443166,0.75,11.925695879997763,54.9418373155483,3.1009615384615388,-0.5555555555555556,2.0
Lor2D,36,6,5632,47.09054494397368,0.5641925834774039,0.375,1.8225893986772486,0.7482993197278911,11.925695879997763,56.360020140211184,2.9626544495349156,-0.7777777777777778,2.7777777777777777
Lor2D,36,7,5633,51.33757091020882,1.5381599968686877,0.29166666666666663,0.5553190264693046,0.6813186813186813,11.925695879995002,60.68040680341749,2.5081511894698707,-1.5,-2.0277777777777777
Lor2D,36,8,5634,49.58196869348551,1.1972620480822551,0.3333333333333333,0.994025203592303,0.6967509025270758,11.925695879997493,58.77122526712428,2.741727378175136,-0.7777777777777778,2.5555555555555554
Lor2D,36,9,5635,45.547665736286966,0.6018951392364588,0.375,1.5034457367432235,0.7737003058103975,11.925695879997763,54.625669816386356,3.2391306380869547,-0.3888888888888889,-5.027777777777778
Lor3D,36,0,105626,64.3988321470727,11.971140611641006,0.16666666666666666,1.2289737632743059,0.5049019607843137,11.925695383045046,75.40003357766031,1.0494040753556322,-1.9444444444444444,3.75
Lor3D,36,1,105627,64.95337211232693,10.621509571792803,0.20833333333333334,2.7286561600997015,0.47846889952153115,11.925692985112864,76.43717406399499,0.9088619766030999,-2.111111111111111,5.666666666666667
Lor3D,36,2,105628,69.30817854050187,23.119015734976774,0.16666666666666666,1.0772251029658464,0.33108108108108103,11.872362463257229,80.16945700516594,0.5078067932797662,-2.9444444444444446,0.1388888888888889
Lor3D,36,3,105629,65.63911860629962,19.647723195547634,0.16666666666666666,0.0,0.39877300613496935,11.925108332982777,75.90541936189395,0.6996876058564493,-2.7777777777777777,-3.111111111111111
Lor3D,36,4,105630,63.532758462200405,4.19036069268363,0.20833333333333334,2.0879988662131517,0.5196850393700787,11.92569569451674,74.62959628738878,1.145762291524583,-2.5555555555555554,1.2222222222222223
Lor3D,36,5,105631,69.11197932480344,11.256330860387568,0.20833333333333334,0.34666666666666646,0.3142857142857143,11.763781697539779,79.00493022135406,0.5028571428571429,-5.055555555555555,1.75
Lor3D,36,6,105632,66.79526329006121,23.091479459356684,0.20833333333333334,2.4395464852607702,0.36423841059602646,11.919824649774228,78.10471908944233,0.5813341520108767,-2.5555555555555554,1.4444444444444444
Lor3D,36,7,105633,66.2724427707491,18.81619596855942,0.16666666666666666,1.9454746521781925,0.3846153846153846,11.92418609827395,77.7047734720507,0.6440600819299043,-2.611111111111111,0.75
Lor3D,36,8,105634,67.06837914321517,23.203781293151543,0.20833333333333334,1.3533673324503026,0.3221476510067114,11.829297330242113,77.6356450521114,0.5167334804738525,-3.388888888888889,-3.4166666666666665
Lor3D,36,9,105635,65.42666871854252,15.118057852775562,0.16666666666666666,1.8665199836914703,0.4623655913978495,11.92568741026453,76.81164867549637,0.8327552318187074,-2.0,4.611111111111111
Lor4D,36,0,205626,73.72275156419279,36.27845712057344,0.16666666666666666,0.0,0.14814814814814814,0.013399307335365372,72.08399558770971,0.1755829903978052,-3.388888888888889,1.0277777777777777
Lor4D,36,1,205627,73.58176406735748,37.19692548441022,0.16666666666666666,0.0,0.2314814814814815,2.6878483548390433,74.61782452572362,0.2936385459533608,-2.4444444444444446,2.1666666666666665
Lor4D,36,2,205628,75.73500670792026,42.558834485716424,0.16666666666666666,0.8185832472015336,0.25263157894736843,6.484567309071142,81.06108083243994,0.3802770083102493,-2.388888888888889,-0.6944444444444444
Lor4D,36,3,205629,71.3555477088263,27.51287758149271,0.16666666666666666,0.0,0.26119402985074625,8.089976058928128,77.78986225212034,0.35865448875027844,-3.3333333333333335,-2.0555555555555554
Lor4D,36,4,205630,74.56594189632544,43.5391877451414,0.125,0.9070180499226217,0.15000000000000002,0.01515775341204095,73.8927261547891,0.18900000000000003,-3.2777777777777777,-0.6944444444444444
Lor4D,36,5,205631,75.87383946161039,40.654408405204215,0.16666666666666666,0.09287981859410473,0.17894736842105263,0.10363555633086756,74.38279800579313,0.2335734072022161,-2.7777777777777777,0.0
Lor4D,36,6,205632,75.23165221910304,46.029034073035696,0.125,0.0,0.1235955056179775,0.002609778928627432,74.00267361166088,0.13887135462694103,-2.7222222222222223,1.5833333333333333
Lor4D,36,7,205633,72.72359327391683,29.48637524839085,0.20833333333333334,5.76,0.23015873015873012,2.5087002289683564,76.61675471965121,0.3214915595867976,-3.5555555555555554,-1.0555555555555556
Lor4D,36,8,205634,70.76954904266034,23.490203599577022,0.16666666666666666,1.16611370614045,0.3464052287581699,11.906439942516585,81.71838662363436,0.5614934426929813,-3.0555555555555554,0.5277777777777778
Lor4D,36,9,205635,72.11385370825332,30.019484809001714,0.16666666666666666,0.0,0.25757575757575757,7.437406361269432,77.89660119677968,0.34928833792470154,-3.1666666666666665,0.4722222222222222
Lor5D,36,0,305626,77.19111524798612,47.202166443664936,0.125,0.0,0.05494505494505497,2.6857381302708775e-05,75.96002297194488,0.0585678058205531,-3.5555555555555554,-0.8333333333333334
Lor5D,36,1,305627,78.86413321947082,50.29708890481231,0.125,0.0,0.045454545454545414,1.4265458349347229e-05,77.6342663204911,0.047520661157024746,-3.4444444444444446,-0.3333333333333333
Lor5D,36,2,305628,77.00182705515661,46.885726785539724,0.125,0.0,0.0786516853932584,0.0001304479159392783,75.77071179378676,0.08483777300845849,-3.1666666666666665,0.4722222222222222
Lor5D,36,3,305629,79.41372992420087,54.66945608130585,0.125,0.0,0.0273972602739726,4.280299314475246e-06,78.1856019869327,0.028523175079752296,-2.888888888888889,-1.1666666666666667
Lor5D,36,4,305630,79.49083667227829,57.69421058383332,0.125,0.0,0.015151515151515138,1.8920107123597285e-06,78.26391624852253,0.01538108356290173,-2.5555555555555554,-0.5555555555555556
Lor5D,36,5,305631,79.5534784394056,56.20242805325905,0.08333333333333333,0.0,0.0,6.890366773262573e-07,78.74262676633025,0.0,-3.3333333333333335,-1.1666666666666667
Lor5D,36,6,305632,81.08168429388223,62.36393083322133,0.125,0.0,0.018181818181818188,2.3155802383313364e-06,79.85663218179576,0.01851239669421488,-1.9444444444444444,-0.25
Lor5D,36,7,305633,81.24710981396423,63.470498748252844,0.125,0.0,0.02083333333333337,2.7633064124792655e-06,80.02250077676995,0.021267361111111147,-1.5555555555555556,-0.05555555555555555
Lor5D,36,8,305634,79.6119972298432,53.82887369840372,0.08333333333333333,0.0,0.0,6.890366773262573e-07,78.80019613502591,0.0,-3.888888888888889,-1.4444444444444444
Lor5D,36,9,305635,76.59361645264403,45.56275350269489,0.125,0.0,0.08247422680412375,0.00016830990533838163,75.36200986395043,0.08927622489106178,-3.5,0.5277777777777778
KR_like,36,0,405626,64.11509239479672,12.906587529311034,0.125,5.181015769650513,0.33472803347280333,11.883833037388559,77.86269752898731,0.8109101731412265,-7.722222222222222,-3.8055555555555554
KR_like,36,1,405627,63.98073218593566,12.499174898642309,0.125,5.311899780534866,0.32644628099173556,11.853170834384933,77.77604255860098,0.8039751383102248,-7.833333333333333,-4.527777777777778
KR_like,36,2,405628,64.69707341860415,14.141075386032695,0.125,4.673806256725342,0.3568281938325991,11.916076650598574,78.17309025339235,0.8236915135166606,-7.0,-6.777777777777778
KR_like,36,3,405629,64.20429855008302,12.44039539712977,0.125,5.311899780534866,0.3305785123966942,11.870553679880663,78.01696825644345,0.8182501195273547,-8.0,-2.388888888888889
KR_like,36,4,405630,64.02541899619072,12.301606164477109,0.125,5.355890595954363,0.33333333333333337,11.879769639298019,77.87364363552715,0.8353909465020577,-7.888888888888889,-3.888888888888889
KR_like,36,5,405631,64.08881434041277,12.709919887772061,0.125,5.224462367382938,0.33333333333333337,11.879769639298019,77.85834536809566,0.8472222222222224,-7.666666666666667,-2.2222222222222223
KR_like,36,6,405632,63.56925804977736,11.216386600326027,0.125,6.084414844480443,0.3127413127413128,11.746486424466678,77.72087993557244,0.8585292407686231,-8.833333333333334,-3.9166666666666665
KR_like,36,7,405633,63.84969891287827,11.90275733101954,0.125,5.668905668970234,0.31999999999999995,11.81459658201918,77.82039999921199,0.8230399999999999,-8.38888888888889,-5.027777777777778
KR_like,36,8,405634,65.37827172331586,14.709065332077758,0.125,4.510541407745751,0.36322869955156956,11.919416043281926,78.75989623737807,0.8013834985622074,-6.5,-3.861111111111111
KR_like,36,9,405635,64.87199728999175,14.073408113097534,0.125,4.756527116589291,0.35371179039301315,11.913857602392273,78.39540052558283,0.8325356114490571,-7.055555555555555,-5.694444444444445
Lor2D,48,0,6826,68.46625844897757,0.40595580451191593,0.3125,0.9858587812589896,0.7943262411347518,10.327955589885478,76.26089168994024,4.316684271414919,-0.2916666666666667,6.1875
Lor2D,48,1,6827,66.98151892898922,0.9815098234706521,0.34375,1.14105376303445,0.7981481481481482,10.327955589885478,74.55699938062475,4.061687242798354,-0.5416666666666666,0.0625
Lor2D,48,2,6828,68.96811996596786,1.10151978983932,0.3125,0.7239965687564474,0.8202247191011236,10.327955589885478,76.60591410502313,4.567190289826321,-0.2916666666666667,3.3541666666666665
Lor2D,48,3,6829,73.53936175878809,0.22967914771168166,0.3125,1.1648847285330852,0.7692307692307692,10.327955589885478,81.44134005745249,3.899946207638515,-1.2916666666666667,5.520833333333333
Lor2D,48,4,6830,76.53681039827073,0.20821983267185,0.25,0.8644644161272274,0.7698961937716263,10.327955589885478,84.8835279257656,3.834828965170437,-1.25,0.5416666666666666
Lor2D,48,5,6831,71.0549102439639,0.48245364734509527,0.3125,0.889736407392616,0.7773584905660378,10.327955589885478,78.79190065974389,4.058398006407974,-0.375,2.8125
Lor2D,48,6,6832,71.0940307176297,0.5718026794205547,0.3125,1.0806632130812348,0.7729007633587787,10.327955589885478,78.94561295643568,3.773053726472816,-0.5833333333333334,0.5416666666666666
Lor2D,48,7,6833,71.5534092013304,1.031424229259644,0.34375,0.7604297243096538,0.7959183673469388,10.327955589885478,78.90053519549338,4.7145980841316115,-0.6666666666666666,1.6666666666666667
Lor2D,48,8,6834,71.55619174601,0.30130075822383323,0.3125,0.5512259492031958,0.7948717948717949,10.327955589885478,79.09000342572068,4.615691431076047,-0.75,0.125
Lor2D,48,9,6835,73.70524659427922,0.5343402259682893,0.25,1.2668559781997073,0.75,10.327955589885478,82.29352950717491,3.642045454545454,-1.0416666666666667,-0.3541666666666667
Lor3D,48,0,106826,96.42449983778623,6.983594576301147,0.1875,0.7871662309106531,0.5856079404466501,10.327955587904144,105.35254860206729,1.348496696611641,-1.7916666666666667,0.2708333333333333
Lor3D,48,1,106827,99.98855945507194,19.572918643598015,0.1875,0.8379424149175823,0.44405594405594406,10.327930728904922,108.95208480038485,0.9409017555870705,-3.5833333333333335,-2.9583333333333335
Lor3D,48,2,106828,97.1817820353994,20.977224029985134,0.15625,1.0896577108284087,0.4363636363636364,10.32791407224353,106.60938162375196,0.8933553719008266,-3.0833333333333335,3.625
Lor3D,48,3,106829,95.2435807507739,17.664394313735507,0.15625,1.1040555086938866,0.4726688102893891,10.327951899330158,104.67853171304588,1.0046112012903092,-2.8333333333333335,4.916666666666667
Lor3D,48,4,106830,95.6970188205239,17.357546228897323,0.1875,1.366566556825037,0.5032467532467533,10.327955109301856,104.97685688241232,1.112698178444932,-3.3333333333333335,-6.5
Lor3D,48,5,106831,96.3922810684857,15.028559736759341,0.1875,1.257387152155998,0.4878787878787879,10.327954251079438,105.60567903475344,1.096988062442608,-3.6666666666666665,2.0
Lor3D,48,6,106832,93.95565253019595,6.792842611095851,0.15625,1.2960379515558988,0.5985748218527316,10.327955589051342,103.50144802722527,1.4004660321257496,-1.4166666666666667,5.958333333333333
Lor3D,48,7,106833,91.42858702672865,16.028562084291373,0.21875,0.2745687424591905,0.5294117647058824,10.327955505898842,99.74019520293672,1.3494809688581315,-2.375,2.8125
Lor3D,48,8,106834,94.20250353778742,17.16121422778138,0.15625,0.826112022350441,0.5394736842105263,10.327955546943405,103.47049078383219,1.3025450138504158,-2.1666666666666665,-0.4166666666666667
Lor3D,48,9,106835,100.24220087606399,34.61822201542236,0.15625,0.6297760929071113,0.3756345177664975,10.32557643644461,109.39699025705904,0.6749980674585792,-2.6666666666666665,1.1666666666666667
Lor4D,48,0,206826,110.96587995390804,38.31208486645119,0.125,0.6680979948120237,0.24623115577889443,4.518628359842265,114.65069194458411,0.3984242822150955,-4.208333333333333,0.7291666666666666
Lor4D,48,1,206827,107.36836196957805,39.442007024250735,0.125,0.0,0.22777777777777775,1.912776152018396,108.04691492440614,0.2973765432098765,-3.4583333333333335,1.9375
Lor4D,48,2,206828,109.68645256759952,43.6096442348429,0.09375,0.0,0.23699421965317924,3.0557124392030195,111.82210886449647,0.3178188379164022,-3.3333333333333335,1.0
Lor4D,48,3,206829,102.8125079656525,27.85139170616227,0.15625,0.920997064753175,0.3629032258064516,10.322397860492659,112.13614462167952,0.5911810613943809,-3.6666666666666665,-2.5
Lor4D,48,4,206830,108.39348951784461,39.477950504284,0.125,1.021377641502727,0.23684210526315785,3.0339381624901773,110.80604544543814,0.33656509695290854,-4.208333333333333,-2.9375
Lor4D,48,5,206831,111.09600852896641,41.089542996552595,0.125,0.0,0.21468926553672318,0.8958931044683928,110.75833745063343,0.27291008330939387,-3.5833333333333335,1.0416666666666667
Lor4D,48,6,206832,106.73070706679506,33.2286239354839,0.125,0.6014497510185608,0.24434389140271495,4.201751386747849,110.05661975372824,0.3526954812555026,-4.75,-1.2083333333333333
Lor4D,48,7,206833,107.39198972934597,38.71059296891559,0.15625,1.0429936297326947,0.25,5.163977794943222,111.63474793931637,0.3541666666666667,-3.7916666666666665,-0.5625
Lor4D,48,8,206834,106.2060862279488,35.607983408922195,0.15625,0.835119271407769,0.24120603015075381,3.6921653597979702,108.851066343955,0.33696118784879175,-3.9166666666666665,2.875
Lor4D,48,9,206835,105.84324426770881,29.338398764760658,0.125,1.768318130411735,0.264,7.412901040853596,113.07887154631536,0.362208,-4.75,1.2916666666666667
Lor5D,48,0,306826,117.45217139936703,52.18087072131026,0.09375,0.0,0.08029197080291972,0.00012602547838938837,116.53566977313395,0.08791091693750334,-3.8333333333333335,0.4166666666666667
Lor5D,48,1,306827,116.95105358393886,60.79351195884465,0.09375,0.0,0.07619047619047614,9.587584191625388e-05,116.03796686456431,0.08489795918367342,-2.875,-1.6041666666666667
Lor5D,48,2,306828,121.19807699692446,68.55658559688118,0.09375,0.0,0.011904761904761862,1.3196267226543666e-06,120.28800095078992,0.012188208616780001,-2.4583333333333335,-1.0625
Lor5D,48,3,306829,115.79949702685037,52.787145346056064,0.09375,0.0,0.13178294573643412,0.0039004617740207945,114.88701234676282,0.15017126374616913,-3.0,1.3333333333333333
Lor5D,48,4,306830,119.45930329571438,63.88360942647143,0.09375,0.0,0.04081632653061229,9.068308947975635e-06,118.54736580779391,0.04289879216992924,-2.7916666666666665,-0.7291666666666666
Lor5D,48,5,306831,117.16081333155127,59.39416750091721,0.09375,0.0,0.036036036036036,6.5936034763928295e-06,116.24707759215511,0.03765928090252411,-3.3333333333333335,-1.0
Lor5D,48,6,306832,121.49855672352467,67.80346013734285,0.09375,0.0,0.03488372093023251,6.106043686640135e-06,120.5881842136233,0.036506219578150305,-2.375,-0.6875
Lor5D,48,7,306833,116.01634095438746,52.1096331873383,0.09375,0.0,0.1294964028776978,0.0033491686692422727,115.10303397633164,0.14626572123596085,-3.2916666666666665,1.8541666666666667
Lor5D,48,8,306834,117.16886633126272,55.92298068600832,0.09375,0.0,0.1382113821138211,0.005986191069418029,116.25972171460653,0.1629321171260493,-2.9166666666666665,-0.625
Lor5D,48,9,306835,116.05677325025349,50.24270234641657,0.125,0.0,0.12751677852348997,0.002935204988842076,114.8298055361809,0.1463447592450791,-3.7083333333333335,1.3125
KR_like,48,0,406826,96.33923350982172,15.024979963123776,0.09375,5.2314121186417,0.33488372093023255,10.29207434729398,108.83866512028597,0.999199567333694,-10.791666666666666,-4.0625
KR_like,48,1,406827,97.58976305569728,15.087986616121855,0.09375,5.207108198768452,0.3356643356643356,10.293887884553623,110.07645105415841,1.006210572644139,-10.791666666666666,-4.229166666666667
KR_like,48,2,406828,96.88150356743186,14.661069063035036,0.09375,5.378423958388192,0.3302752293577982,10.279230275235179,109.45615264532518,1.0097634879218922,-11.166666666666666,-4.25
KR_like,48,3,406829,96.47872711675882,14.67622052516377,0.09375,5.3291936650427845,0.3317972350230415,10.283911684804218,109.02852548879878,0.9862175879717131,-10.958333333333334,-6.3125
KR_like,48,4,406830,98.42323956148539,15.869854030794627,0.09375,4.91987492217271,0.34292565947242204,10.306934457598485,110.75094691399983,0.977790429526882,-10.333333333333334,-2.6666666666666665
KR_like,48,5,406831,97.13969800186203,15.873262145808788,0.09375,5.1586701190944,0.3372365339578455,10.297267797109876,109.60101717528687,0.9935446363441912,-10.791666666666666,-4.5625
KR_like,48,6,406832,96.57797127704141,14.176104410201882,0.09375,5.602761319637624,0.32359550561797756,10.252097033125938,109.25989554371401,1.0115086478979927,-11.5,-4.583333333333333
KR_like,48,7,406833,96.36487237143093,14.567808920091379,0.09375,5.602761319637624,0.32359550561797756,10.252097033125938,109.04695331990749,1.0100542860749908,-11.5,-6.25
KR_like,48,8,406834,97.03103755810008,15.28555843725403,0.09375,5.304663398406302,0.3325635103926097,10.286096274590355,109.56854609510911,0.973113089301239,-10.875,-5.270833333333333
KR_like,48,9,406835,96.08898375511106,13.73042575310803,0.09375,6.0129006333542385,0.3123644251626898,10.168867545662648,108.93358385108749,1.0177253071461172,-12.208333333333334,-4.770833333333333
