d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
3,512,1.0,6,6.0,107.9737698714445,17.995628311907417,0.14253042068469476,0.2916830472499985,13276,0.2746140356596241
3,512,1.0,7,6.0,72.88539977340082,12.147566628900137,0.1268401109255122,0.3015675352337319,16211,0.23086712029171155
3,512,1.0,8,6.0,73.85042582763349,12.308404304605581,0.1625203509160811,0.31370730782643197,15167,0.24761983293446366
3,512,1.0,9,6.0,102.4426324911035,17.07377208185058,0.14371433745008147,0.26730502190651473,13744,0.27579869203079094
3,512,2.0,0,24.0,699.4586408560822,29.144110035670092,0.09406702647290907,0.021107253447092078,3324,0.5250289205648319
3,512,2.0,1,24.0,857.0018931828967,35.70841221595403,0.17742037151266837,0.13064597220497653,2384,0.502907411323278
3,512,2.0,2,24.0,382.0123142798161,15.917179761659005,0.13427567515015917,0.20134971646784683,3750,0.36704714925379306
3,512,2.0,3,24.0,1245.3664369478277,51.89026820615948,0.10836575595502565,0.06968016346261652,2418,0.6827515573677603
3,512,2.0,4,24.0,375.9725580550331,15.665523252293047,0.14162001089024312,0.178690908939926,3198,0.3563869562723682
3,512,2.0,5,24.0,799.861539965174,33.327564165215584,0.1473329886248875,0.18070400250359164,3827,0.5719994743068305
3,512,2.0,6,24.0,819.8825194267554,34.161771642781474,0.17545997121491297,0.17988926742947897,2961,0.535693163468617
3,512,2.0,7,24.0,1393.8350231284019,58.07645929701675,0.1679164252371293,0.11071056837633997,2989,0.7233810462310148
