d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
2,2048,2.0,4,8.0,1792.166223902021,224.02077798775264,0.7929546091129083,0.40654303281866466,362650,1.828532958986513
3,2048,0.0,0,0.0,10.021374719628614,nan,0.24473599126529444,0.9331797044135873,623758,0.26436692289778363
3,2048,0.0,1,0.0,8.769306685403471,nan,0.25321044293681483,0.9237050580942695,602947,0.2697608357079204
3,2048,0.0,2,0.0,5.9107590183571865,nan,0.24215199490512784,0.9395723167024622,613148,0.254176846993665
3,2048,0.0,3,0.0,4.1608951525846685,nan,0.2503783750531048,0.9389463037906924,610067,0.2593438713103097
3,2048,0.0,4,0.0,5.3356616550735705,nan,0.255406842642046,0.9307222679225242,601076,0.26575865480987243
3,2048,0.25,0,0.375,-1.165649436523708,-3.108398497396555,0.13337136553907428,0.45047442743650246,470453,0.13050713337357875
3,2048,0.25,1,0.375,-2.8550654562377042,-7.613507883300545,0.12731021330466852,0.44908975160785913,513973,0.12016561602621996
3,2048,0.25,2,0.375,-2.8747371880963826,-7.6659658349236866,0.13062224211300277,0.4560606080227321,508079,0.1233410255713921
3,2048,0.25,3,0.375,-1.1870734178278806,-3.1655291142076813,0.13019726579583438,0.44735006631495533,493776,0.12716311099485622
3,2048,0.25,4,0.375,-1.1626496867195142,-3.100399164585371,0.13075333885315582,0.4528700437790192,494137,0.1276101415784669
3,2048,0.5,0,1.5,14.012786435863404,9.341857623908936,0.13826772291939574,0.41258318430931473,400208,0.1649735538306812
3,2048,0.5,1,1.5,6.29103902055135,4.1940260137009,0.13895169497026194,0.42414834424603176,424856,0.15145128496514584
3,2048,0.5,2,1.5,8.760236410590384,5.840157607060256,0.1353684203987334,0.4160938898253922,408912,0.1529755586095975
3,2048,0.5,3,1.5,9.315291844236103,6.210194562824069,0.14599849726162606,0.42223029069144036,398802,0.1628536273753775
3,2048,0.5,4,1.5,9.375313388873646,6.250208925915764,0.13927963021817535,0.4202004794588631,394822,0.1573737862117359
3,2048,1.0,0,6.0,79.90119214261767,13.316865357102946,0.15919569582765158,0.35694768447464664,237919,0.25715840504631565
3,2048,1.0,1,6.0,96.50858652608723,16.084764421014537,0.15869292530055473,0.33234507417755,214231,0.2719447519958972
3,2048,1.0,2,6.0,77.4575981060271,12.90959968433785,0.15482613827765387,0.3588545452558589,221446,0.2501169386994196
3,2048,1.0,3,6.0,70.26336555535204,11.710560925892006,0.16511207010047554,0.35126178754866744,224047,0.24973549172621176
3,2048,1.0,4,6.0,86.52745580243474,14.421242633739125,0.15261640898790158,0.3437085286269782,227513,0.25861586685190985
3,2048,2.0,0,24.0,1102.2038343867828,45.92515976611595,0.15353398951898123,0.22155194548495705,49915,0.6546224539774248
3,2048,2.0,1,24.0,913.8805792635437,38.07835746931432,0.16643646129094666,0.2106121767457173,47010,0.551713558588326
3,2048,2.0,2,24.0,1206.9587723048442,50.28994884603517,0.15571408899178643,0.20093603177144193,45503,0.6739192825320003
3,2048,2.0,3,24.0,950.7913413602907,39.616305890012114,0.13366173066193365,0.19888064847802112,48264,0.6086770968146815
3,2048,2.0,4,24.0,1197.0264474717414,49.87610197798923,0.1648184753011496,0.203845495739173,45986,0.6550357761121742
4,2048,0.0,0,0.0,3.5332459141440733,nan,0.11912635663802332,0.8514140097877566,380848,0.12546396688506506
4,2048,0.0,1,0.0,19.454462869527024,nan,0.12251576687841419,0.852597085145241,347179,0.14395060456061448
4,2048,0.0,2,0.0,15.308547451921594,nan,0.12177705496812082,0.8447245266562609,380904,0.14081464991352058
4,2048,0.0,3,0.0,2.3591156618943594,nan,0.12334018648671528,0.8418434020075484,369219,0.12906906698452958
4,2048,0.0,4,0.0,8.67442600979952,nan,0.11737345237277157,0.8539831159298656,375359,0.12914112827548654
4,2048,0.25,0,0.75,0.06799571715002815,0.09066095620003754,0.03812202874860524,0.3053557159420326,275378,0.03753259787383703
