d,N,hubble,rep,R_dS,R_hat,ratio,flat_prefactor,flat_r2,n_causal_pairs,intercept
3,1024,1.0,3,6.0,78.70143649023822,13.11690608170637,0.15708641891099287,0.3241716380147355,55304,0.2522594310743891
3,1024,1.0,4,6.0,100.89584347394388,16.81597391232398,0.1460024292191847,0.3158726218760619,52769,0.2646407132813497
3,1024,1.0,5,6.0,85.33705192960907,14.22284198826818,0.1376237028536183,0.3130516514346946,59011,0.2531998142933516
3,1024,1.0,6,6.0,137.22772081894107,22.871286803156845,0.15225982720686784,0.31812596396386494,55032,0.3158702872610131
3,1024,1.0,7,6.0,108.65726101226814,18.10954350204469,0.15356692621897344,0.32736803033287176,53682,0.2858075701990837
3,1024,1.0,8,6.0,61.39749084697263,10.232915141162104,0.1481675514041489,0.34279895192555454,57956,0.2247182839389525
3,1024,1.0,9,6.0,84.5927463110119,14.098791051835315,0.14450830190970423,0.32541123560530205,56037,0.25266527469265887
3,1024,2.0,0,24.0,945.1754300644529,39.38230958601887,0.12033325641271017,0.18922438498772087,12199,0.6397308539193679
3,1024,2.0,1,24.0,884.3099995381501,36.846249980756255,0.13028174524786681,0.1668896001763216,10928,0.5446443823700954
3,1024,2.0,2,24.0,792.6934311894139,33.02889296622558,0.13028446879193326,0.1271938297772116,10682,0.5424979199818313
3,1024,2.0,3,24.0,1451.9753003787064,60.498970849112766,0.1729251883147572,0.1800863998373199,11126,0.721994237921211
3,1024,2.0,4,24.0,972.6157009421169,40.52565420592153,0.14988455406743964,0.16175652739180835,11307,0.6180321693692076
3,1024,2.0,5,24.0,1385.7819077021504,57.74091282092294,0.14977790478238642,0.1601279713115913,12193,0.7870619283352411
3,1024,2.0,6,24.0,864.3104022893871,36.01293342872446,0.156280033370625,0.2075217004869493,13494,0.5624393222902655
3,1024,2.0,7,24.0,1392.6729787304193,58.02804078043414,0.12335837087671779,0.13204567298915248,12187,0.8030158016884777
3,1024,2.0,8,24.0,1001.001050394605,41.70837709977521,0.17531829455448322,0.17110951552636255,10546,0.6075391483578452
3,1024,2.0,9,24.0,656.5515228831171,27.356313453463212,0.13946428090819615,0.1956763152583737,12951,0.4825909455935241
4,1024,0.0,0,0.0,-2.087521033431647,nan,0.12956902906144624,0.7527709896771294,88425,0.1306664337257583
4,1024,0.0,1,0.0,-2.5611843691638976,nan,0.12005470900932103,0.7319250004669138,91463,0.12070165262312163
4,1024,0.0,2,0.0,-12.83770318453698,nan,0.1262327144065655,0.7572652416453082,86313,0.11689170739850663
4,1024,0.0,3,0.0,-6.811109909956149,nan,0.12086214753613413,0.7660760656969379,92008,0.11443734307612534
4,1024,0.0,4,0.0,5.301924339828663,nan,0.11583697233455292,0.7504536249560295,94035,0.1248912198547253
4,1024,0.0,5,0.0,12.877492767746752,nan,0.12495717601211752,0.7373142483999092,94911,0.14058862547611214
4,1024,0.0,6,0.0,14.482439833331782,nan,0.11861126097843412,0.7444414888592316,94079,0.13568282870076595
4,1024,0.0,7,0.0,11.01324917661558,nan,0.11779499853933459,0.7587867579232348,94002,0.13138110892208751
4,1024,0.0,8,0.0,-2.7773024714223644,nan,0.1140875329163306,0.729828831319592,92755,0.11405900086766117
4,1024,0.0,9,0.0,12.554621280102124,nan,0.124895824695924,0.7428069084692799,89948,0.1399424425185895
4,1024,0.25,0,0.75,-0.573095799759395,-0.7641277330125266,0.038242718572902526,0.27562802841240464,65724,0.03689042950719514
4,1024,0.25,1,0.75,-2.124823611985226,-2.833098149313635,0.03992875640944481,0.2972345805801321,71398,0.03497257035549937
4,1024,0.25,2,0.75,0.37596560095607773,0.501287467941437,0.03586468555582119,0.2726173468646841,67008,0.036359020310301096
4,1024,0.25,3,0.75,1.747424944815733,2.3298999264209774,0.036686708213251845,0.27421764996988185,67891,0.04009942126135346
4,1024,0.25,4,0.75,1.3339198635574494,1.7785598180765991,0.03718673318827335,0.2697422448432909,65135,0.03925345329958723
4,1024,0.25,5,0.75,0.1202653731501011,0.16035383086680147,0.03803636683569319,0.28390472128700495,68356,0.03785021209645357
4,1024,0.25,6,0.75,-1.625916374170806,-2.167888498894408,0.03942457958515725,0.2842695956117819,69366,0.03633315399040806
4,1024,0.25,7,0.75,-0.5871101494814669,-0.7828135326419559,0.03918486981205648,0.28800478875109425,65701,0.037563727547748164
4,1024,0.25,8,0.75,0.146647444532517,0.19552992604335598,0.03882244823853905,0.2758780132839541,67737,0.03905580642246871
4,1024,0.25,9,0.75,-2.9069045605141963,-3.8758727473522616,0.03976382811950879,0.27850163710619924,69839,0.03411821683519527
4,1024,0.5,0,3.0,2.2109862488856025,0.7369954162952008,0.03998306674846584,0.24807746033477118,45305,0.043127556088135136
4,1024,0.5,1,3.0,12.88037807991273,4.293459359970909,0.03702690321187589,0.21613734737911183,43853,0.05757111651494455
4,1024,0.5,2,3.0,6.5496493843618335,2.1832164614539447,0.04006276811271609,0.2555800876298622,47439,0.05055704961553677
4,1024,0.5,3,3.0,7.001054663861454,2.333684887953818,0.036793925927939966,0.23429785572686612,46234,0.0486300108686655
4,1024,0.5,4,3.0,7.080119271720357,2.360039757240119,0.04100179704567029,0.24501239334414882,46518,0.05118275046247143
4,1024,0.5,5,3.0,1.0996907805083123,0.36656359350277073,0.03963042193406173,0.24991372015514757,42217,0.0417316876731507
4,1024,0.5,6,3.0,8.030927962219844,2.6769759874066144,0.037850025646686866,0.2213878518580722,45940,0.051294011332095005
4,1024,0.5,7,3.0,3.6660616066818323,1.2220205355606109,0.039869144328570964,0.2486260094972097,44719,0.045486208571054176
4,1024,0.5,8,3.0,6.814795578589413,2.271598526196471,0.04327288235178364,0.24898477548710363,43989,0.053323597549057314
4,1024,0.5,9,3.0,8.153626748448561,2.717875582816187,0.03756134314188077,0.2478854757584419,45992,0.050113089099792264
4,1024,1.0,0,12.0,26.723251488748495,2.2269376240623746,0.034138801396932886,0.16417338076655785,18688,0.06449100751949124
4,1024,1.0,1,12.0,22.762860742799887,1.8969050618999905,0.03576296233440103,0.17417068547869197,16791,0.05927862261122794
4,1024,1.0,2,12.0,47.64205761899679,3.9701714682497324,0.032583833521842846,0.12861275346744672,16086,0.0802984928954464
4,1024,1.0,3,12.0,29.608826200554294,2.4674021833795243,0.04121932708571274,0.13846624538116736,15344,0.07053983185327187
4,1024,1.0,4,12.0,89.03637780072675,7.4196981500605625,0.03666218984930054,0.15600559862368013,16854,0.11851913473229586
4,1024,1.0,5,12.0,23.729689661141347,1.9774741384284455,0.03686884332688026,0.1828765207010039,18474,0.06225252435871099
4,1024,1.0,6,12.0,36.614379567027015,3.051198297252251,0.03499543979351656,0.14593951748474854,14909,0.07031869476253469
4,1024,1.0,7,12.0,37.47307018509105,3.122755848757588,0.0348271553712004,0.13257384828689234,18013,0.07411348471350696
4,1024,1.0,8,12.0,43.00484178808087,3.5837368156734057,0.031683747170697746,0.12772380298004193,15677,0.07454567917014009
4,1024,1.0,9,12.0,32.54437781010371,2.7120314841753093,0.027164194262878028,0.15383126487781473,17889,0.06658742115869788
4,1024,2.0,0,48.0,226.39693538802854,4.716602820583928,0.017123833529021026,0.020598000290956264,1330,0.11227546190908624
4,1024,2.0,1,48.0,81.7875185167237,1.703906635765077,0.03306294469134629,0.017865518891912346,849,0.0738097038963894
4,1024,2.0,2,48.0,1411.1003762220716,29.39792450462649,0.01664914072970929,-0.009053595845314177,778,0.3447108644931316
4,1024,2.0,3,48.0,24.80223711165744,0.51671327315953,0.0255294695913113,0.03600155615686784,1043,0.048655812250480795
4,1024,2.0,4,48.0,119.81138891886638,2.496070602476383,0.015469034450789886,0.06840578343736015,1127,0.08961529381357355
4,1024,2.0,5,48.0,-206.27035657996979,-4.2972990954160375,0.046398799201807193,0.011172114761997531,591,0.02692246532499232
4,1024,2.0,6,48.0,67.71054634585894,1.4106363822053947,0.026672600432778543,0.004402456690241752,833,0.04846440393762328
4,1024,2.0,7,48.0,-82.26982610684587,-1.713954710559289,0.030784476487731995,0.03192030815543967,979,0.012972709033766823
4,1024,2.0,8,48.0,237.95930710079972,4.9574855645999945,0.012223843667788076,-0.013559622624671919,1067,0.11708332043514774
4,1024,2.0,9,48.0,149.6433506620161,3.1175698054586687,0.014520069781006556,0.029381887452967548,1035,0.08113433178150135
