family,N,rep,seed,n_layers,bd_ratio,bdg_d2c,bdg_d4,link_frac,total_relations,C0,C1,C2,C3
Lor3D,20,1,3042,4,0.573921028466483,-1.8,1.2,0.6212121212121212,66,41,13,6,3
Lor3D,20,2,4042,3,0.23852040816326525,-2.5,2.45,0.8035714285714286,56,45,10,1,0
Lor3D,20,3,5042,5,0.6899810964083176,-0.4,0.7,0.5652173913043478,46,26,12,6,1
Lor3D,20,4,6042,4,0.3168,-1.8,4.4,0.76,50,38,10,0,2
Lor3D,20,5,7042,4,0.41162570888468814,-1.7,-2.35,0.717391304347826,46,33,6,6,1
Lor3D,20,6,8042,4,0.7392,0.5,6.75,0.52,50,26,21,3,0
Lor3D,20,7,9042,4,0.4296875,-1.0,4.8,0.6875,48,33,13,1,1
Lor3D,20,8,10042,4,0.5622657226155768,-1.0,0.0,0.6326530612244898,49,31,11,6,1
Lor3D,20,9,11042,4,0.484586262844781,-1.0,2.0,0.6744186046511628,43,29,9,3,2
Lor3D,20,10,12042,3,0.3683673469387756,-2.6,4.4,0.7285714285714285,70,51,15,2,2
Lor3D,20,11,13042,4,0.6151480199923107,-0.7,4.55,0.6078431372549019,51,31,14,3,3
Lor3D,20,12,14042,3,0.3427851291745431,-3.2,0.9,0.7536231884057971,69,52,10,4,3
Lor3D,20,13,15042,4,0.7516359309934563,-1.2,1.9,0.5365853658536586,82,44,22,10,3
Lor3D,20,14,16042,4,0.3579254930606282,-0.9,1.65,0.7297297297297297,37,27,8,2,0
Lor3D,20,15,17042,4,0.4538981844072624,-1.8,-2.8,0.6792452830188679,53,36,8,7,0
Lor3D,20,16,18042,3,0.24187046492878259,-3.4,-1.2,0.8032786885245902,61,49,5,3,1
Lor3D,20,17,19042,5,0.6747685185185186,-1.0,6.4,0.5416666666666666,72,39,19,3,3
Lor3D,20,18,20042,4,0.3028664142779881,-1.6,0.1,0.7674418604651163,43,33,7,3,0
Lor3D,20,19,21042,3,0.253858024691358,-1.5,0.15,0.8055555555555556,36,29,4,2,1
Lor3D,28,0,2842,5,0.7794666666666666,-2.357142857142857,2.4642857142857144,0.5066666666666667,150,76,29,14,10
Lor3D,28,1,3842,4,0.6113626075147125,-1.7857142857142858,1.8928571428571428,0.6063829787234043,94,57,18,8,6
Lor3D,28,2,4842,3,0.32864197530864203,-2.857142857142857,1.6428571428571428,0.7555555555555555,90,68,14,4,3
Lor3D,28,3,5842,3,0.23011176857330706,-3.0,-0.42857142857142855,0.8205128205128205,78,64,8,4,2
Lor3D,28,4,6842,4,0.6361904761904763,-1.7857142857142858,4.75,0.6,105,63,24,7,8
Lor3D,28,5,7842,3,0.4968953174081378,-4.357142857142857,-1.1071428571428572,0.6752136752136753,117,79,4,8,14
Lor3D,28,6,8842,4,0.5316358024691359,-2.4285714285714284,1.2857142857142858,0.6388888888888888,108,69,21,9,4
Lor3D,28,7,9842,6,0.68536376953125,-1.9285714285714286,2.6785714285714284,0.5546875,128,71,30,12,5
Lor3D,28,8,10842,5,0.6645564483402321,-2.2857142857142856,0.21428571428571427,0.5855855855855856,111,65,19,12,8
Lor3D,28,9,11842,5,0.5715404495261963,-3.0714285714285716,-4.178571428571429,0.6371681415929203,113,72,15,16,6
Lor3D,28,10,12842,4,0.5123890532544377,-2.9285714285714284,-2.392857142857143,0.6730769230769231,104,70,15,13,6
Lor3D,28,11,13842,4,0.5977366255144033,-2.2857142857142856,-3.5,0.6111111111111112,108,66,20,16,2
Lor3D,28,12,14842,5,0.6400000000000001,-2.2142857142857144,-2.607142857142857,0.6,105,63,18,15,5
Lor3D,28,13,15842,4,0.5725398263093399,-3.142857142857143,3.5,0.6058394160583942,137,83,25,8,7
Lor3D,28,14,16842,5,0.6312868539715574,-1.0714285714285714,3.107142857142857,0.5806451612903226,93,54,25,8,2
Lor3D,28,15,17842,4,0.44497041420118344,-1.2142857142857142,3.0357142857142856,0.6923076923076923,65,45,14,3,3
Lor3D,28,16,18842,4,0.5976191952383905,-2.0714285714285716,6.321428571428571,0.5984251968503937,127,76,33,7,5
Lor3D,28,17,19842,4,0.5994204714543034,-2.5,1.8214285714285714,0.6194690265486725,113,70,21,10,8
Lor3D,28,18,20842,4,0.8435620323732212,-1.9285714285714286,1.5357142857142858,0.5174825174825175,143,74,33,19,12
Lor3D,28,19,21842,4,0.7700788140364045,-3.0,-9.285714285714286,0.541095890410959,146,79,23,29,6
Lor3D,36,0,3642,5,0.5724099722991689,-3.4444444444444446,2.111111111111111,0.6210526315789474,190,118,38,16,9
Lor3D,36,1,4642,4,0.5546658587257617,-2.8333333333333335,-0.25,0.6381578947368421,152,97,28,16,7
Lor3D,36,2,5642,5,0.781915526472338,-1.4444444444444444,4.444444444444445,0.48292682926829267,205,99,55,19,4
