d,N,hubble,rep,R_dS,H2,n_causal_pairs,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,b1_mean,b1_std,b1_neg_frac,eig_min,eig_max,eig_gap,eig_spread
2,512,0.5,6,0.5,0.25,53735,0.076171875,29.0,0.056640625,17.655172413793103,5.908940403694339,0.3346860775529997,0.05078125,3.29520565940667,-1.15234375,5.700897199725315,0.58984375,-8.231515012513611,12.177528208256865,0.4839073551351962,20.409043220770478
2,512,0.5,7,0.5,0.25,53737,0.078125,32.0,0.0625,16.0,5.7118298293979315,0.3569893643373707,0.0546875,3.388045440952756,-1.36328125,5.4658795480140645,0.576171875,-8.046165319630497,11.122637675236831,0.16594095036658452,19.168802994867328
2,512,1.0,0,2.0,1.0,42676,0.107421875,26.0,0.05078125,19.692307692307693,6.8262459035764795,0.34664529979099307,0.05859375,3.183872229803596,-0.7890625,5.325575590590537,0.55859375,-7.89825802263782,11.609633823686544,0.4349137428241434,19.507891846324362
2,512,1.0,1,2.0,1.0,42817,0.099609375,24.0,0.046875,21.333333333333332,6.162160515778717,0.28885127417712736,0.068359375,3.1357527893682544,-0.86328125,5.157372924600124,0.541015625,-7.6251529547370644,11.503108940823985,0.4388184389497116,19.12826189556105
2,512,1.0,2,2.0,1.0,40227,0.10546875,25.0,0.048828125,20.48,8.881981760845942,0.4336905156663058,0.0703125,3.108684325971028,-1.421875,5.6230682446841245,0.607421875,-7.988250991340268,11.677861085675207,0.3138240863711026,19.666112077015477
2,512,1.0,3,2.0,1.0,42679,0.109375,26.0,0.05078125,19.692307692307693,6.689654646537505,0.3397090250194827,0.056640625,3.186147212527314,-0.8203125,4.944905196497072,0.560546875,-7.613528239232388,11.785692197235903,0.5010715035934847,19.39922043646829
2,512,1.0,4,2.0,1.0,41943,0.115234375,25.0,0.048828125,20.48,9.016074533853411,0.44023801434831106,0.076171875,3.104737073327106,-1.40625,5.429142283777429,0.591796875,-8.529784352810314,11.875443613095262,0.45577793333769634,20.405227965905574
2,512,1.0,5,2.0,1.0,42274,0.107421875,24.0,0.046875,21.333333333333332,7.7387911774959335,0.3627558364451219,0.068359375,3.102706964639041,-1.09375,5.253625979978019,0.58984375,-9.154561577853647,12.236552770276404,0.6123847733070242,21.391114348130053
2,512,1.0,6,2.0,1.0,42387,0.111328125,27.0,0.052734375,18.962962962962962,7.937167521092617,0.4185615684951185,0.060546875,3.1931244146368924,-0.8046875,5.304123681376948,0.5703125,-7.9056799104060165,11.59220735245702,0.42347312083775,19.49788726286304
2,512,1.0,7,2.0,1.0,43241,0.099609375,26.0,0.05078125,19.692307692307693,6.7526019530322285,0.34290556792741783,0.05859375,3.1867734324219312,-1.19921875,5.187063175791137,0.568359375,-8.010277698465426,11.39877415976576,0.3931150577198448,19.409051858231187
2,512,2.0,0,8.0,4.0,25023,0.177734375,20.0,0.0390625,25.6,13.316906547693424,0.5201916620192744,0.10546875,2.851091597396593,-0.6015625,4.813457443313875,0.56640625,-7.189981703009445,10.955619932421744,0.13766305554138647,18.145601635431188
2,512,2.0,1,8.0,4.0,25661,0.1640625,20.0,0.0390625,25.6,12.74127152210485,0.49770591883222065,0.09375,2.8647177644834776,-0.56640625,4.7425398216526276,0.564453125,-7.580670840914717,11.704547817046622,1.0300446494253865,19.285218657961337
2,512,2.0,2,8.0,4.0,23079,0.18359375,19.0,0.037109375,26.94736842105263,15.534253100506046,0.5764664236515916,0.10546875,2.7693356952007795,-0.6953125,5.120514185835613,0.537109375,-8.342620912368004,12.385918425049198,1.0648979597359194,20.728539337417203
2,512,2.0,3,8.0,4.0,22049,0.1796875,19.0,0.037109375,26.94736842105263,16.731545007498564,0.6208971780126421,0.119140625,2.742600980783327,-0.64453125,4.5266797399168235,0.544921875,-7.711433478319179,11.536932846466774,0.5721796332048594,19.248366324785955
2,512,2.0,4,8.0,4.0,23478,0.173828125,19.0,0.037109375,26.94736842105263,14.225528143781835,0.527900458460654,0.109375,2.7980389747522856,-1.27734375,5.02116947974632,0.580078125,-7.576607719497714,11.499449925670277,0.6085583592746371,19.076057645167992
2,512,2.0,5,8.0,4.0,23381,0.17578125,19.0,0.037109375,26.94736842105263,12.853316935043924,0.47697855813639567,0.09765625,2.820036132294204,-1.0703125,4.703196376119516,0.58984375,-7.584195200704185,11.537828823513774,0.32232728534387256,19.122024024217957
2,512,2.0,6,8.0,4.0,22566,0.1875,20.0,0.0390625,25.6,14.420124826089404,0.5632861260191173,0.099609375,2.824871329469116,-0.82421875,4.830764789569912,0.560546875,-7.826278647029495,11.657098406789366,0.8153325280814698,19.483377053818863
2,512,2.0,7,8.0,4.0,24144,0.16796875,21.0,0.041015625,24.38095238095238,16.404053478379723,0.6728225059491684,0.11328125,2.787872323781303,-1.125,4.766418991234405,0.59375,-7.66014501754038,11.350444503222828,0.5512003625541144,19.010589520763208
3,128,0.0,0,0.0,0.0,2319,0.2890625,8.0,0.0625,16.0,7.0710678118654755,0.4419417382415922,0.1875,1.9444685130429935,-9.203125,45.330618683560616,0.578125,-62.31548289558441,68.8185654055145,10.621797130546547,131.13404830109891
3,128,0.0,1,0.0,0.0,2359,0.2578125,7.0,0.0546875,18.285714285714285,6.755194524306794,0.3694247005480278,0.1953125,1.863911250766286,-19.984375,43.3272403443766,0.6171875,-52.87856738568435,56.501398438295006,4.161165767530292,109.37996582397935
3,128,0.0,2,0.0,0.0,2184,0.265625,8.0,0.0625,16.0,7.053367989832942,0.4408354993645589,0.1875,1.9554625608678413,-10.453125,36.903349139805385,0.546875,-55.1198727208839,62.06649356921873,4.374474120141414,117.18636629010263
3,128,0.0,3,0.0,0.0,2189,0.25,7.0,0.0546875,18.285714285714285,7.362342129557215,0.4026280852101602,0.1953125,1.838492915702564,-15.65625,41.888325771478385,0.6171875,-59.75086703705924,64.51730856534978,7.358164193989147,124.26817560240902
3,128,0.0,4,0.0,0.0,2304,0.25,7.0,0.0546875,18.285714285714285,7.439552323595164,0.40685051769661057,0.2109375,1.8548329106958026,-17.984375,41.088316537178486,0.6484375,-53.8888951637415,60.48474483649204,4.012893527531681,114.37364000023354
3,128,0.0,5,0.0,0.0,2284,0.2578125,8.0,0.0625,16.0,7.176350047203662,0.44852187795022885,0.203125,1.9511578122318045,-9.09375,36.6314920654005,0.546875,-51.445621640025294,62.618380888607724,9.621477737706321,114.06400252863301
3,128,0.0,6,0.0,0.0,2574,0.25,7.0,0.0546875,18.285714285714285,7.941109776964169,0.434279440927728,0.234375,1.82968224053903,-15.9375,38.58670229172221,0.5703125,-54.68660235162289,58.793005203196984,5.965350889587697,113.47960755481986
3,128,0.0,7,0.0,0.0,2412,0.2578125,8.0,0.0625,16.0,8.108637370113428,0.5067898356320892,0.234375,1.9195292159788828,-11.6875,44.52207142249785,0.5390625,-62.40856565959682,67.84582001615323,8.456964938623692,130.25438567575003
3,128,0.25,0,0.375,0.0625,1876,0.3046875,6.0,0.046875,21.333333333333332,4.678556282539399,0.21930732574403436,0.2109375,1.7652043770504235,-15.3125,34.388804046520725,0.6328125,-58.548744038064875,61.931049595595105,10.56480111468479,120.47979363365998
3,128,0.25,1,0.375,0.0625,2010,0.28125,7.0,0.0546875,18.285714285714285,8.580947095817832,0.46927054430253773,0.21875,1.78950666591534,-14.09375,41.21503015815347,0.609375,-47.737433737846324,53.47926415036602,5.254868968701757,101.21669788821234
3,128,0.25,2,0.375,0.0625,1845,0.25,8.0,0.0625,16.0,6.782329983125268,0.42389562394532926,0.171875,1.9678254762577136,-10.234375,31.551665064769164,0.546875,-52.50816042761994,57.622370654789265,4.970031705333817,110.1305310824092
3,128,0.25,3,0.375,0.0625,2082,0.2890625,7.0,0.0546875,18.285714285714285,9.066646658641389,0.49583223914445096,0.2109375,1.7884098962792534,-9.859375,34.84580641353239,0.6015625,-52.06534976509935,55.53904389816374,3.314234839963582,107.6043936632631
3,128,0.25,4,0.375,0.0625,1788,0.3125,6.0,0.046875,21.333333333333332,4.0276819911981905,0.1887975933374152,0.203125,1.773224901294572,-16.609375,36.95779568791103,0.609375,-50.92955614182284,58.5995387879869,5.572709416632229,109.52909492980974
3,128,0.25,5,0.375,0.0625,1784,0.3515625,7.0,0.0546875,18.285714285714285,6.474439539214091,0.35407091230077065,0.2109375,1.8752482961454153,-10.109375,39.27690844643166,0.5703125,-57.988325627556414,63.39269631657303,9.155320204033544,121.38102194412944
3,128,0.25,6,0.375,0.0625,1949,0.328125,6.0,0.046875,21.333333333333332,6.920179830675565,0.3243834295629171,0.265625,1.7391667122919916,-13.96875,40.11155099765528,0.578125,-53.29213055027271,60.00671053188877,1.3677080462519058,113.29884108216149
3,128,0.25,7,0.375,0.0625,1916,0.2890625,7.0,0.0546875,18.285714285714285,7.572776160399184,0.4141361962718304,0.2265625,1.8445300054866023,-12.109375,37.30097903687482,0.6015625,-57.3071964998627,61.05877870369397,4.166154761352843,118.36597520355667
3,128,0.5,0,1.5,0.25,1780,0.328125,6.0,0.046875,21.333333333333332,8.013876853447538,0.37565047750535335,0.2421875,1.7107871568850808,-15.640625,34.19606482637111,0.6484375,-50.39379647490972,53.444720229479316,6.882236049113722,103.83851670438904
3,128,0.5,1,1.5,0.25,1789,0.3046875,6.0,0.046875,21.333333333333332,6.1553951042064625,0.28853414550967793,0.2109375,1.74039735366563,-11.421875,35.162704268647694,0.5625,-57.26806228903545,60.26323058545175,6.75506413367863,117.5312928744872
3,128,0.5,2,1.5,0.25,1411,0.3515625,7.0,0.0546875,18.285714285714285,11.584648532979024,0.6335354666472904,0.2421875,1.6831045887053422,-14.953125,33.93971203081097,0.6484375,-51.614272426702414,55.2291302865888,8.432026721575333,106.84340271329121
3,128,0.5,3,1.5,0.25,1466,0.3671875,6.0,0.046875,21.333333333333332,10.060925515191046,0.4716058835245803,0.296875,1.6623590235284078,-16.3125,41.91243662387096,0.65625,-47.32882093085799,51.32776946566899,4.288345968971377,98.65659039652698
3,128,0.5,4,1.5,0.25,1520,0.3125,8.0,0.0625,16.0,10.161200716450788,0.6350750447781742,0.21875,1.8068510746054383,-11.03125,40.48378099236162,0.578125,-56.84324815865661,64.07121601647694,10.869950329671632,120.91446417513355
3,128,0.5,5,1.5,0.25,1706,0.34375,7.0,0.0546875,18.285714285714285,12.600615469257113,0.6890961584749984,0.3203125,1.6533562723153745,-16.5,35.05709628591621,0.6484375,-58.36978643698884,66.62237100619538,16.354280906447677,124.99215744318423
3,128,0.5,6,1.5,0.25,1703,0.3359375,6.0,0.046875,21.333333333333332,6.472162612982533,0.30338262248355624,0.2265625,1.7392175467433917,-5.765625,27.92525860863915,0.4921875,-65.87628559043574,71.75094888550761,17.548388353519876,137.62723447594334
3,128,0.5,7,1.5,0.25,1569,0.3359375,8.0,0.0625,16.0,5.244044240850758,0.32775276505317236,0.1640625,2.011395020014769,-8.96875,24.010394070849816,0.5859375,-54.88900006722845,64.56613831008707,13.013673066955647,119.45513837731552
3,128,1.0,0,6.0,1.0,1080,0.4453125,6.0,0.046875,21.333333333333332,10.044346115546242,0.4708287241662301,0.265625,1.6635307836231772,-10.234375,28.231322469189696,0.6171875,-43.5254023154675,48.55974755816155,0.6068933365798728,92.08514987362905
3,128,1.0,1,6.0,1.0,801,0.421875,6.0,0.046875,21.333333333333332,12.671051872498808,0.5939555565233816,0.328125,1.5952222416960053,-4.265625,26.71711891951254,0.546875,-48.73805787745254,54.28372187226954,9.03930244821801,103.02177974972207
3,128,1.0,2,6.0,1.0,1018,0.4375,6.0,0.046875,21.333333333333332,14.079141387961917,0.6599597525607149,0.3359375,1.529488764716847,-9.421875,26.824257146925337,0.625,-47.556607748695974,47.84981510005686,1.7476243477428994,95.40642284875284
3,128,1.0,3,6.0,1.0,853,0.4609375,5.0,0.0390625,25.6,9.134549797335389,0.3568183514584136,0.296875,1.5441648051725316,-8.921875,19.36072432747223,0.640625,-46.05474708642195,49.354359027953656,7.8075225598961495,95.4091061143756
3,128,1.0,4,6.0,1.0,939,0.4453125,6.0,0.046875,21.333333333333332,12.188336865854813,0.5713282905869445,0.28125,1.5700328768976182,-7.875,30.560135389098,0.546875,-43.661495692989384,47.734084560817934,2.0753107944419114,91.39558025380731
3,128,1.0,5,6.0,1.0,903,0.46875,5.0,0.0390625,25.6,12.09297316626478,0.47238176430721796,0.328125,1.4781818152567532,-15.25,26.789690181112583,0.65625,-47.39005792707517,50.444536264410196,2.8424086948731926,97.83459419148537
3,128,1.0,6,6.0,1.0,826,0.4765625,6.0,0.046875,21.333333333333332,10.826921179274477,0.5075119302784912,0.25,1.6230817135726836,-7.453125,29.42067177571537,0.609375,-50.73136997204871,57.23580384820593,9.190822598194224,107.96717382025464
3,128,1.0,7,6.0,1.0,912,0.4921875,5.0,0.0390625,25.6,11.568923891183656,0.45191108949936154,0.3125,1.479913160177243,-6.0625,27.27400032540148,0.5859375,-51.09604632391695,59.86465189254568,6.087599171585694,110.96069821646263
3,128,2.0,0,24.0,4.0,149,0.7734375,4.0,0.03125,32.0,22.561028345356956,0.7050321357924049,0.4921875,1.1101481611960553,-2.625,8.309444927310127,0.546875,-24.863291681819586,28.832619697971282,8.021895819860735,53.69591137979087
3,128,2.0,1,24.0,4.0,250,0.703125,3.0,0.0234375,42.666666666666664,20.677416559027762,0.48462695060221317,0.546875,0.9806428695122922,-6.015625,13.912665303937093,0.609375,-35.424886617262224,38.47189806642908,9.29821201174397,73.8967846836913
3,128,2.0,2,24.0,4.0,159,0.7578125,3.0,0.0234375,42.666666666666664,28.755675768252935,0.6739611508184282,0.6484375,0.8850141899245744,-2.890625,7.839437933256121,0.6640625,-24.130775696064177,27.18604431536012,2.849922136185672,51.3168200114243
3,128,2.0,3,24.0,4.0,157,0.75,4.0,0.03125,32.0,21.295539439046856,0.6654856074702142,0.4609375,1.1022966666170295,-2.421875,8.310957916171576,0.4921875,-30.443230119934185,33.45907254262087,4.445805054396242,63.90230266255506
3,128,2.0,4,24.0,4.0,147,0.7578125,4.0,0.03125,32.0,24.829418035870273,0.775919313620946,0.5,1.0122890594568965,-2.671875,6.5085393126549524,0.5390625,-21.841883702231296,25.156535234790205,2.9935865329126656,46.9984189370215
3,128,2.0,5,24.0,4.0,160,0.71875,4.0,0.03125,32.0,23.790754506740637,0.7434610783356449,0.515625,1.0600511157125763,-2.671875,8.252943958635306,0.5625,-24.993612730103553,28.93015833446371,8.985953132938743,53.92377106456726
3,128,2.0,6,24.0,4.0,199,0.7890625,4.0,0.03125,32.0,24.525496936861444,0.7664217792769201,0.5546875,1.081311623081059,-2.296875,10.156862962272111,0.6171875,-36.57773061849017,40.13854974054987,10.795587656196762,76.71628035904004
3,128,2.0,7,24.0,4.0,213,0.7265625,3.0,0.0234375,42.666666666666664,12.283683848458853,0.2878988401982544,0.46875,1.059197409123919,-2.671875,10.7493527239725,0.546875,-35.379690249687386,39.06382099167578,5.84492105300663,74.44351124136317
3,256,0.0,0,0.0,0.0,9739,0.20703125,9.0,0.03515625,28.444444444444443,8.354787198714428,0.29372298745480413,0.15625,2.1476684988618935,-19.6796875,51.08562566811083,0.62109375,-70.84338037610168,74.666580387959,3.5625535945753484,145.50996076406068
3,256,0.0,1,0.0,0.0,9549,0.1953125,10.0,0.0390625,25.6,13.654303350958628,0.5333712246468214,0.15234375,2.0895746361204566,-16.0234375,50.449226462688145,0.5703125,-76.77452744119933,81.18471779525169,6.377360099893792,157.959245236451
3,256,0.0,2,0.0,0.0,9141,0.21875,10.0,0.0390625,25.6,11.95156893466293,0.4668581615102707,0.1640625,2.158491396946727,-16.8984375,43.49287654385019,0.6484375,-70.2570423465487,76.05611084227792,7.178309775719256,146.31315318882662
3,256,0.0,3,0.0,0.0,9838,0.2265625,10.0,0.0390625,25.6,11.306635220082056,0.44166543828445526,0.14453125,2.1691831320453203,-18.59375,56.28740943530356,0.6015625,-73.94227666043165,79.98683232430324,8.012013363063488,153.92910898473488
3,256,0.0,4,0.0,0.0,8688,0.20703125,10.0,0.0390625,25.6,10.992724866929036,0.42940331511441543,0.140625,2.182029727213713,-19.53125,51.194167377129006,0.640625,-67.44483462128275,74.2462770077033,3.9521373220136553,141.69111162898605
3,256,0.0,5,0.0,0.0,9709,0.20703125,9.0,0.03515625,28.444444444444443,10.925109825139426,0.38408589229005796,0.17578125,2.1109225851307154,-16.1875,50.86282870377934,0.5625,-72.18014749798476,78.17736076047626,4.804315069802385,150.35750825846102
3,256,0.0,6,0.0,0.0,9045,0.21875,10.0,0.0390625,25.6,12.963024338479043,0.5063681382218376,0.16015625,2.1394813314112406,-24.671875,51.07211650190713,0.6796875,-76.62239521673551,80.07954746617798,3.982964862674379,156.7019426829135
3,256,0.0,7,0.0,0.0,9508,0.1953125,9.0,0.03515625,28.444444444444443,8.920776138519576,0.3136210361198289,0.14453125,2.1363102920971433,-16.7421875,47.23887866699255,0.60546875,-70.38890753928378,74.7885901993429,3.3203862163310873,145.1774977386267
3,256,0.25,0,0.375,0.0625,7776,0.2421875,9.0,0.03515625,28.444444444444443,11.823809417264913,0.41568079982571965,0.16796875,2.069774323182063,-17.28125,47.48666548029562,0.609375,-67.93825157988437,76.75922873154838,3.249592623688926,144.69748031143274
3,256,0.25,1,0.375,0.0625,7432,0.24609375,9.0,0.03515625,28.444444444444443,11.363793489373863,0.39950836486079994,0.15234375,2.0883140501620456,-17.25,46.7733898707374,0.6015625,-79.2581410582146,83.51025284343285,14.930031363001262,162.76839390164747
3,256,0.25,2,0.375,0.0625,7242,0.23828125,9.0,0.03515625,28.444444444444443,12.5530971044432,0.4413198200780813,0.171875,2.0637163599947796,-11.6953125,39.77083938675853,0.60546875,-67.09859808849966,76.85543529702181,9.637091526801981,143.95403338552148
3,256,0.25,3,0.375,0.0625,8511,0.22265625,9.0,0.03515625,28.444444444444443,11.634346766851934,0.4090200035221383,0.1640625,2.0913360371463234,-15.09375,44.802943105754785,0.62109375,-74.64683949722867,79.83139420634129,6.8888928083535745,154.47823370356997
3,256,0.25,4,0.375,0.0625,7610,0.2265625,9.0,0.03515625,28.444444444444443,10.177438131159542,0.3578005592985777,0.171875,2.1153950055529083,-16.421875,44.22962266947769,0.609375,-66.04788175714252,71.80850443443939,2.9672309786017053,137.85638619158192
3,256,0.25,5,0.375,0.0625,7868,0.21875,9.0,0.03515625,28.444444444444443,12.508762360939995,0.4397611767517967,0.17578125,2.0663592248317006,-20.671875,53.21611442020523,0.63671875,-70.56564677318529,80.57774901787383,12.683584257405784,151.1433957910591
3,256,0.25,6,0.375,0.0625,7788,0.2265625,8.0,0.03125,32.0,10.099504938362077,0.3156095293238149,0.17578125,2.0177892314426624,-19.046875,48.68133936873939,0.62109375,-66.21409273185324,71.7469783710192,6.917840251496671,137.96107110287244
3,256,0.25,7,0.375,0.0625,8322,0.23046875,9.0,0.03515625,28.444444444444443,11.84258897286598,0.41634101857731964,0.18359375,2.0718649057609335,-15.7890625,49.87940963334564,0.578125,-72.65142562294106,77.84793248168684,6.142441291686836,150.4993581046279
3,256,0.5,0,1.5,0.25,6229,0.2734375,8.0,0.03125,32.0,11.74734012447073,0.3671043788897103,0.18359375,1.993467670368106,-12.703125,40.70326295562034,0.5859375,-65.69743046791847,72.1116208134018,6.802716787465869,137.80905128132025
3,256,0.5,1,1.5,0.25,6378,0.28125,8.0,0.03125,32.0,11.704699910719626,0.3657718722099883,0.1953125,2.011003846651686,-15.1796875,41.92197618674892,0.65625,-66.45238120404737,71.90357663644994,2.748636181119437,138.3559578404973
3,256,0.5,2,1.5,0.25,6798,0.28515625,10.0,0.0390625,25.6,15.730225681788548,0.6144619406948651,0.18359375,2.0479177756323197,-17.1640625,49.77971432718446,0.6484375,-65.8718803331886,69.75603750148044,3.1242453337315084,135.62791783466903
3,256,0.5,3,1.5,0.25,5998,0.296875,8.0,0.03125,32.0,17.585505395068974,0.5495470435959054,0.21875,1.8889534431894808,-16.8203125,43.3710253210867,0.640625,-68.8048503051416,75.0470955587522,4.978759989312238,143.8519458638938
3,256,0.5,4,1.5,0.25,6996,0.26953125,8.0,0.03125,32.0,13.518505834595775,0.42245330733111797,0.19140625,1.9529737890412433,-21.2109375,42.38664153210412,0.6796875,-70.63816713269333,76.30663518252254,3.445213529044892,146.94480231521587
3,256,0.5,5,1.5,0.25,6639,0.296875,8.0,0.03125,32.0,16.408839081421938,0.5127762212944356,0.22265625,1.9214900228427023,-18.6015625,43.99730812855025,0.62109375,-72.63666839447538,75.06160943297112,4.837330021240518,147.6982778274465
3,256,0.5,6,1.5,0.25,6294,0.28125,9.0,0.03515625,28.444444444444443,12.789849370245932,0.44964314192270854,0.18359375,2.066035434210161,-13.484375,44.05731075382808,0.60546875,-69.37159488446338,76.20580097872275,8.25610378432522,145.57739586318613
3,256,0.5,7,1.5,0.25,7283,0.27734375,8.0,0.03125,32.0,14.026760139105537,0.43833625434704804,0.1875,1.9458399851402393,-18.71875,49.662759170604886,0.59375,-71.96225419162859,78.67800320116709,5.476394381382832,150.64025739279566
3,256,1.0,0,6.0,1.0,3167,0.4140625,7.0,0.02734375,36.57142857142857,16.517152494622437,0.45164088852483225,0.234375,1.8294410839928745,-9.8125,32.12907318535659,0.59765625,-57.25886711904015,64.05618156141108,5.482181679873371,121.31504868045123
3,256,1.0,1,6.0,1.0,3991,0.37890625,7.0,0.02734375,36.57142857142857,19.834005019209833,0.5423360747440189,0.25,1.7665032028120162,-11.6484375,35.181247189498464,0.609375,-56.2825232010747,60.624006732299065,0.7914476199826908,116.90652993337378
3,256,1.0,2,6.0,1.0,2909,0.38671875,7.0,0.02734375,36.57142857142857,21.313021793241422,0.5827779396589452,0.2578125,1.7347487622063478,-11.703125,33.859627364080296,0.62109375,-55.82741862849737,60.93039004484705,7.797718067509258,116.75780867334441
3,256,1.0,3,6.0,1.0,3785,0.421875,8.0,0.03125,32.0,21.696773953747133,0.6780241860545979,0.25390625,1.8089356277535344,-12.2734375,40.30028203292868,0.6328125,-64.42653328703636,68.12109525483162,0.9725835309172197,132.547628541868
3,256,1.0,4,6.0,1.0,3334,0.39453125,8.0,0.03125,32.0,23.286262044390035,0.7276956888871886,0.2734375,1.7827859126734353,-11.5078125,39.74420085326718,0.64453125,-71.19540358941293,75.53403452467447,5.220805585860077,146.7294381140874
3,256,1.0,5,6.0,1.0,3347,0.41796875,7.0,0.02734375,36.57142857142857,20.282695952511855,0.554604967451496,0.2578125,1.768646101212377,-7.890625,34.6836674403007,0.6015625,-60.64259901567137,65.73386391353345,1.180840654790174,126.37646292920482
3,256,1.0,6,6.0,1.0,3892,0.3984375,7.0,0.02734375,36.57142857142857,18.828983303537605,0.5148550122061064,0.25390625,1.7749874095746547,-15.6953125,41.58689295351774,0.640625,-60.748397069293304,64.29264519433508,3.9866124421514115,125.04104226362838
3,256,1.0,7,6.0,1.0,3527,0.40234375,7.0,0.02734375,36.57142857142857,20.120047875952288,0.5501575591080704,0.26953125,1.775613893428892,-11.1484375,37.818148306184874,0.60546875,-64.46920454424188,68.59402716089977,4.951488869811669,133.06323170514165
3,256,2.0,0,24.0,4.0,582,0.6796875,5.0,0.01953125,51.2,44.968433372756046,0.8782897143116415,0.46484375,1.1649235259467152,-5.328125,12.848339736494166,0.65234375,-39.545195899376466,42.544272987840216,6.356953841720234,82.08946888721668
3,256,2.0,1,24.0,4.0,815,0.65234375,5.0,0.01953125,51.2,37.04807687316576,0.7235952514290187,0.39453125,1.3130801876179838,-3.9296875,14.658446580464922,0.6328125,-50.61965207771958,54.0564331401098,7.720686468788472,104.67608521782938
3,256,2.0,2,24.0,4.0,717,0.6796875,4.0,0.015625,64.0,40.23058537978288,0.6286028965591075,0.4375,1.1596250599295015,-5.40625,16.819555907856188,0.66015625,-56.28734264804382,59.164738428640845,9.035036828961275,115.45208107668466
3,256,2.0,3,24.0,4.0,609,0.66796875,4.0,0.015625,64.0,41.10352782912922,0.6422426223301441,0.49609375,1.1840857564141722,-5.2421875,13.481031867585052,0.67578125,-40.16408319626572,44.465930587337645,7.328917113419706,84.63001378360337
3,256,2.0,4,24.0,4.0,927,0.69140625,6.0,0.0234375,42.666666666666664,38.917291215545255,0.912124012864342,0.421875,1.323461614464808,-5.453125,18.352817978021115,0.640625,-46.694888299942654,50.77135914593481,6.457989498975074,97.46624744587746
3,256,2.0,5,24.0,4.0,819,0.65234375,5.0,0.01953125,51.2,39.23977573840095,0.7664018698906435,0.42578125,1.273744035939977,-5.15625,16.593691148671535,0.62109375,-48.567943256344535,52.613199141211226,1.1505205482672736,101.18114239755576
3,256,2.0,6,24.0,4.0,448,0.68359375,5.0,0.01953125,51.2,42.901748216127515,0.8379247698462405,0.4609375,1.1901269564629222,-3.8046875,11.039388707140615,0.55078125,-39.174248089362074,42.50863095027495,9.208741025255463,81.68287903963702
3,256,2.0,7,24.0,4.0,980,0.640625,5.0,0.01953125,51.2,27.461973709112755,0.5363666740061085,0.31640625,1.4421352144373156,-5.46875,17.216424525362402,0.65234375,-52.73395826288367,58.48619605268679,3.4291251067388373,111.22015431557045
3,512,0.0,0,0.0,0.0,37147,0.162109375,14.0,0.02734375,36.57142857142857,17.990927418778476,0.491939421607224,0.11328125,2.477295898688986,-21.5,59.5848921707508,0.6328125,-84.78891704383338,90.51331330391218,5.104933266080508,175.30223034774556
3,512,0.0,1,0.0,0.0,35772,0.169921875,13.0,0.025390625,39.38461538461539,19.594106105735985,0.49750660034095273,0.1171875,2.3888155271157125,-21.63671875,61.2144735886326,0.62890625,-84.02230385723296,90.78688069414628,1.7921906217726473,174.80918455137925
3,512,0.0,2,0.0,0.0,36221,0.1796875,12.0,0.0234375,42.666666666666664,17.394124167533,0.4076747851765547,0.1171875,2.379705154709866,-22.37109375,58.09692689315598,0.62890625,-94.20314114614334,99.25903805973785,9.546703126147023,193.46217920588117
3,512,0.0,3,0.0,0.0,37761,0.166015625,13.0,0.025390625,39.38461538461539,15.264531344255653,0.38757599116274116,0.1171875,2.4633630509751536,-27.765625,64.39811288663182,0.654296875,-86.37228777116611,93.43007691517475,7.109611384814443,179.80236468634087
3,512,0.0,4,0.0,0.0,38070,0.15625,12.0,0.0234375,42.666666666666664,15.739193823770716,0.3688873552446262,0.11328125,2.380942721836059,-21.578125,56.62191070146233,0.623046875,-83.16600458052096,89.13586208678257,0.4823537713784134,172.30186666730353
3,512,0.0,5,0.0,0.0,38810,0.150390625,11.0,0.021484375,46.54545454545455,11.308593967450648,0.2429580735194475,0.12109375,2.364143247317833,-24.49609375,60.49732032074818,0.626953125,-87.94864911452288,95.46797617075151,6.28426574029983,183.4166252852744
3,512,0.0,6,0.0,0.0,37624,0.171875,13.0,0.025390625,39.38461538461539,15.384999995192427,0.3906347655029327,0.11328125,2.474491066181494,-26.4296875,56.14464906518113,0.66796875,-82.02146144732836,88.54021891367506,4.100018044047275,170.56168036100343
3,512,0.0,7,0.0,0.0,37789,0.1640625,13.0,0.025390625,39.38461538461539,16.941248984645828,0.43014890000077294,0.109375,2.4362755693881826,-24.31640625,55.42979692444273,0.66015625,-83.59713034239658,90.83568337527512,4.067159769323439,174.4328137176717
3,512,0.25,0,0.375,0.0625,31309,0.193359375,11.0,0.021484375,46.54545454545455,16.255704656652,0.3492436547327578,0.1328125,2.321292376865868,-22.6953125,60.05727196208086,0.62890625,-85.49529625908772,89.44413200383242,4.359908427518633,174.93942826292016
3,512,0.25,1,0.375,0.0625,33553,0.18359375,10.0,0.01953125,51.2,10.740577265678041,0.20977689972027425,0.126953125,2.2790647622099076,-20.88671875,55.525146148915255,0.615234375,-83.12801791515439,85.71423247632066,1.682428067694886,168.84225039147503
