rs,N,rep,mean_K,median_K,std_K,max_K,n_causal_pairs,C_0,C_1,C_2,C_3,C_4,bd_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width_ratio,layer_entropy,w_max_ratio,bin0_density,bin0_mean_K,bin0_layer_ratio,bin1_density,bin1_mean_K,bin1_layer_ratio,bin2_density,bin2_mean_K,bin2_layer_ratio
1.0,128,0,0.0014867226027113158,1.4330475495485813e-05,0.010050611203524639,0.11039023597390321,1044,688,180,63,46,29,0.08464566929133858,6.0,0.046875,21.333333333333332,14.12641340027806,0.6621756281380341,0.2890625,1.5217910047340226,0.40625,0.24274099883855982,0.004508484498520482,0.09523809523809523,0.1406423034330011,1.6329884496738942e-05,0.09302325581395349,0.08305647840531562,5.626957577404443e-06,0.06976744186046512
1.0,128,1,0.00023136158986084614,1.8664054839886053e-05,0.0011040407765847003,0.010838450228307357,1117,767,185,79,40,18,0.09436515748031496,5.0,0.0390625,25.6,14.853955702101715,0.5802326446133482,0.3203125,1.396245129666255,0.4140625,0.24738675958188153,0.000678891749535797,0.11904761904761904,0.13399778516057587,1.9785645755033015e-05,0.09302325581395349,0.10299003322259136,5.815052423683871e-06,0.06976744186046512
1.0,128,2,0.0012827458665657173,1.944074199921739e-05,0.006248004308544096,0.04935561642637581,1164,751,223,74,62,23,0.09239665354330709,5.0,0.0390625,25.6,14.894294209528695,0.5818083675597147,0.3203125,1.398200624623393,0.390625,0.2961672473867596,0.0038783326247983215,0.09523809523809523,0.13842746400885936,2.360551340717759e-05,0.11627906976744186,0.10188261351052048,6.661944241247739e-06,0.06976744186046512
1.0,128,3,0.0004475435179481717,1.718295237025344e-05,0.002453470329394115,0.02596324245434391,1099,700,180,80,58,37,0.08612204724409449,5.0,0.0390625,25.6,14.051334456200237,0.5488802521953218,0.296875,1.38983239696653,0.375,0.17770034843205576,0.0013376386008152076,0.09523809523809523,0.11960132890365449,1.9620943888282064e-05,0.09302325581395349,0.15946843853820597,6.070894789096104e-06,0.09302325581395349
1.0,128,4,0.0014850674162866148,1.799737993139688e-05,0.00811722916542882,0.07114651706131496,1284,838,217,98,70,25,0.1031003937007874,4.0,0.03125,32.0,9.0,0.28125,0.3203125,1.3419095929189042,0.3671875,0.27526132404181186,0.004499205097846226,0.09523809523809523,0.13067552602436322,1.9867317092910602e-05,0.06976744186046512,0.14839424141749724,6.226059073257279e-06,0.09302325581395349
1.0,128,5,0.00033133815481277114,1.790612299979982e-05,0.0012507454264591299,0.012125186654390593,1167,735,216,106,44,21,0.09042814960629922,4.0,0.03125,32.0,9.974968671630002,0.31171777098843756,0.3125,1.3298319248350645,0.3671875,0.2868757259001161,0.0009809372460307523,0.09523809523809523,0.13178294573643412,2.1919646285485955e-05,0.06976744186046512,0.10299003322259136,6.26452773179556e-06,0.09302325581395349
1.0,128,6,0.0016954416119059378,1.8468127362071573e-05,0.011019924840001251,0.09209248682403644,1091,651,206,105,61,34,0.08009350393700787,5.0,0.0390625,25.6,13.365627557282899,0.5220948264563632,0.296875,1.4036924180582289,0.359375,0.21602787456445993,0.0051393125609765725,0.11904761904761904,0.150609080841639,2.008708659819537e-05,0.09302325581395349,0.11738648947951273,7.015210214455744e-06,0.09302325581395349
1.0,128,7,0.000952470480513841,1.6350491314264965e-05,0.008309284591956841,0.09399823453196875,969,666,162,75,28,16,0.08193897637795275,5.0,0.0390625,25.6,16.608431593621358,0.6487668591258342,0.328125,1.3285913871074766,0.4140625,0.21718931475029035,0.002877236769887836,0.09523809523809523,0.12070874861572536,1.857592668824866e-05,0.09302325581395349,0.08748615725359911,6.3607516950661236e-06,0.06976744186046512
1.0,128,8,0.00036864347130239825,2.2192217060570652e-05,0.0018715400751332248,0.017890030504266623,950,617,183,82,28,18,0.07591043307086615,5.0,0.0390625,25.6,13.994284547628721,0.5466517401417469,0.328125,1.3930033262045645,0.40625,0.19047619047619047,0.0010935435625940286,0.09523809523809523,0.12624584717607973,2.2884416867128883e-05,0.09302325581395349,0.09634551495016612,6.360576103981913e-06,0.06976744186046512
1.0,128,9,0.0014842228249241527,2.1402254018446613e-05,0.008242690688853211,0.06607808975274619,1074,672,172,101,56,42,0.08267716535433071,5.0,0.0390625,25.6,14.458215657542254,0.5647740491227443,0.3203125,1.3962676964124923,0.3515625,0.281068524970964,0.0044907013294140435,0.09523809523809523,0.14950166112956811,2.5427029581970183e-05,0.09302325581395349,0.07641196013289037,6.458220532023304e-06,0.09302325581395349
1.0,256,0,0.0007408883544701728,1.4524177439316107e-05,0.0045474754628810525,0.04967485991348095,4490,2249,835,436,283,190,0.06890318627450981,5.0,0.01953125,51.2,14.372195378577347,0.28070694098783877,0.25390625,1.5647110836629308,0.328125,0.1991596638655462,0.0022082582630927015,0.058823529411764705,0.1565826330532213,1.697022839458438e-05,0.058823529411764705,0.11381668946648427,6.081360092382394e-06,0.046511627906976744
1.0,256,1,0.0008690914303496365,1.8000598974671833e-05,0.004919944166011544,0.04726897553759799,3977,2035,704,332,227,181,0.0623468137254902,6.0,0.0234375,42.666666666666664,24.857370916669545,0.5825946308594425,0.296875,1.5585586666049498,0.3515625,0.19551820728291316,0.002592160771430827,0.058823529411764705,0.12885154061624648,1.9367622302511662e-05,0.058823529411764705,0.09001367989056087,5.901077932246363e-06,0.05813953488372093
1.0,256,2,0.0010346892551385634,1.5560206502533003e-05,0.008188115550374818,0.10822452020179803,4072,2144,690,375,258,176,0.06568627450980392,6.0,0.0234375,42.666666666666664,22.373098926066444,0.5243695060796824,0.24609375,1.5879855612361289,0.31640625,0.2526610644257703,0.003093052937125015,0.058823529411764705,0.11680672268907563,1.6926663449156107e-05,0.058823529411764705,0.09439124487004104,6.188177519392361e-06,0.05813953488372093
1.0,256,3,0.0003739057378374802,1.582475800770057e-05,0.003271059269348867,0.051097868864660875,4103,2099,775,402,252,184,0.06430759803921568,6.0,0.0234375,42.666666666666664,23.23550922379126,0.5445822474326077,0.25,1.576440783808443,0.3203125,0.1949579831932773,0.0011030541760905118,0.047058823529411764,0.12745098039215685,1.6763120250692798e-05,0.058823529411764705,0.10287277701778386,6.225566248750597e-06,0.05813953488372093
1.0,256,4,0.000556796651536375,1.7051294156808368e-05,0.004133234136887127,0.05555555307142709,4374,2142,818,443,286,219,0.065625,5.0,0.01953125,51.2,13.5705563629499,0.2650499289638652,0.24609375,1.5686825686685757,0.31640625,0.21484593837535015,0.0016522649319425542,0.058823529411764705,0.13753501400560225,1.84970696170502e-05,0.047058823529411764,0.10533515731874145,6.106658845879945e-06,0.046511627906976744
1.0,256,5,0.002228857963553171,1.9020708734451285e-05,0.013277738813907607,0.13436565664626024,4081,2163,780,419,243,130,0.06626838235294118,5.0,0.01953125,51.2,16.36337373526621,0.3195971432669182,0.27734375,1.5511725318272152,0.328125,0.2165266106442577,0.006685901360903921,0.058823529411764705,0.1380952380952381,2.0707268091992494e-05,0.047058823529411764,0.0960328317373461,6.1151768018528634e-06,0.046511627906976744
1.0,256,6,0.0013316649786877352,2.037916056538813e-05,0.008940676125509703,0.11121182336788137,4215,2163,710,418,275,174,0.06626838235294118,6.0,0.0234375,42.666666666666664,19.635568633364187,0.46020863984447313,0.24609375,1.6565281296564902,0.3125,0.21260504201680672,0.003981818041717361,0.058823529411764705,0.1515406162464986,2.220048280350126e-05,0.058823529411764705,0.09384404924760602,6.56581348589554e-06,0.046511627906976744
1.0,256,7,0.0004932811533870349,1.6009711591706738e-05,0.0028101557932574722,0.03617651640866735,3650,2027,664,328,209,150,0.06210171568627451,5.0,0.01953125,51.2,21.8302542358077,0.42637215304311915,0.29296875,1.4982770042929594,0.328125,0.19131652661064424,0.001459627386470663,0.058823529411764705,0.11960784313725491,1.9804330299545966e-05,0.047058823529411764,0.09247606019151847,6.142783042013822e-06,0.046511627906976744
1.0,256,8,0.0010098631143987667,1.3047545422411305e-05,0.007182144814694498,0.08502176366914892,3985,2075,807,390,220,153,0.06357230392156862,6.0,0.0234375,42.666666666666664,26.587382136812362,0.6231417688315398,0.296875,1.525655621630705,0.328125,0.2,0.003019983319605168,0.047058823529411764,0.13781512605042018,1.528584989884547e-05,0.058823529411764705,0.09822161422708618,6.128812537712497e-06,0.046511627906976744
1.0,256,9,0.002009746446180235,1.6822500001208435e-05,0.014893541021655077,0.14970811139835863,4261,2183,771,429,270,190,0.06688112745098039,6.0,0.0234375,42.666666666666664,23.01207412545761,0.5393454873154128,0.26171875,1.596224793885507,0.3203125,0.20560224089635853,0.006028118058902326,0.058823529411764705,0.142296918767507,1.8296979658162476e-05,0.058823529411764705,0.10068399452804377,6.393162145333842e-06,0.05813953488372093
1.0,512,0,0.0007101375539533257,1.7244144188558428e-05,0.004487195731173961,0.0808974884791197,16015,6690,2584,1511,1094,765,0.05114053326810176,7.0,0.013671875,73.14285714285714,40.614665090434556,0.555278624283285,0.2265625,1.7238639284752877,nan,0.2040375913679081,0.0021122557353106773,0.03529411764705882,0.13409012727898176,2.0018219429966128e-05,0.03508771929824561,0.09865841073271414,6.338228647739351e-06,0.03508771929824561
1.0,512,1,0.0013032904687117633,1.7427792065730784e-05,0.00908637020526356,0.1094297662512996,16518,6721,2654,1683,1159,851,0.051377507338551856,7.0,0.013671875,73.14285714285714,34.63453508289325,0.47351903433643117,0.197265625,1.7808152346628523,nan,0.22081447963800904,0.0038977635056242233,0.03529411764705882,0.13601651186790506,2.0806830570656567e-05,0.04093567251461988,0.08985208118335053,6.473426881418843e-06,0.03508771929824561
1.0,512,2,0.001081395983776105,1.442534427642178e-05,0.01003665993097913,0.17928060808698712,15253,6191,2385,1434,1054,760,0.04732601516634051,7.0,0.013671875,73.14285714285714,34.893423741561435,0.47705852771666024,0.2109375,1.7893193512091574,nan,0.20522102332057082,0.003234372949488659,0.03529411764705882,0.11572067423460612,1.638275103710938e-05,0.03508771929824561,0.09315445476436189,6.022759373965876e-06,0.029239766081871343
1.0,512,3,0.0006880975416452633,1.6878793573220896e-05,0.004013264329665275,0.05902944095755528,17207,6877,2790,1644,1102,906,0.052570022015655575,7.0,0.013671875,73.14285714285714,37.79806711395466,0.5167704488235989,0.216796875,1.751638654708925,nan,0.22930734423947094,0.0020478743172289804,0.03529411764705882,0.1431028551771586,1.8435466069372747e-05,0.04093567251461988,0.0998968008255934,5.9347526057621715e-06,0.03508771929824561
1.0,512,4,0.0006629366205709122,1.4590976772301862e-05,0.004604649407844863,0.07369946176073323,16344,6525,2680,1595,1111,878,0.04987921966731898,7.0,0.013671875,73.14285714285714,41.40196189771195,0.5660424478202806,0.236328125,1.715735913036385,nan,0.20828402366863905,0.0019734292028717477,0.03529411764705882,0.12026143790849673,1.7330918468246643e-05,0.03508771929824561,0.1111111111111111,5.713439684442795e-06,0.029239766081871343
1.0,512,5,0.0012268269200266212,1.5961243819449133e-05,0.009625179318231229,0.14353830895590414,15931,6335,2471,1665,1129,854,0.04842679794520548,7.0,0.013671875,73.14285714285714,37.63140243174033,0.5144918301214498,0.205078125,1.7479721550748286,nan,0.20758788722589627,0.0036706315064420855,0.03529411764705882,0.1349157206742346,1.814346164208074e-05,0.03508771929824561,0.09019607843137255,5.997046887014806e-06,0.029239766081871343
1.0,512,6,0.0014035572343580789,1.612053829213965e-05,0.011609250854717913,0.18616228809627292,16527,6585,2634,1627,1158,837,0.05033787915851272,6.0,0.01171875,85.33333333333333,23.199616855073753,0.2718705100203956,0.197265625,1.7468241458325378,nan,0.23014270797076228,0.004203263512727011,0.03529411764705882,0.12019263845889233,1.7611402178491368e-05,0.03508771929824561,0.09514963880288958,6.169339504225417e-06,0.03508771929824561
1.0,512,7,0.0011148465016481207,1.8344640544164272e-05,0.008978142768682066,0.15207745505568424,16797,6597,2748,1610,1098,811,0.05042961105675147,7.0,0.013671875,73.14285714285714,35.5142972072157,0.48554703212990213,0.21875,1.784183072534489,nan,0.21072050121823876,0.0033308924835404844,0.041176470588235294,0.14736842105263157,2.0472274016528235e-05,0.03508771929824561,0.09528723770209838,6.13408061478947e-06,0.029239766081871343
1.0,512,8,0.0010399772583383551,1.7135392418891355e-05,0.008463733985460199,0.1529571697384648,18792,7116,2890,1750,1285,958,0.0543970156555773,6.0,0.01171875,85.33333333333333,31.57354729657231,0.3700025073817068,0.224609375,1.6980698822321967,nan,0.25012182387748,0.0031065803917451253,0.029411764705882353,0.13333333333333333,1.9037569284290628e-05,0.029239766081871343,0.11152390780873753,6.399212426624885e-06,0.029239766081871343
1.0,512,9,0.0006943551507731446,1.6898619454182895e-05,0.0036779849389341787,0.042171358498260536,16856,6747,2750,1701,1194,842,0.05157625978473581,7.0,0.013671875,73.14285714285714,38.24144562206437,0.5228322643641613,0.212890625,1.7419780873896396,nan,0.22387747998607727,0.0020656982410505484,0.03529411764705882,0.12789817681458548,1.9156925691079106e-05,0.04093567251461988,0.10691434468524252,6.229835813346653e-06,0.03508771929824561
2.0,128,0,5.305902562171827e-05,8.493101512394819e-07,0.0003313436344481886,0.003506874221463525,233,216,17,0,0,0,0.0265748031496063,3.0,0.0234375,42.666666666666664,21.01322334996598,0.4924974222648277,0.4609375,0.9509463145555095,0.5625,0.04994192799070848,0.00016036847168068397,0.07142857142857142,0.035437430786267994,9.538222254998548e-07,0.06976744186046512,0.03322259136212625,3.503514719701548e-07,0.06976744186046512
2.0,128,1,0.00012693819169964276,8.684195777748973e-07,0.0009701461813641095,0.010682251601181105,189,181,8,0,0,0,0.022268700787401573,3.0,0.0234375,42.666666666666664,27.644569488820444,0.6479195973942292,0.5234375,0.8073935044645886,0.609375,0.04413472706155633,0.00038544529302015604,0.047619047619047616,0.028792912513842746,9.99905901250554e-07,0.06976744186046512,0.029900332225913623,3.8116923148705737e-07,0.06976744186046512
2.0,128,2,1.0772970691857112e-05,9.078702609962907e-07,3.992073350689692e-05,0.00030728954881577026,211,194,14,3,0,0,0.02386811023622047,3.0,0.0234375,42.666666666666664,25.590796956892312,0.5997843036771636,0.5390625,0.8730303543915687,0.609375,0.05226480836236934,3.143532490991029e-05,0.07142857142857142,0.03211517165005537,9.709663832160678e-07,0.06976744186046512,0.023255813953488372,3.931406479811031e-07,0.046511627906976744
2.0,128,3,6.696895870671367e-05,9.93047965960377e-07,0.0005988828049063296,0.006770923288788535,232,214,17,0,1,0,0.026328740157480313,3.0,0.0234375,42.666666666666664,22.484562605386735,0.5269819360637517,0.4765625,0.9257814483217857,0.5625,0.07317073170731707,0.0002024961510569067,0.07142857142857142,0.029900332225913623,1.1965520614602633e-06,0.06976744186046512,0.024363233665559248,3.6596817270872303e-07,0.06976744186046512
2.0,128,4,1.8025106255114897e-05,9.119042137827546e-07,0.00010111046602270035,0.001009905955822067,188,178,10,0,0,0,0.021899606299212598,3.0,0.0234375,42.666666666666664,26.911377189252544,0.6307354028731066,0.5625,0.8501511528261493,0.59375,0.04878048780487805,5.357749493849609e-05,0.07142857142857142,0.024363233665559248,9.638748233186845e-07,0.046511627906976744,0.028792912513842746,3.6074874035272774e-07,0.06976744186046512
2.0,128,5,1.2786843655619073e-05,8.139250001311995e-07,6.841847984670131e-05,0.0007081956057744066,216,196,18,2,0,0,0.024114173228346455,3.0,0.0234375,42.666666666666664,22.9830855679176,0.5386660679980687,0.5390625,0.9331615553047011,0.6015625,0.06504065040650407,3.758120391723551e-05,0.07142857142857142,0.03211517165005537,1.0061218071244217e-06,0.06976744186046512,0.028792912513842746,3.498182718372101e-07,0.046511627906976744
2.0,128,6,2.5677210409931088e-05,1.027323220452894e-06,0.00012078947270938959,0.001041654375328797,266,236,27,3,0,0,0.029035433070866142,4.0,0.03125,32.0,24.443813123160634,0.7638691600987698,0.5078125,1.0249505133121888,0.546875,0.0743321718931475,7.677647655706777e-05,0.09523809523809523,0.036544850498338874,1.0914707943262347e-06,0.06976744186046512,0.04097452934662237,3.5203890507684597e-07,0.06976744186046512
2.0,128,7,1.3723524980148214e-05,8.689286305225684e-07,4.919889913902036e-05,0.00039560837387856367,241,217,19,5,0,0,0.026697834645669292,4.0,0.03125,32.0,25.228951623085727,0.788404738221429,0.484375,0.9977158751981334,0.5625,0.053426248548199766,4.023819007107642e-05,0.07142857142857142,0.036544850498338874,1.1831213837544198e-06,0.06976744186046512,0.035437430786267994,3.658836040074767e-07,0.06976744186046512
2.0,128,8,0.00010400130108362087,1.1234889578275912e-06,0.0006040849897331609,0.005733266941614722,252,222,30,0,0,0,0.027312992125984252,3.0,0.0234375,42.666666666666664,20.49932248202906,0.48045287067255615,0.5390625,0.9797422359045334,0.609375,0.0627177700348432,0.00031507321113402435,0.07142857142857142,0.06312292358803986,1.4606997357169141e-06,0.06976744186046512,0.0221483942414175,3.786414520608825e-07,0.046511627906976744
2.0,128,9,1.5474725891676094e-05,1.040735524292727e-06,6.174464150795061e-05,0.0005910812580671221,234,213,18,3,0,0,0.02620570866141732,3.0,0.0234375,42.666666666666664,22.64705033528404,0.5307902422332197,0.515625,0.930645552649247,0.578125,0.05226480836236934,4.55049957808072e-05,0.07142857142857142,0.04540420819490587,1.2111453984193676e-06,0.06976744186046512,0.026578073089700997,4.064148653163853e-07,0.046511627906976744
2.0,256,0,2.0229374984447192e-05,1.1041149981463706e-06,9.594718544404762e-05,0.0013160214664570558,886,747,110,23,2,4,0.022886029411764704,4.0,0.015625,64.0,44.50280890011326,0.6953563890642697,0.44140625,1.0798027423044088,0.51953125,0.06162464985994398,5.9289194558995665e-05,0.03529411764705882,0.039775910364145656,1.2682644185613771e-06,0.03529411764705882,0.02106703146374829,3.643718944899103e-07,0.03488372093023256
2.0,256,1,3.075561868428507e-05,1.1915823054153486e-06,0.00014789414106572426,0.0015786832581328792,869,730,100,27,8,4,0.022365196078431373,4.0,0.015625,64.0,39.32556420447137,0.6144619406948651,0.40625,1.1344476743969107,0.52734375,0.06442577030812324,9.090519630855993e-05,0.047058823529411764,0.03333333333333333,1.3468571415679352e-06,0.03529411764705882,0.025170998632010944,3.7225395251290773e-07,0.046511627906976744
2.0,256,2,4.678050513848704e-05,1.2611900970105854e-06,0.00039620209727206737,0.006226449812949936,892,752,100,29,8,3,0.02303921568627451,4.0,0.015625,64.0,38.99358921669048,0.6092748315107888,0.46484375,1.1827336991032416,0.53125,0.06022408963585434,0.00013905814067694805,0.047058823529411764,0.035854341736694675,1.4178178382225811e-06,0.047058823529411764,0.02270861833105335,4.110795542229943e-07,0.03488372093023256
2.0,256,3,3.519040443449755e-05,9.666153098403267e-07,0.00023264015962097241,0.003353245923076766,795,670,92,22,7,4,0.020526960784313725,4.0,0.015625,64.0,40.72468538859447,0.6363232091967886,0.421875,1.122703556521686,0.5078125,0.05630252100840336,0.00010444363887501802,0.03529411764705882,0.033893557422969185,1.1659737341599854e-06,0.03529411764705882,0.025444596443228454,3.712379471074971e-07,0.03488372093023256
2.0,256,4,7.261948496721263e-05,9.683577365378845e-07,0.0003463968211055296,0.0036372422362373046,912,742,121,21,19,3,0.0227328431372549,4.0,0.015625,64.0,39.805778474990284,0.6219652886717232,0.41796875,1.1555382839323203,0.5078125,0.06498599439775911,0.00021702481826553865,0.047058823529411764,0.03053221288515406,1.2782570360213108e-06,0.03529411764705882,0.029822161422708618,4.049622206260212e-07,0.03488372093023256
2.0,256,5,8.105421765309227e-05,8.446568930176451e-07,0.0005947370247542183,0.00835423841258413,746,648,83,14,1,0,0.019852941176470587,4.0,0.015625,64.0,47.88005847949645,0.748125913742132,0.4609375,1.0173446523152128,0.53515625,0.039775910364145656,0.0002427939814177085,0.03529411764705882,0.022408963585434174,9.610050296620885e-07,0.03529411764705882,0.029001367989056087,3.570450135479876e-07,0.03488372093023256
2.0,256,6,2.4656876328852368e-05,1.0132027137263116e-06,0.0001464634255318429,0.002108365805815399,936,784,124,22,6,0,0.024019607843137256,4.0,0.015625,64.0,38.903727327853815,0.6078707394977159,0.43359375,1.1463479700590091,0.49609375,0.05322128851540616,7.26640410661153e-05,0.03529411764705882,0.03613445378151261,1.19317935580889e-06,0.03529411764705882,0.029548563611491108,3.987977246819661e-07,0.03488372093023256
2.0,256,7,9.519150936269973e-05,1.2572935256915763e-06,0.0006356738232377345,0.008537036860431052,899,737,99,50,12,1,0.022579656862745098,4.0,0.015625,64.0,39.79321550214308,0.6217689922209856,0.40625,1.1061593858793874,0.515625,0.07507002801120448,0.0002847930983060742,0.03529411764705882,0.0350140056022409,1.4643638642941797e-06,0.03529411764705882,0.029822161422708618,4.3188502755599486e-07,0.046511627906976744
2.0,256,8,7.992659845246089e-05,9.73445259419221e-07,0.0005569734063881377,0.007723142487323177,823,707,93,18,4,1,0.021660539215686274,4.0,0.015625,64.0,44.82186966202994,0.7003417134692178,0.47265625,1.0538430709618782,0.5,0.043137254901960784,0.00023915447563534358,0.03529411764705882,0.04005602240896359,1.1948199036984605e-06,0.03529411764705882,0.026812585499316005,3.665009652490681e-07,0.03488372093023256
2.0,256,9,5.47205596310856e-05,8.945594233270548e-07,0.0003336761462972603,0.0044259582089459185,783,691,80,9,3,0,0.021170343137254903,4.0,0.015625,64.0,45.13867521316947,0.705291800205773,0.43359375,1.056597715342848,0.5390625,0.05574229691876751,0.00016332370310285374,0.03529411764705882,0.020168067226890758,1.0838667474873845e-06,0.03529411764705882,0.025718194254445964,3.9325381719671523e-07,0.03488372093023256
2.0,512,0,4.608068483915379e-05,1.0201964881449142e-06,0.0003967201058261724,0.006356606886024799,3661,2769,579,197,77,17,0.021167135518590997,4.0,0.0078125,128.0,64.52518888000252,0.5041030381250197,0.376953125,1.216568459099778,nan,0.05945005221023321,0.00013733069244079252,0.023529411764705882,0.032473340213278294,1.0692815283612873e-06,0.023391812865497075,0.027794977640178877,3.7570632375573833e-07,0.023391812865497075
2.0,512,1,7.05661315769224e-05,9.318240039378979e-07,0.0007176458166889417,0.010922985592596227,3285,2435,514,196,91,30,0.018613931017612523,5.0,0.009765625,102.4,70.94674058757033,0.6928392635504915,0.349609375,1.2808120121197604,nan,0.05945005221023321,0.00021109702948659818,0.029411764705882353,0.03412452700378397,1.0676514466450948e-06,0.023391812865497075,0.019539043687650498,3.5553191395476756e-07,0.017543859649122806
2.0,512,2,9.735727814581986e-05,1.0485871587345914e-06,0.0007240586891316279,0.009580852998181406,3418,2639,504,164,70,24,0.020173373287671232,4.0,0.0078125,128.0,62.48199740725323,0.4881406047441659,0.359375,1.2290111790858855,nan,0.048590323703445876,0.0002915985927427377,0.01764705882352941,0.038871689026487785,1.2160002508975893e-06,0.023391812865497075,0.025386996904024767,3.9315556427412163e-07,0.017543859649122806
2.0,512,3,9.319022242421486e-05,9.467801118164242e-07,0.0008321540124082718,0.011511728148530569,3463,2713,480,154,72,27,0.020739053326810176,4.0,0.0078125,128.0,58.67282164682384,0.45838141911581126,0.34375,1.2496690234082126,nan,0.05889314305603898,0.00027921492214175777,0.023529411764705882,0.03274853801169591,1.0755282846165847e-06,0.023391812865497075,0.02545579635362917,3.680805873085521e-07,0.023391812865497075
2.0,512,4,8.595401076327662e-05,1.060188217661562e-06,0.0005934752342268132,0.008701801692458383,3357,2550,510,183,60,33,0.019493028375733856,5.0,0.009765625,102.4,71.68430790626356,0.700042069397105,0.365234375,1.2858319881227311,nan,0.06327880264531849,0.00025717860335692795,0.023529411764705882,0.03378052975576196,1.283055351145298e-06,0.023391812865497075,0.025799793601651185,4.016869887370378e-07,0.023391812865497075
2.0,512,5,4.875930155067595e-05,9.272068689613821e-07,0.0003442485818699303,0.005777450191048475,3424,2558,507,193,75,46,0.019554182974559686,5.0,0.009765625,102.4,74.02864310521976,0.7229359678244116,0.35546875,1.2659325387434277,nan,0.048868778280542986,0.00014544259315102918,0.023529411764705882,0.036050911592707256,1.0349841487202242e-06,0.023391812865497075,0.028826969384244925,3.657267183623994e-07,0.023391812865497075
2.0,512,6,8.265067359770632e-05,1.0460678113838076e-06,0.0006847983893619973,0.00953610271852509,3507,2614,589,191,75,26,0.01998226516634051,5.0,0.009765625,102.4,72.54405558004046,0.7084380427738326,0.3671875,1.270959473771836,nan,0.06014618865297598,0.0002473261233455214,0.023529411764705882,0.03378052975576196,1.2095733565341222e-06,0.023391812865497075,0.02545579635362917,3.7933841707411134e-07,0.023391812865497075
2.0,512,7,5.025548253995683e-05,9.90261437434017e-07,0.00033009381604915815,0.004407383999768703,3765,2906,537,178,85,37,0.022214408023483366,5.0,0.009765625,102.4,74.05565474695366,0.7231997533882193,0.37109375,1.2547836142312447,nan,0.06139923424991298,0.0001497553323080395,0.023529411764705882,0.0370141038871689,1.1751412695776183e-06,0.029239766081871343,0.02696938424492604,4.178445087333868e-07,0.017543859649122806
2.0,512,8,2.837150889866338e-05,1.0533706037907e-06,0.0002114747475785042,0.003145745023615009,3640,2770,542,201,78,27,0.021174779843444225,5.0,0.009765625,102.4,71.62290136541525,0.6994423961466332,0.357421875,1.2854463137965193,nan,0.05729202923773059,8.385193549743995e-05,0.023529411764705882,0.034812521499828004,1.2090903990491338e-06,0.029239766081871343,0.027794977640178877,3.779477386751905e-07,0.023391812865497075
2.0,512,9,5.407652768928848e-05,9.332683232337818e-07,0.0004860964111798096,0.009834730707878922,3508,2653,539,191,84,26,0.020280393835616438,5.0,0.009765625,102.4,67.20297612457352,0.6562790637165383,0.33203125,1.3166948753569363,nan,0.058266620257570484,0.0001614331663644413,0.029411764705882353,0.03770209838321294,1.0481486775207724e-06,0.023391812865497075,0.02476780185758514,3.760846263428925e-07,0.023391812865497075
4.0,128,0,3.610675125369686e-06,5.86064604920092e-08,2.58082716908516e-05,0.00028396838294540434,22,22,0,0,0,0,0.0027066929133858267,2.0,0.015625,64.0,47.0,0.734375,0.8671875,0.39169839521161126,0.875,0.006968641114982578,1.0913428225325288e-05,0.047619047619047616,0.005537098560354375,6.643155417588668e-08,0.046511627906976744,0.0033222591362126247,2.1997064048710313e-08,0.046511627906976744
4.0,128,1,4.47846600688695e-06,4.7125352526904e-08,2.8487526078911614e-05,0.0003031605700042155,35,35,0,0,0,0,0.004306102362204725,2.0,0.015625,64.0,37.0,0.578125,0.7890625,0.5151961421767727,0.8203125,0.009291521486643438,1.3574122696447521e-05,0.047619047619047616,0.008859357696566999,4.9740203740996866e-08,0.046511627906976744,0.0022148394241417496,2.3062020229554172e-08,0.046511627906976744
4.0,128,2,7.933576897561587e-07,6.28828378881089e-08,3.368227361114696e-06,3.064307426718428e-05,39,39,0,0,0,0,0.004798228346456693,2.0,0.015625,64.0,36.0,0.5625,0.78125,0.5253213195155949,0.8203125,0.013937282229965157,2.3246365666819916e-06,0.047619047619047616,0.004429678848283499,6.563430781911141e-08,0.046511627906976744,0.012181616832779624,2.5413331440067034e-08,0.046511627906976744
4.0,128,3,1.1065609497302035e-05,7.310223579276163e-08,7.175811923526531e-05,0.0006947015579530297,16,16,0,0,0,0,0.001968503937007874,2.0,0.015625,64.0,51.0,0.796875,0.8984375,0.32850263572607236,0.8984375,0.0023228803716608595,3.361858478814921e-05,0.047619047619047616,0.0022148394241417496,7.817895651238887e-08,0.046511627906976744,0.004429678848283499,2.4552544706082283e-08,0.046511627906976744
4.0,128,4,1.4586707844775555e-06,6.29816884792086e-08,6.89631048129817e-06,6.7518208043859e-05,28,28,0,0,0,0,0.0034448818897637795,2.0,0.015625,64.0,41.0,0.640625,0.8203125,0.4709192972562547,0.8359375,0.012775842044134728,4.342765088279286e-06,0.047619047619047616,0.0022148394241417496,7.64763528898148e-08,0.046511627906976744,0.004429678848283499,2.384287281709379e-08,0.046511627906976744
