beta,gamma,lam,eta,kappa,L_B,L_C,L_A,L_D,L_total
0.5,3.0,1.0333333333333332,1.0,0.05,0.0,0.07382714112852451,426.8792708783802,0.0,213.51346258031865
0.5,3.0,1.0333333333333332,1.0,0.2,0.0,0.07384384493207323,426.9249231140341,0.0,213.5363054019491
0.5,3.0,1.0333333333333332,1.0,0.35,0.0,0.0738608863321925,426.97061239810904,0.0,213.55916708538672
0.5,3.0,1.0333333333333332,1.0,0.5,0.0,0.07387826490105287,427.0163387306056,0.0,213.58204763020385
0.5,3.0,1.5,0.1,0.05,0.0,0.12700582417087003,433.8169095848708,0.0,217.0354606166063
0.5,3.0,1.5,0.1,0.2,0.0,0.12702810249424576,433.85300857960993,0.0,217.05353239229922
0.5,3.0,1.5,0.1,0.35,0.0,0.12705028705874852,433.88914462277063,0.0,217.07162259844407
0.5,3.0,1.5,0.1,0.5,0.0,0.12707237824297243,433.9253177143522,0.0,217.0897312354191
0.5,3.0,1.5,0.4,0.05,0.0,0.10375812585859867,430.49163594829093,0.0,215.34957610000407
0.5,3.0,1.5,0.4,0.2,0.0,0.10379489733072705,430.53090666381945,0.0,215.36924822924044
0.5,3.0,1.5,0.4,0.35,0.0,0.10383170964552378,430.57021442776966,0.0,215.38893892353036
0.5,3.0,1.5,0.4,0.5,0.0,0.10386856217134731,430.6095592401412,0.0,215.40864818224196
0.5,3.0,1.5,0.7,0.05,0.0,0.0838162683920559,427.5149705525958,0.0,213.84130154468997
0.5,3.0,1.5,0.7,0.2,0.0,0.0838551982538693,427.5574129889138,0.0,213.86256169271078
0.5,3.0,1.5,0.7,0.35,0.0,0.08389431855845467,427.59989247365326,0.0,213.8838405553851
0.5,3.0,1.5,0.7,0.5,0.0,0.08393362817092989,427.6424090068143,0.0,213.9051381315781
0.5,3.0,1.5,1.0,0.05,0.0,0.06867248289838733,424.8869133977838,0.0,212.5121291817903
0.5,3.0,1.5,1.0,0.2,0.0,0.06870052540401261,424.9325275548923,0.0,212.53496430285017
0.5,3.0,1.5,1.0,0.35,0.0,0.06872889591936379,424.9781787604208,0.0,212.55781827612978
0.5,3.0,1.5,1.0,0.5,0.0,0.06875759348595045,425.02386701437206,0.0,212.58069110067197
1.0,0.5,0.1,0.1,0.05,0.0,0.04452201765500493,1.9633232646533934,0.0,1.0261836499817016
1.0,0.5,0.1,0.1,0.2,0.0,0.04468334130288308,1.9717137523765345,0.0,1.0305402174911502
1.0,0.5,0.1,0.1,0.35,0.0,0.04484435246238045,1.9801221307482273,0.0,1.034905417836494
1.0,0.5,0.1,0.1,0.5,0.0,0.04500504889625927,1.9885483997684368,0.0,1.0392792487804776
1.0,0.5,0.1,0.4,0.05,0.0,0.031190702581473398,2.529980165685688,0.0,1.2961807854243175
1.0,0.5,0.1,0.4,0.2,0.0,0.03132938524767063,2.5395036247599467,0.0,1.301081197627644
1.0,0.5,0.1,0.4,0.35,0.0,0.031467966200745684,2.5490449744827473,0.0,1.3059904534421194
1.0,0.5,0.1,0.4,0.5,0.0,0.0316064429394591,2.558604214854068,0.0,1.3109085503664932
1.0,0.5,0.1,0.7,0.05,0.0,0.021993747775925585,3.1683853926555225,0.0,1.6061864441036868
1.0,0.5,0.1,0.7,0.2,0.0,0.022105799185144867,3.1790418230808983,0.0,1.611626710725594
1.0,0.5,0.1,0.7,0.35,0.0,0.022217884313614676,3.1897161441548176,0.0,1.6170759563910235
1.0,0.5,0.1,0.7,0.5,0.0,0.02233000106864994,3.2004083558772543,0.0,1.6225341790072771
1.0,0.5,0.1,1.0,0.05,0.0,0.016060619936138623,3.8787026021591373,0.0,1.9554119210157073
1.0,0.5,0.1,1.0,0.2,0.0,0.01614897596690385,3.8905294035034492,0.0,1.9614136777186284
1.0,0.5,0.1,1.0,0.35,0.0,0.01623742578201211,3.902377940780549,0.0,1.9674263961722867
1.0,0.5,0.1,1.0,0.5,0.0,0.016325967888729198,3.9142482139903803,0.0,1.9734500748839192
1.0,0.5,0.5666666666666667,0.1,0.05,0.0,0.04023666968315112,1.8799378402319578,0.0,0.98020558979913
1.0,0.5,0.5666666666666667,0.1,0.2,0.0,0.04039701007283149,1.8881484082213715,0.0,0.9844712141835172
1.0,0.5,0.5666666666666667,0.1,0.35,0.0,0.04055709588190762,1.8963768668593173,0.0,0.9887455293115662
1.0,0.5,0.5666666666666667,0.1,0.5,0.0,0.040716924439218066,1.9046232161457852,0.0,0.9930285325121107
1.0,0.5,0.5666666666666667,0.4,0.05,0.0,0.027923237745485836,2.435200861193019,0.0,1.2455236683419955
1.0,0.5,0.5666666666666667,0.4,0.2,0.0,0.028058930148713718,2.444544400533557,0.0,1.2503311304154923
1.0,0.5,0.5666666666666667,0.4,0.35,0.0,0.028194567727540133,2.45390583052261,0.0,1.2551474829888452
1.0,0.5,0.5666666666666667,0.4,0.5,0.0,0.0283301477538474,2.4632851511602216,0.0,1.2599727233339582
1.0,0.5,0.5666666666666667,0.7,0.05,0.0,0.019586756322552707,3.0622122080916347,0.0,1.55069286036837
1.0,0.5,0.5666666666666667,0.7,0.2,0.0,0.0196950776815892,3.07268871878328,0.0,1.5560394370732291
1.0,0.5,0.5666666666666667,0.7,0.35,0.0,0.01980346509455978,3.0831831201234556,0.0,1.5613950251562876
1.0,0.5,0.5666666666666667,0.7,0.5,0.0,0.019911916388042492,3.093695412112174,0.0,1.5667596224441296
1.0,0.5,0.5666666666666667,1.0,0.05,0.0,0.014276778869517412,3.7609718809277903,0.0,1.8947627193334127
1.0,0.5,0.5666666666666667,1.0,0.2,0.0,0.014361543463692814,3.7725824747878947,0.0,1.9006527808576401
1.0,0.5,0.5666666666666667,1.0,0.35,0.0,0.014446422319353421,3.784214694246365,0.0,1.9065537694425359
1.0,0.5,0.5666666666666667,1.0,0.5,0.0,0.014531413929184184,3.795868649637601,0.0,1.9124657387479846
1.0,0.5,1.0333333333333332,0.1,0.05,0.0,0.03614267961100284,1.7983618030175388,0.0,0.9353235811197722
1.0,0.5,1.0333333333333332,0.1,0.2,0.0,0.036301138505837834,1.8063924512732201,0.0,0.9394973641424479
1.0,0.5,1.0333333333333332,0.1,0.35,0.0,0.03645940333860641,1.8144409901774288,0.0,0.9436798984273208
1.0,0.5,1.0333333333333332,0.1,0.5,0.0,0.03661747103160969,1.8225074197301696,0.0,0.9478711808966945
1.0,0.5,1.0333333333333332,0.4,0.05,0.0,0.024830653669715735,2.3422309439073925,0.0,1.195946125623412
1.0,0.5,1.0333333333333332,0.4,0.2,0.0,0.024962710484914375,2.351394563514177,0.0,1.200659992242003
1.0,0.5,1.0333333333333332,0.4,0.35,0.0,0.025094760179408624,2.36057607376952,0.0,1.2053827970641686
1.0,0.5,1.0333333333333332,0.4,0.5,0.0,0.025226799823926026,2.369775474673373,0.0,1.2101145371606123
1.0,0.5,1.0333333333333332,0.7,0.05,0.0,0.017321427774077455,2.957848410734791,0.0,1.4962456331414729
1.0,0.5,1.0333333333333332,0.7,0.2,0.0,0.017425629970546853,2.9681450016926925,0.0,1.501498130816893
1.0,0.5,1.0333333333333332,0.7,0.35,0.0,0.01752993038447001,2.978459483299162,0.0,1.506759672034051
1.0,0.5,1.0333333333333332,0.7,0.5,0.0,0.017634326778648648,2.988791855554125,0.0,1.5120302545557112
1.0,0.5,1.0333333333333332,1.0,0.05,0.0,0.012602238033471044,3.645214203499729,0.0,1.8352093397833353
1.0,0.5,1.0333333333333332,1.0,0.2,0.0,0.012683191764910232,3.656643765808741,0.0,1.8410050746692808
1.0,0.5,1.0333333333333332,1.0,0.35,0.0,0.01276427981638954,3.668091218766304,0.0,1.8468098891995417
1.0,0.5,1.0333333333333332,1.0,0.5,0.0,0.0128455006752313,3.6795565623724036,0.0,1.852623781861433
1.0,0.5,1.5,0.1,0.05,0.0,0.032249084921240866,1.7185951530101677,0.0,0.8915466614263248
1.0,0.5,1.5,0.1,0.2,0.0,0.032404762984262495,1.7264458815321002,0.0,0.8956277037503126
1.0,0.5,1.5,0.1,0.35,0.0,0.03256030965215528,1.7343145007025693,0.0,0.8997175600034399
1.0,0.5,1.5,0.1,0.5,0.0,0.03271572147417875,1.7422010105215777,0.0,0.9038162267349676
1.0,0.5,1.5,0.4,0.05,0.0,0.02191707659599432,2.2510704138288076,0.0,1.1474522835103982
1.0,0.5,1.5,0.4,0.2,0.0,0.02204486932631749,2.2600541137018606,0.0,1.1520719261772479
1.0,0.5,1.5,0.4,0.35,0.0,0.022172703102084614,2.2690557042234447,0.0,1.156700555213807
1.0,0.5,1.5,0.4,0.5,0.0,0.022300574821322278,2.278075185393566,0.0,1.1613381675181054
1.0,0.5,1.5,0.7,0.05,0.0,0.015199054225465058,2.855294000584978,0.0,1.442846054517954
1.0,0.5,1.5,0.7,0.2,0.0,0.01529876602224787,2.8654106718091428,0.0,1.4480041019268193
1.0,0.5,1.5,0.7,0.35,0.0,0.01539860783639547,2.8755452336818625,0.0,1.4531712246773267
1.0,0.5,1.5,0.7,0.5,0.0,0.015498577384611415,2.8856976862030947,0.0,1.4583474204861588
1.0,0.5,1.5,1.0,0.05,0.0,0.011037100776279684,3.531265913278685,0.0,1.7766700574156222
1.0,0.5,1.5,1.0,0.2,0.0,0.011114037264231155,3.542515555853974,0.0,1.782371815191218
1.0,0.5,1.5,1.0,0.35,0.0,0.011191127622525028,3.553783089077806,0.0,1.788082672161428
1.0,0.5,1.5,1.0,0.5,0.0,0.011268370342404478,3.5650685129501554,0.0,1.7938026268174823
1.0,1.3333333333333335,0.1,0.1,0.05,0.0,0.07200378860278081,41.53480800039929,0.0,20.839407788802426
1.0,1.3333333333333335,0.1,0.1,0.2,0.0,0.07212728213565137,41.55958083398632,0.0,20.85191769912881
1.0,1.3333333333333335,0.1,0.1,0.35,0.0,0.07225035775753125,41.58439071599468,0.0,20.864445715754872
1.0,1.3333333333333335,0.1,0.1,0.5,0.0,0.07237301600967541,41.60923764642426,0.0,20.876991839221805
1.0,1.3333333333333335,0.1,0.4,0.05,0.0,0.05532389006451177,42.299247220157994,0.0,21.204947500143508
1.0,1.3333333333333335,0.1,0.4,0.2,0.0,0.055444509643362144,42.327123245904644,0.0,21.219006132595684
1.0,1.3333333333333335,0.1,0.4,0.35,0.0,0.05556485410521345,42.35503611748044,0.0,21.233082912845433
1.0,1.3333333333333335,0.1,0.4,0.5,0.0,0.05568492316972912,42.38298583488503,0.0,21.247177840612242
1.0,1.3333333333333335,0.1,0.7,0.05,0.0,0.04200224964107844,43.355190164114504,0.0,21.71959733169833
1.0,1.3333333333333335,0.1,0.7,0.2,0.0,0.04211232304944915,43.386126053548665,0.0,21.73517534982378
1.0,1.3333333333333335,0.1,0.7,0.35,0.0,0.042222249115444095,43.417098788811806,0.0,21.750771643521347
1.0,1.3333333333333335,0.1,0.7,0.5,0.0,0.04233202713153086,43.44810836990377,0.0,21.766386212083418
1.0,1.3333333333333335,0.1,1.0,0.05,0.0,0.03220466028895695,44.69798180783776,0.0,22.38119556420784
1.0,1.3333333333333335,0.1,1.0,0.2,0.0,0.03230029207592711,44.73197756095922,0.0,22.39828907255554
1.0,1.3333333333333335,0.1,1.0,0.35,0.0,0.032395867287018904,44.7660101599098,0.0,22.415400947241917
1.0,1.3333333333333335,0.1,1.0,0.5,0.0,0.032491385145570276,44.80007960468912,0.0,22.432531187490127
1.0,1.3333333333333335,0.5666666666666667,0.1,0.05,0.0,0.06760560821052113,40.99597971685928,0.0,20.56559546664016
1.0,1.3333333333333335,0.5666666666666667,0.1,0.2,0.0,0.06773225291387747,41.02071447190001,0.0,20.57808948886388
1.0,1.3333333333333335,0.5666666666666667,0.1,0.35,0.0,0.0678584996101412,41.045486275362066,0.0,20.590601637291176
1.0,1.3333333333333335,0.5666666666666667,0.1,0.5,0.0,0.06798434859410953,41.07029512724517,0.0,20.603131912216693
1.0,1.3333333333333335,0.5666666666666667,0.4,0.05,0.0,0.051665876635549716,41.7695441783203,0.0,20.9364379657957
1.0,1.3333333333333335,0.5666666666666667,0.4,0.2,0.0,0.05178763892759406,41.79736422279887,0.0,20.950469750327027
1.0,1.3333333333333335,0.5666666666666667,0.4,0.35,0.0,0.051909147341998516,41.82522111310641,0.0,20.964519703895203
1.0,1.3333333333333335,0.5666666666666667,0.4,0.5,0.0,0.052030401418412586,41.85311484924292,0.0,20.978587826039874
1.0,1.3333333333333335,0.5666666666666667,0.7,0.05,0.0,0.03908338677459969,42.83156556925981,0.0,21.454866171404504
1.0,1.3333333333333335,0.5666666666666667,0.7,0.2,0.0,0.03919305573680705,42.86244547742577,0.0,21.470415794449693
1.0,1.3333333333333335,0.5666666666666667,0.7,0.35,0.0,0.03930259648270829,42.89336223142075,0.0,21.485983712193086
1.0,1.3333333333333335,0.5666666666666667,0.7,0.5,0.0,0.03941200819704943,42.92431583124456,0.0,21.501569923819332
1.0,1.3333333333333335,0.5666666666666667,1.0,0.05,0.0,0.029907047846438595,44.18043565996592,0.0,22.1201248778294
1.0,1.3333333333333335,0.5666666666666667,1.0,0.2,0.0,0.03000144205533053,44.21437543181925,0.0,22.137189157964954
1.0,1.3333333333333335,0.5666666666666667,1.0,0.35,0.0,0.030095794721204286,44.24835204950178,0.0,22.154271819472097
1.0,1.3333333333333335,0.5666666666666667,1.0,0.5,0.0,0.030190105012940314,44.28236551301295,0.0,22.171372861519416
1.0,1.3333333333333335,1.0333333333333332,0.1,0.05,0.0,0.06329707687919656,40.46258877191537,0.0,20.29459146283688
1.0,1.3333333333333335,1.0333333333333332,0.1,0.2,0.0,0.06342641474340323,40.48728544840971,0.0,20.307069138948258
1.0,1.3333333333333335,1.0333333333333332,0.1,0.35,0.0,0.063555376794963,40.51201917332558,0.0,20.31956496345775
1.0,1.3333333333333335,1.0333333333333332,0.1,0.5,0.0,0.06368396307682095,40.53678994666237,0.0,20.332078936408003
1.0,1.3333333333333335,1.0333333333333332,0.4,0.05,0.0,0.04810669235171255,41.24369644382863,0.0,20.66995491426603
1.0,1.3333333333333335,1.0333333333333332,0.4,0.2,0.0,0.04822918313429771,41.27146050703902,0.0,20.683959436653808
1.0,1.3333333333333335,1.0333333333333332,0.4,0.35,0.0,0.04835144279819846,41.29926141607851,0.0,20.697982150837454
1.0,1.3333333333333335,1.0333333333333332,0.4,0.5,0.0,0.048473470703744526,41.32709917094678,0.0,20.712023056177134
1.0,1.3333333333333335,1.0333333333333332,0.7,0.05,0.0,0.036258020354406985,42.311796281751114,0.0,21.192156161229963
1.0,1.3333333333333335,1.0333333333333332,0.7,0.2,0.0,0.03636697159801237,42.34262020864892,0.0,21.207677075922472
1.0,1.3333333333333335,1.0333333333333332,0.7,0.35,0.0,0.03647581448478026,42.3734809813758,0.0,21.22321630517268
1.0,1.3333333333333335,1.0333333333333332,0.7,0.5,0.0,0.03658454809532999,42.4043785999315,0.0,21.23877384806108
1.0,1.3333333333333335,1.0333333333333332,1.0,0.05,0.0,0.027690547613738688,43.6667448194402,0.0,21.861062957333836
1.0,1.3333333333333335,1.0333333333333332,1.0,0.2,0.0,0.027783490556786365,43.70062861002533,0.0,21.878097795569452
1.0,1.3333333333333335,1.0333333333333332,1.0,0.35,0.0,0.02787640723647943,43.734549246439705,0.0,21.895151030456333
1.0,1.3333333333333335,1.0333333333333332,1.0,0.5,0.0,0.027969296770820065,43.76850672868275,0.0,21.912222661112196
1.0,1.3333333333333335,1.5,0.1,0.05,0.0,0.059086071765981615,39.9343744315441,0.0,20.026273287538032
1.0,1.3333333333333335,1.5,0.1,0.2,0.0,0.059217619440134456,39.95902264979901,0.0,20.03872894433964
1.0,1.3333333333333335,1.5,0.1,0.35,0.0,0.05934881577557649,39.98370771388311,0.0,20.05120267271713
1.0,1.3333333333333335,1.5,0.1,0.5,0.0,0.059479660559712905,40.008429623796076,0.0,20.06369447245775
1.0,1.3333333333333335,1.5,0.4,0.05,0.0,0.044651592326838435,40.72170401668269,0.0,20.405503600668187
1.0,1.3333333333333335,1.5,0.4,0.2,0.0,0.04477438713654155,40.74941209862504,0.0,20.41948043644906
1.0,1.3333333333333335,1.5,0.4,0.35,0.0,0.04489697503769729,40.77715702639654,0.0,20.433475488235967
1.0,1.3333333333333335,1.5,0.4,0.5,0.0,0.04501935521335226,40.804938799996826,0.0,20.447488755211765
1.0,1.3333333333333335,1.5,0.7,0.05,0.0,0.033529136423387486,41.79588230158807,0.0,20.931470287217422
1.0,1.3333333333333335,1.5,0.7,0.2,0.0,0.033637055938898264,41.826650247217735,0.0,20.946962179547764
1.0,1.3333333333333335,1.5,0.7,0.35,0.0,0.03374488761744856,41.85745503867671,0.0,20.962472406955804
1.0,1.3333333333333335,1.5,0.7,0.5,0.0,0.033852630439871544,41.8882966759644,0.0,20.97800096842207
1.0,1.3333333333333335,1.5,1.0,0.05,0.0,0.02555668385089221,43.15690928626011,0.0,21.604011326980945
1.0,1.3333333333333335,1.5,1.0,0.2,0.0,0.025647964634842684,43.19073709557732,0.0,21.621016512423502
1.0,1.3333333333333335,1.5,1.0,0.35,0.0,0.025739234629946317,43.22460175072357,0.0,21.63804010999173
1.0,1.3333333333333335,1.5,1.0,0.5,0.0,0.025830492907224733,43.25850325169867,0.0,21.65508211875656
1.0,2.166666666666667,0.1,0.1,0.05,0.0,0.09381578377135964,158.85723627581038,0.0,79.52243392167655
1.0,2.166666666666667,0.1,0.1,0.2,0.0,0.09390135836290554,158.8903258367026,0.0,79.5390642767142
1.0,2.166666666666667,0.1,0.1,0.35,0.0,0.0939865830396784,158.92345244601617,0.0,79.55571280604777
1.0,2.166666666666667,0.1,0.1,0.5,0.0,0.09407145888291951,158.95661610375117,0.0,79.57237951075851
1.0,2.166666666666667,0.1,0.4,0.05,0.0,0.07640584890022072,158.2372840371795,0.0,79.19504786748998
1.0,2.166666666666667,0.1,0.4,0.2,0.0,0.07649801509586636,158.27354531886058,0.0,79.21327067452616
1.0,2.166666666666667,0.1,0.4,0.35,0.0,0.07658990790788543,158.30984364896426,0.0,79.23151173239002
1.0,2.166666666666667,0.1,0.4,0.5,0.0,0.07668152782199389,158.34617902748874,0.0,79.24977104156636
1.0,2.166666666666667,0.1,0.7,0.05,0.0,0.06122801119232243,157.96594003943193,0.0,79.04419803090829
1.0,2.166666666666667,0.1,0.7,0.2,0.0,0.061319420594379385,158.00537304190343,0.0,79.06400594154609
1.0,2.166666666666667,0.1,0.7,0.35,0.0,0.061410922394679796,158.04484309279638,0.0,79.08383246879288
1.0,2.166666666666667,0.1,0.7,0.5,0.0,0.06150251222641056,158.0843501921106,0.0,79.10367760828171
1.0,2.166666666666667,0.1,1.0,0.05,0.0,0.049148407534296536,158.04320428257,0.0,79.07075054881929
1.0,2.166666666666667,0.1,1.0,0.2,0.0,0.04922634931268848,158.08580900583095,0.0,79.09213085222817
1.0,2.166666666666667,0.1,1.0,0.35,0.0,0.0493045601163084,158.12845077751348,0.0,79.11352994887305
1.0,2.166666666666667,0.1,1.0,0.5,0.0,0.04938303546201231,158.17112959761698,0.0,79.1349478342705
1.0,2.166666666666667,0.5666666666666667,0.1,0.05,0.0,0.08975957416574738,157.68044254293116,0.0,78.92998084563133
1.0,2.166666666666667,0.5666666666666667,0.1,0.2,0.0,0.08984898084934845,157.71349402527673,0.0,78.94659599348772
1.0,2.166666666666667,0.5666666666666667,0.1,0.35,0.0,0.08993804240355692,157.74658255604442,0.0,78.96322932042577
1.0,2.166666666666667,0.5666666666666667,0.1,0.5,0.0,0.09002675980317315,157.77970813523282,0.0,78.97988082741958
1.0,2.166666666666667,0.5666666666666667,0.4,0.05,0.0,0.0728376048818383,157.07645336174699,0.0,78.61106428575533
1.0,2.166666666666667,0.5666666666666667,0.4,0.2,0.0,0.07293228030509649,157.11267656488263,0.0,78.62927056274641
1.0,2.166666666666667,0.5666666666666667,0.4,0.35,0.0,0.07302668982697813,157.14893681643932,0.0,78.64749509804663
1.0,2.166666666666667,0.5666666666666667,0.4,0.5,0.0,0.07312083384031545,157.1852341164177,0.0,78.66573789204917
1.0,2.166666666666667,0.5666666666666667,0.7,0.05,0.0,0.058202007922001794,156.8210724214474,0.0,78.46873821864571
1.0,2.166666666666667,0.5666666666666667,0.7,0.2,0.0,0.058295972363918806,156.86046734537268,0.0,78.48852964505026
1.0,2.166666666666667,0.5666666666666667,0.7,0.35,0.0,0.0583897527263805,156.89989931771925,0.0,78.50833941158601
1.0,2.166666666666667,0.5666666666666667,0.7,0.5,0.0,0.058483348968996124,156.93936833848684,0.0,78.52816751821241
1.0,2.166666666666667,0.5666666666666667,1.0,0.05,0.0,0.04649996799324811,156.9142997220322,0.0,78.50364982900935
1.0,2.166666666666667,0.5666666666666667,1.0,0.2,0.0,0.046586859305897496,156.9568663667475,0.0,78.52502004267966
1.0,2.166666666666667,0.5666666666666667,1.0,0.35,0.0,0.04667397631973399,156.99947005988338,0.0,78.54640900626143
1.0,2.166666666666667,0.5666666666666667,1.0,0.5,0.0,0.04676131416983163,157.0421108014408,0.0,78.56781671489023
1.0,2.166666666666667,1.0333333333333332,0.1,0.05,0.0,0.08574055224229546,156.50908614864727,0.0,78.34028362656593
1.0,2.166666666666667,1.0333333333333332,0.1,0.2,0.0,0.08583359476815441,156.54209955244684,0.0,78.35688337099158
1.0,2.166666666666667,1.0333333333333332,0.1,0.35,0.0,0.08592629807693472,156.57515000466765,0.0,78.37350130041077
1.0,2.166666666666667,1.0333333333333332,0.1,0.5,0.0,0.08601866303148696,156.60823750531029,0.0,78.39013741568662
1.0,2.166666666666667,1.0333333333333332,0.4,0.05,0.0,0.06932004814676393,155.92106002491062,0.0,78.02985006060207
1.0,2.166666666666667,1.0333333333333332,0.4,0.2,0.0,0.06941701721525388,155.95724514950007,0.0,78.04803959196529
1.0,2.166666666666667,1.0333333333333332,0.4,0.35,0.0,0.06951372882164421,155.9934673225104,0.0,78.06624739007685
1.0,2.166666666666667,1.0333333333333332,0.4,0.5,0.0,0.06961018326294048,156.0297265439425,0.0,78.08447345523419
1.0,2.166666666666667,1.0333333333333332,0.7,0.05,0.0,0.05523593535609659,155.68164214205865,0.0,77.89605700638542
1.0,2.166666666666667,1.0333333333333332,0.7,0.2,0.0,0.05533090941910025,155.7209989874377,0.0,77.91583040313795
1.0,2.166666666666667,1.0333333333333332,0.7,0.35,0.0,0.05542570902201747,155.76039288123752,0.0,77.93562214964078
1.0,2.166666666666667,1.0333333333333332,0.7,0.5,0.0,0.05552033405304001,155.79982382345926,0.0,77.95543224578267
1.0,2.166666666666667,1.0333333333333332,1.0,0.05,0.0,0.04404473711848438,155.79083250009108,0.0,77.93946098716403
1.0,2.166666666666667,1.0333333333333332,1.0,0.2,0.0,0.04413285566611637,155.83336106625967,0.0,77.96081338879596
1.0,2.166666666666667,1.0333333333333332,1.0,0.35,0.0,0.04422087054178268,155.8759266808491,0.0,77.98218421096632
1.0,2.166666666666667,1.0333333333333332,1.0,0.5,0.0,0.04430878142798614,155.91852934386054,0.0,78.00357345335826
1.0,2.166666666666667,1.5,0.1,0.05,0.0,0.08176382965750809,155.34316709295976,0.0,77.75334737613738
1.0,2.166666666666667,1.5,0.1,0.2,0.0,0.08186029345360014,155.37614241821285,0.0,77.76993150256003
1.0,2.166666666666667,1.5,0.1,0.35,0.0,0.08195642512059013,155.40915479188777,0.0,77.78653382106448
1.0,2.166666666666667,1.5,0.1,0.5,0.0,0.08205222540409318,155.44220421398362,0.0,77.8031543323959
1.0,2.166666666666667,1.5,0.4,0.05,0.0,0.06585722218810311,154.77110402667034,0.0,77.45140923552327
1.0,2.166666666666667,1.5,0.4,0.2,0.0,0.06595625744777381,154.80725107271357,0.0,77.46958179380456
1.0,2.166666666666667,1.5,0.4,0.35,0.0,0.06605504465488898,154.84343516717755,0.0,77.48777262824366
1.0,2.166666666666667,1.5,0.4,0.5,0.0,0.06615358400800847,154.8796563100632,0.0,77.50598173903961
1.0,2.166666666666667,1.5,0.7,0.05,0.0,0.05232866371486941,154.54764920126573,0.0,77.32615326434774
1.0,2.166666666666667,1.5,0.7,0.2,0.0,0.052424445158953226,154.5869679680983,0.0,77.3459084292081
1.0,2.166666666666667,1.5,0.7,0.35,0.0,0.052520062406768264,154.6263237833524,0.0,77.36568195408297
1.0,2.166666666666667,1.5,0.7,0.5,0.0,0.05261551527470932,154.6657166470274,0.0,77.38547383878841
1.0,2.166666666666667,1.5,1.0,0.05,0.0,0.041648616549132225,154.67280261674537,0.0,77.37804992492183
1.0,2.166666666666667,1.5,1.0,0.2,0.0,0.041736653018649664,154.7152931043677,0.0,77.3993832052025
1.0,2.166666666666667,1.5,1.0,0.35,0.0,0.04182459529580077,154.7578206404113,0.0,77.42073491550146
1.0,2.166666666666667,1.5,1.0,0.5,0.0,0.041912443017252526,154.80038522487598,0.0,77.44210505545524
1.0,3.0,0.1,0.1,0.05,0.0,0.1106821734575295,358.8285379299559,0.0,179.52495113843548
1.0,3.0,0.1,0.1,0.2,0.0,0.11073021934907747,358.8699442181537,0.0,179.54570232842593
1.0,3.0,0.1,0.1,0.35,0.0,0.11077817249952919,358.911387554772,0.0,179.5664719498855
1.0,3.0,0.1,0.1,0.5,0.0,0.11082603214191777,358.95286793981273,0.0,179.58726000204828
1.0,3.0,0.1,0.4,0.05,0.0,0.09410235845197641,356.8126382691399,0.0,178.50042149302192
1.0,3.0,0.1,0.4,0.2,0.0,0.09415550907388517,356.85721627812813,0.0,178.52276364813795
1.0,3.0,0.1,0.4,0.35,0.0,0.0942086502243754,356.9018313355357,0.0,178.54512431799222
1.0,3.0,0.1,0.4,0.5,0.0,0.09426178066190152,356.9464834413659,0.0,178.56750350134485
1.0,3.0,0.1,0.7,0.05,0.0,0.07897002257301987,355.1453468492093,0.0,177.6516434471777
1.0,3.0,0.1,0.7,0.2,0.0,0.07902344058025966,355.19309657898646,0.0,177.6755717300735
1.0,3.0,0.1,0.7,0.35,0.0,0.07907693945814301,355.24088335718403,0.0,177.69951861805015
1.0,3.0,0.1,0.7,0.5,0.0,0.07913051766949185,355.2887071838036,0.0,177.72348410957127
1.0,3.0,0.1,1.0,0.05,0.0,0.06621097254707868,353.826663670163,0.0,176.97954280762858
1.0,3.0,0.1,1.0,0.2,0.0,0.06625875836462608,353.87758512072884,0.0,177.00505131872904
1.0,3.0,0.1,1.0,0.35,0.0,0.06630671420108249,353.9285436197171,0.0,177.03057852405965
1.0,3.0,0.1,1.0,0.5,0.0,0.0663548384902743,353.9795391671259,0.0,177.05612442205322
1.0,3.0,0.5666666666666667,0.1,0.05,0.0,0.106812567093772,357.013778747737,0.0,178.61370194096227
1.0,3.0,0.5666666666666667,0.1,0.2,0.0,0.10686834954485266,357.0551469573878,0.0,178.63444182823875
1.0,3.0,0.5666666666666667,0.1,0.35,0.0,0.10692401324693546,357.096552215461,0.0,178.6552001209774
1.0,3.0,0.5666666666666667,0.1,0.5,0.0,0.10697955739851599,357.1379945219545,0.0,178.67597681837577
1.0,3.0,0.5666666666666667,0.4,0.05,0.0,0.09044600726768502,355.01384214436916,0.0,177.59736707945225
1.0,3.0,0.5666666666666667,0.4,0.2,0.0,0.09050675931554708,355.05838207481014,0.0,177.61969779672063
1.0,3.0,0.5666666666666667,0.4,0.35,0.0,0.09056747754625809,355.10295905367144,0.0,177.64204700438196
1.0,3.0,0.5666666666666667,0.4,0.5,0.0,0.09062816063225561,355.1475730809552,0.0,177.66441470110988
1.0,3.0,0.5666666666666667,0.7,0.05,0.0,0.07557499917288578,353.362513781885,0.0,176.7568318901154
1.0,3.0,0.5666666666666667,0.7,0.2,0.0,0.07563576224455446,353.4102254331163,0.0,176.7807484788027
1.0,3.0,0.5666666666666667,0.7,0.35,0.0,0.07569658485892984,353.4579741327669,0.0,176.80468365124236
1.0,3.0,0.5666666666666667,0.7,0.5,0.0,0.07575746533247407,353.5057598808403,0.0,176.82863740575263
