d,N,hubble,rep,R_dS,H2,n_causal_pairs,w_max,w_max_ratio,n_layers,layer_ratio,mean_layer_width,layer_width_std,layer_width_cv,max_layer_width,max_layer_width_ratio,min_layer_width,layer_entropy
3,128,2.0,2,24.0,4.0,192,94.0,0.734375,4.0,0.03125,32.0,24.124676163629637,0.7538961301134262,70.0,0.546875,4.0,1.0876058322679854
3,128,2.0,3,24.0,4.0,149,99.0,0.7734375,4.0,0.03125,32.0,22.561028345356956,0.7050321357924049,63.0,0.4921875,5.0,1.1101481611960553
3,128,2.0,4,24.0,4.0,250,90.0,0.703125,3.0,0.0234375,42.666666666666664,20.677416559027762,0.48462695060221317,70.0,0.546875,20.0,0.9806428695122922
3,128,2.0,5,24.0,4.0,159,97.0,0.7578125,3.0,0.0234375,42.666666666666664,28.755675768252935,0.6739611508184282,83.0,0.6484375,18.0,0.8850141899245744
3,128,2.0,6,24.0,4.0,157,96.0,0.75,4.0,0.03125,32.0,21.295539439046856,0.6654856074702142,59.0,0.4609375,2.0,1.1022966666170295
3,128,2.0,7,24.0,4.0,147,97.0,0.7578125,4.0,0.03125,32.0,24.829418035870273,0.775919313620946,64.0,0.5,1.0,1.0122890594568965
3,256,0.0,0,0.0,0.0,9210,55.0,0.21484375,9.0,0.03515625,28.444444444444443,9.799218915710817,0.34450379000545844,39.0,0.15234375,4.0,2.1154580200886612
3,256,0.0,1,0.0,0.0,9510,48.0,0.1875,10.0,0.0390625,25.6,8.56971411425142,0.3347544575879461,34.0,0.1328125,6.0,2.231652419751886
3,256,0.0,2,0.0,0.0,8940,58.0,0.2265625,9.0,0.03515625,28.444444444444443,10.393492741038726,0.3653962291771427,39.0,0.15234375,2.0,2.0972081590064393
3,256,0.0,3,0.0,0.0,9739,53.0,0.20703125,9.0,0.03515625,28.444444444444443,8.354787198714428,0.29372298745480413,40.0,0.15625,10.0,2.1476684988618935
3,256,0.0,4,0.0,0.0,9549,50.0,0.1953125,10.0,0.0390625,25.6,13.654303350958628,0.5333712246468214,39.0,0.15234375,1.0,2.0895746361204566
3,256,0.0,5,0.0,0.0,9141,56.0,0.21875,10.0,0.0390625,25.6,11.95156893466293,0.4668581615102707,42.0,0.1640625,2.0,2.158491396946727
3,256,0.0,6,0.0,0.0,9838,58.0,0.2265625,10.0,0.0390625,25.6,11.306635220082056,0.44166543828445526,37.0,0.14453125,2.0,2.1691831320453203
3,256,0.0,7,0.0,0.0,8688,53.0,0.20703125,10.0,0.0390625,25.6,10.992724866929036,0.42940331511441543,36.0,0.140625,3.0,2.182029727213713
3,256,0.25,0,0.375,0.0625,8006,55.0,0.21484375,9.0,0.03515625,28.444444444444443,9.696632990787302,0.3408972535823661,39.0,0.15234375,5.0,2.1208079868687353
3,256,0.25,1,0.375,0.0625,8057,63.0,0.24609375,9.0,0.03515625,28.444444444444443,13.39246148739499,0.4708287241662301,45.0,0.17578125,1.0,2.0404659880900846
3,256,0.25,2,0.375,0.0625,8491,65.0,0.25390625,10.0,0.0390625,25.6,11.235657524150511,0.43889287203712934,37.0,0.14453125,2.0,2.174563247142753
3,256,0.25,3,0.375,0.0625,7776,62.0,0.2421875,9.0,0.03515625,28.444444444444443,11.823809417264913,0.41568079982571965,43.0,0.16796875,1.0,2.069774323182063
3,256,0.25,4,0.375,0.0625,7432,63.0,0.24609375,9.0,0.03515625,28.444444444444443,11.363793489373863,0.39950836486079994,39.0,0.15234375,3.0,2.0883140501620456
3,256,0.25,5,0.375,0.0625,7242,61.0,0.23828125,9.0,0.03515625,28.444444444444443,12.5530971044432,0.4413198200780813,44.0,0.171875,2.0,2.0637163599947796
3,256,0.25,6,0.375,0.0625,8511,57.0,0.22265625,9.0,0.03515625,28.444444444444443,11.634346766851934,0.4090200035221383,42.0,0.1640625,4.0,2.0913360371463234
3,256,0.25,7,0.375,0.0625,7610,58.0,0.2265625,9.0,0.03515625,28.444444444444443,10.177438131159542,0.3578005592985777,44.0,0.171875,5.0,2.1153950055529083
3,256,0.5,0,1.5,0.25,5628,75.0,0.29296875,8.0,0.03125,32.0,18.377975949489105,0.5743117484215345,49.0,0.19140625,1.0,1.848359329808027
3,256,0.5,1,1.5,0.25,6504,73.0,0.28515625,9.0,0.03515625,28.444444444444443,12.93669295806923,0.45480561180712137,46.0,0.1796875,2.0,2.057330241198144
3,256,0.5,2,1.5,0.25,6822,65.0,0.25390625,10.0,0.0390625,25.6,14.739063742314164,0.575744677434147,45.0,0.17578125,1.0,2.088068939221687
3,256,0.5,3,1.5,0.25,6229,70.0,0.2734375,8.0,0.03125,32.0,11.74734012447073,0.3671043788897103,47.0,0.18359375,6.0,1.993467670368106
3,256,0.5,4,1.5,0.25,6378,72.0,0.28125,8.0,0.03125,32.0,11.704699910719626,0.3657718722099883,50.0,0.1953125,15.0,2.011003846651686
3,256,0.5,5,1.5,0.25,6798,73.0,0.28515625,10.0,0.0390625,25.6,15.730225681788548,0.6144619406948651,47.0,0.18359375,1.0,2.0479177756323197
3,256,0.5,6,1.5,0.25,5998,76.0,0.296875,8.0,0.03125,32.0,17.585505395068974,0.5495470435959054,56.0,0.21875,1.0,1.8889534431894808
3,256,0.5,7,1.5,0.25,6996,69.0,0.26953125,8.0,0.03125,32.0,13.518505834595775,0.42245330733111797,49.0,0.19140625,2.0,1.9529737890412433
3,256,1.0,0,6.0,1.0,3428,108.0,0.421875,8.0,0.03125,32.0,24.06761309311748,0.7521129091599212,69.0,0.26953125,3.0,1.7671656201354982
3,256,1.0,1,6.0,1.0,3421,104.0,0.40625,7.0,0.02734375,36.57142857142857,18.91225712039034,0.5171320306356734,60.0,0.234375,2.0,1.7700748106552937
3,256,1.0,2,6.0,1.0,3617,91.0,0.35546875,8.0,0.03125,32.0,21.777281740382566,0.6805400543869552,63.0,0.24609375,1.0,1.7975668997576695
3,256,1.0,3,6.0,1.0,3167,106.0,0.4140625,7.0,0.02734375,36.57142857142857,16.517152494622437,0.45164088852483225,60.0,0.234375,8.0,1.8294410839928745
3,256,1.0,4,6.0,1.0,3991,97.0,0.37890625,7.0,0.02734375,36.57142857142857,19.834005019209833,0.5423360747440189,64.0,0.25,3.0,1.7665032028120162
3,256,1.0,5,6.0,1.0,2909,99.0,0.38671875,7.0,0.02734375,36.57142857142857,21.313021793241422,0.5827779396589452,66.0,0.2578125,2.0,1.7347487622063478
3,256,1.0,6,6.0,1.0,3785,108.0,0.421875,8.0,0.03125,32.0,21.696773953747133,0.6780241860545979,65.0,0.25390625,1.0,1.8089356277535344
3,256,1.0,7,6.0,1.0,3334,101.0,0.39453125,8.0,0.03125,32.0,23.286262044390035,0.7276956888871886,70.0,0.2734375,2.0,1.7827859126734353
3,256,2.0,0,24.0,4.0,761,179.0,0.69921875,5.0,0.01953125,51.2,43.36542401499148,0.8469809377928024,113.0,0.44140625,4.0,1.2252676425972766
3,256,2.0,1,24.0,4.0,558,172.0,0.671875,5.0,0.01953125,51.2,44.36845726414206,0.8665714309402746,126.0,0.4921875,2.0,1.1897052040573441
3,256,2.0,2,24.0,4.0,483,179.0,0.69921875,4.0,0.015625,64.0,36.979724174201195,0.5778081902218937,111.0,0.43359375,8.0,1.1737425809360986
3,256,2.0,3,24.0,4.0,582,174.0,0.6796875,5.0,0.01953125,51.2,44.968433372756046,0.8782897143116415,119.0,0.46484375,2.0,1.1649235259467152
3,256,2.0,4,24.0,4.0,815,167.0,0.65234375,5.0,0.01953125,51.2,37.04807687316576,0.7235952514290187,101.0,0.39453125,4.0,1.3130801876179838
3,256,2.0,5,24.0,4.0,717,174.0,0.6796875,4.0,0.015625,64.0,40.23058537978288,0.6286028965591075,112.0,0.4375,12.0,1.1596250599295015
3,256,2.0,6,24.0,4.0,609,171.0,0.66796875,4.0,0.015625,64.0,41.10352782912922,0.6422426223301441,127.0,0.49609375,24.0,1.1840857564141722
3,256,2.0,7,24.0,4.0,927,177.0,0.69140625,6.0,0.0234375,42.666666666666664,38.917291215545255,0.912124012864342,108.0,0.421875,1.0,1.323461614464808
3,512,0.0,0,0.0,0.0,38677,84.0,0.1640625,12.0,0.0234375,42.666666666666664,16.372402253657086,0.38372817782008795,61.0,0.119140625,3.0,2.3837003663540197
3,512,0.0,1,0.0,0.0,36995,83.0,0.162109375,12.0,0.0234375,42.666666666666664,15.680844648452101,0.3675197964480961,57.0,0.111328125,4.0,2.391328443006141
3,512,0.0,2,0.0,0.0,37955,79.0,0.154296875,12.0,0.0234375,42.666666666666664,15.439847437357951,0.361871424313077,62.0,0.12109375,1.0,2.3848663772336556
3,512,0.0,3,0.0,0.0,37147,83.0,0.162109375,14.0,0.02734375,36.57142857142857,17.990927418778476,0.491939421607224,58.0,0.11328125,1.0,2.477295898688986
3,512,0.0,4,0.0,0.0,35772,87.0,0.169921875,13.0,0.025390625,39.38461538461539,19.594106105735985,0.49750660034095273,60.0,0.1171875,2.0,2.3888155271157125
3,512,0.0,5,0.0,0.0,36221,92.0,0.1796875,12.0,0.0234375,42.666666666666664,17.394124167533,0.4076747851765547,60.0,0.1171875,5.0,2.379705154709866
3,512,0.0,6,0.0,0.0,37761,85.0,0.166015625,13.0,0.025390625,39.38461538461539,15.264531344255653,0.38757599116274116,60.0,0.1171875,4.0,2.4633630509751536
3,512,0.0,7,0.0,0.0,38070,80.0,0.15625,12.0,0.0234375,42.666666666666664,15.739193823770716,0.3688873552446262,58.0,0.11328125,1.0,2.380942721836059
3,512,0.25,0,0.375,0.0625,30229,106.0,0.20703125,11.0,0.021484375,46.54545454545455,16.266885696037022,0.34948387237579537,69.0,0.134765625,5.0,2.3151882384822176
3,512,0.25,1,0.375,0.0625,31934,89.0,0.173828125,12.0,0.0234375,42.666666666666664,19.829831623647795,0.4647616786792452,59.0,0.115234375,1.0,2.3250704068577335
3,512,0.25,2,0.375,0.0625,30458,95.0,0.185546875,10.0,0.01953125,51.2,13.295111883696203,0.25967015397844145,73.0,0.142578125,17.0,2.2621055359229376
3,512,0.25,3,0.375,0.0625,31309,99.0,0.193359375,11.0,0.021484375,46.54545454545455,16.255704656652,0.3492436547327578,68.0,0.1328125,9.0,2.321292376865868
3,512,0.25,4,0.375,0.0625,33553,94.0,0.18359375,10.0,0.01953125,51.2,10.740577265678041,0.20977689972027425,65.0,0.126953125,28.0,2.2790647622099076
3,512,0.25,5,0.375,0.0625,29988,98.0,0.19140625,11.0,0.021484375,46.54545454545455,20.294932804044,0.4360239469618828,70.0,0.13671875,3.0,2.263066610973438
3,512,0.25,6,0.375,0.0625,29381,91.0,0.177734375,11.0,0.021484375,46.54545454545455,14.506197022862874,0.31165657666306956,60.0,0.1171875,9.0,2.3337275577857968
3,512,0.25,7,0.375,0.0625,30468,96.0,0.1875,10.0,0.01953125,51.2,14.1124058898545,0.2756329275362207,73.0,0.142578125,16.0,2.257042671268038
3,512,0.5,0,1.5,0.25,27345,119.0,0.232421875,10.0,0.01953125,51.2,21.221687020592874,0.41448607462095455,79.0,0.154296875,1.0,2.1757000660647305
3,512,0.5,1,1.5,0.25,24353,131.0,0.255859375,10.0,0.01953125,51.2,24.766105870725823,0.48371300528761374,93.0,0.181640625,1.0,2.147049615917665
3,512,0.5,2,1.5,0.25,24136,111.0,0.216796875,10.0,0.01953125,51.2,19.79292802998081,0.38658062558556266,70.0,0.13671875,2.0,2.191629586648928
3,512,0.5,3,1.5,0.25,25849,118.0,0.23046875,11.0,0.021484375,46.54545454545455,24.384658501769792,0.5238891474989603,75.0,0.146484375,1.0,2.202512867778608
3,512,0.5,4,1.5,0.25,24460,112.0,0.21875,10.0,0.01953125,51.2,17.474552927042225,0.34129986185629346,73.0,0.142578125,14.0,2.234690719193169
3,512,0.5,5,1.5,0.25,25926,118.0,0.23046875,11.0,0.021484375,46.54545454545455,22.284783378977096,0.47877464290771105,83.0,0.162109375,2.0,2.2501929102852527
3,512,0.5,6,1.5,0.25,23169,119.0,0.232421875,10.0,0.01953125,51.2,20.306649157357302,0.3966142413546348,81.0,0.158203125,10.0,2.211632803209238
3,512,0.5,7,1.5,0.25,27534,117.0,0.228515625,10.0,0.01953125,51.2,15.879546593023367,0.3101473943949876,78.0,0.15234375,12.0,2.243227809278523
3,512,1.0,0,6.0,1.0,13579,163.0,0.318359375,9.0,0.017578125,56.888888888888886,33.050279691015035,0.5809619476936237,115.0,0.224609375,3.0,2.001978013902771
3,512,1.0,1,6.0,1.0,14111,172.0,0.3359375,9.0,0.017578125,56.888888888888886,32.73273741631506,0.5753801498961633,108.0,0.2109375,3.0,2.0017453322812533
3,512,1.0,2,6.0,1.0,13717,176.0,0.34375,8.0,0.015625,64.0,34.285565475867536,0.5357119605604302,120.0,0.234375,9.0,1.9219976526500997
3,512,1.0,3,6.0,1.0,13545,182.0,0.35546875,8.0,0.015625,64.0,35.02855977627399,0.547321246504281,117.0,0.228515625,10.0,1.9145115535077781
3,512,1.0,4,6.0,1.0,13276,185.0,0.361328125,9.0,0.017578125,56.888888888888886,34.378431366336024,0.6043083638613754,106.0,0.20703125,4.0,1.9816730921805585
3,512,1.0,5,6.0,1.0,16211,165.0,0.322265625,9.0,0.017578125,56.888888888888886,34.87897948444798,0.6131070612500622,118.0,0.23046875,3.0,1.9821317007130717
3,512,1.0,6,6.0,1.0,15167,170.0,0.33203125,10.0,0.01953125,51.2,33.71883746513216,0.6585710442408624,110.0,0.21484375,1.0,2.0473547203728755
3,512,1.0,7,6.0,1.0,13744,180.0,0.3515625,9.0,0.017578125,56.888888888888886,38.89142848850558,0.6836383913995122,115.0,0.224609375,1.0,1.9039474294691683
3,512,2.0,0,24.0,4.0,3750,304.0,0.59375,6.0,0.01171875,85.33333333333333,62.74463235121303,0.7352886603657777,171.0,0.333984375,2.0,1.4705125590852057
3,512,2.0,1,24.0,4.0,2418,319.0,0.623046875,7.0,0.013671875,73.14285714285714,77.56735058999386,1.0604911213475725,220.0,0.4296875,1.0,1.3525014099102148
3,512,2.0,2,24.0,4.0,3198,318.0,0.62109375,6.0,0.01171875,85.33333333333333,70.28434312767595,0.8236446460274526,203.0,0.396484375,2.0,1.4144328815924647
3,512,2.0,3,24.0,4.0,3827,319.0,0.623046875,8.0,0.015625,64.0,60.06038627914409,0.9384435356116264,163.0,0.318359375,1.0,1.5853351049375484
3,512,2.0,4,24.0,4.0,2961,306.0,0.59765625,6.0,0.01171875,85.33333333333333,70.14429572119334,0.8220034654827345,204.0,0.3984375,3.0,1.4222505909964989
3,512,2.0,5,24.0,4.0,2989,311.0,0.607421875,6.0,0.01171875,85.33333333333333,65.49215389817486,0.7674861784942367,184.0,0.359375,3.0,1.452361477091008
3,512,2.0,6,24.0,4.0,2338,321.0,0.626953125,5.0,0.009765625,102.4,78.3264961555156,0.764907189018707,222.0,0.43359375,4.0,1.2728987384134267
3,512,2.0,7,24.0,4.0,2294,326.0,0.63671875,5.0,0.009765625,102.4,67.38427116174813,0.6580495230639466,191.0,0.373046875,9.0,1.3530269333068135
4,128,0.0,0,0.0,0.0,1231,51.0,0.3984375,5.0,0.0390625,25.6,12.784365451597509,0.4993892754530277,35.0,0.2734375,2.0,1.4289064320742164
4,128,0.0,1,0.0,0.0,1458,49.0,0.3828125,5.0,0.0390625,25.6,12.563439019631527,0.4907593367043565,41.0,0.3203125,3.0,1.4465816199433597
4,128,0.0,2,0.0,0.0,1646,53.0,0.4140625,5.0,0.0390625,25.6,9.156418513807678,0.35767259819561237,35.0,0.2734375,9.0,1.5331388959240695
4,128,0.0,3,0.0,0.0,1509,45.0,0.3515625,5.0,0.0390625,25.6,10.480458005259122,0.4093928908304344,34.0,0.265625,5.0,1.4947279320998526
4,128,0.0,4,0.0,0.0,1571,44.0,0.34375,5.0,0.0390625,25.6,11.99333148045196,0.4684895109551547,39.0,0.3046875,5.0,1.472342971806697
4,128,0.0,5,0.0,0.0,1578,47.0,0.3671875,5.0,0.0390625,25.6,12.403225386970924,0.4845009916785517,38.0,0.296875,2.0,1.436153036596491
4,128,0.0,6,0.0,0.0,1627,45.0,0.3515625,4.0,0.03125,32.0,5.744562646538029,0.1795175827043134,41.0,0.3203125,25.0,1.3705024745863303
4,128,0.0,7,0.0,0.0,1493,46.0,0.359375,5.0,0.0390625,25.6,11.146299834474219,0.4354023372841491,41.0,0.3203125,7.0,1.498761455428077
4,128,0.25,0,0.75,0.0625,1157,53.0,0.4140625,4.0,0.03125,32.0,11.357816691600547,0.3549317716125171,45.0,0.3515625,15.0,1.3172564488816367
4,128,0.25,1,0.75,0.0625,1040,60.0,0.46875,5.0,0.0390625,25.6,15.081114017207085,0.5891060162971518,42.0,0.328125,1.0,1.3688188953167617
4,128,0.25,2,0.75,0.0625,877,58.0,0.453125,5.0,0.0390625,25.6,18.402173784637508,0.7188349134624026,46.0,0.359375,1.0,1.2680173964403763
4,128,0.25,3,0.75,0.0625,1067,51.0,0.3984375,5.0,0.0390625,25.6,10.818502669038818,0.4225977605093288,35.0,0.2734375,6.0,1.4962448411276656
4,128,0.25,4,0.75,0.0625,1025,55.0,0.4296875,5.0,0.0390625,25.6,15.78100123566309,0.6164453607680894,45.0,0.3515625,3.0,1.3779777309306167
4,128,0.25,5,0.75,0.0625,1127,57.0,0.4453125,5.0,0.0390625,25.6,16.46329250180534,0.6430973633517711,47.0,0.3671875,1.0,1.3429122601342998
4,128,0.25,6,0.75,0.0625,975,61.0,0.4765625,4.0,0.03125,32.0,8.336666000266533,0.26052081250832915,44.0,0.34375,22.0,1.3525610811029547
4,128,0.25,7,0.75,0.0625,1065,56.0,0.4375,4.0,0.03125,32.0,14.849242404917497,0.4640388251536718,46.0,0.359375,7.0,1.2460059504873944
4,128,0.5,0,3.0,0.25,672,68.0,0.53125,4.0,0.03125,32.0,15.508062419270823,0.4846269506022132,48.0,0.375,8.0,1.2439336631270517
4,128,0.5,1,3.0,0.25,813,74.0,0.578125,4.0,0.03125,32.0,16.446884203398525,0.5139651313562039,56.0,0.4375,11.0,1.2483183882315279
4,128,0.5,2,3.0,0.25,717,64.0,0.5,4.0,0.03125,32.0,16.47725705328408,0.5149142829151275,48.0,0.375,5.0,1.209595017184894
4,128,0.5,3,3.0,0.25,775,63.0,0.4921875,5.0,0.0390625,25.6,18.937792902025304,0.7397575352353634,50.0,0.390625,1.0,1.258555805444835
4,128,0.5,4,3.0,0.25,1000,63.0,0.4921875,4.0,0.03125,32.0,12.747548783981962,0.3983608994994363,47.0,0.3671875,12.0,1.2951292581754272
4,128,0.5,5,3.0,0.25,712,70.0,0.546875,4.0,0.03125,32.0,16.015617378046965,0.5004880430639677,44.0,0.34375,5.0,1.215365736582844
4,128,0.5,6,3.0,0.25,698,75.0,0.5859375,4.0,0.03125,32.0,19.987496091306685,0.6246092528533339,55.0,0.4296875,2.0,1.1232680856116002
4,128,0.5,7,3.0,0.25,743,62.0,0.484375,5.0,0.0390625,25.6,15.460918472070151,0.6039421278152403,41.0,0.3203125,1.0,1.357933371189492
4,128,1.0,0,12.0,1.0,321,92.0,0.71875,4.0,0.03125,32.0,21.50581316760657,0.6720566614877053,68.0,0.53125,11.0,1.1797758928038902
4,128,1.0,1,12.0,1.0,281,91.0,0.7109375,3.0,0.0234375,42.666666666666664,10.143416036468626,0.23773631335473341,57.0,0.4453125,35.0,1.0715788092077516
4,128,1.0,2,12.0,1.0,258,93.0,0.7265625,3.0,0.0234375,42.666666666666664,28.110891523077356,0.6588490200721255,82.0,0.640625,18.0,0.893597481085981
4,128,1.0,3,12.0,1.0,327,89.0,0.6953125,4.0,0.03125,32.0,16.47725705328408,0.5149142829151275,51.0,0.3984375,6.0,1.218779348505895
4,128,1.0,4,12.0,1.0,356,94.0,0.734375,3.0,0.0234375,42.666666666666664,28.76726534718856,0.6742327815747319,82.0,0.640625,14.0,0.8738948750143545
4,128,1.0,5,12.0,1.0,292,94.0,0.734375,3.0,0.0234375,42.666666666666664,20.8539897594894,0.48876538498803285,69.0,0.5390625,18.0,0.9736201452147852
4,128,1.0,6,12.0,1.0,180,98.0,0.765625,3.0,0.0234375,42.666666666666664,23.79542439676633,0.5577052592992109,70.0,0.546875,12.0,0.9197564281429804
4,128,1.0,7,12.0,1.0,199,99.0,0.7734375,4.0,0.03125,32.0,22.66053838724932,0.7081418246015413,61.0,0.4765625,2.0,1.075748564025585
4,128,2.0,0,48.0,4.0,8,124.0,0.96875,2.0,0.015625,64.0,56.0,0.875,120.0,0.9375,8.0,0.2337916587064593
4,128,2.0,1,48.0,4.0,27,123.0,0.9609375,2.0,0.015625,64.0,40.0,0.625,104.0,0.8125,24.0,0.48257756517701206
4,128,2.0,2,48.0,4.0,15,119.0,0.9296875,2.0,0.015625,64.0,50.0,0.78125,114.0,0.890625,14.0,0.34520662539160074
4,128,2.0,3,48.0,4.0,10,120.0,0.9375,2.0,0.015625,64.0,55.0,0.859375,119.0,0.9296875,9.0,0.25444653832353925
4,128,2.0,4,48.0,4.0,5,125.0,0.9765625,2.0,0.015625,64.0,59.0,0.921875,123.0,0.9609375,5.0,0.1649531914744777
4,128,2.0,5,48.0,4.0,15,117.0,0.9140625,3.0,0.0234375,42.666666666666664,51.34415470355143,1.2033786258644867,115.0,0.8984375,1.0,0.35604530642563464
4,128,2.0,6,48.0,4.0,23,121.0,0.9453125,3.0,0.0234375,42.666666666666664,45.52166761249221,1.0669140846677863,106.0,0.828125,1.0,0.4906278016690625
4,128,2.0,7,48.0,4.0,8,122.0,0.953125,2.0,0.015625,64.0,57.0,0.890625,121.0,0.9453125,7.0,0.2120925525087354
4,256,0.0,0,0.0,0.0,5935,74.0,0.2890625,6.0,0.0234375,42.666666666666664,16.44857305530044,0.3855134309836041,64.0,0.25,11.0,1.7009032997541782
4,256,0.0,1,0.0,0.0,5750,79.0,0.30859375,6.0,0.0234375,42.666666666666664,19.310331143946986,0.4525858861862575,61.0,0.23828125,4.0,1.6468923428816817
4,256,0.0,2,0.0,0.0,5121,90.0,0.3515625,6.0,0.0234375,42.666666666666664,22.276045928804827,0.5220948264563632,61.0,0.23828125,2.0,1.5971315967704223
4,256,0.0,3,0.0,0.0,5136,84.0,0.328125,6.0,0.0234375,42.666666666666664,22.499382707581606,0.5273292822089439,61.0,0.23828125,4.0,1.6050744643700117
4,256,0.0,4,0.0,0.0,5463,81.0,0.31640625,5.0,0.01953125,51.2,10.759182125050211,0.21014027587988693,59.0,0.23046875,30.0,1.584533737627019
4,256,0.0,5,0.0,0.0,5557,78.0,0.3046875,6.0,0.0234375,42.666666666666664,22.38054710879269,0.5245440728623287,63.0,0.24609375,2.0,1.5973526768935984
4,256,0.0,6,0.0,0.0,6017,77.0,0.30078125,6.0,0.0234375,42.666666666666664,15.173075568988057,0.3556189586481576,63.0,0.24609375,14.0,1.7178419737942234
4,256,0.0,7,0.0,0.0,5133,84.0,0.328125,6.0,0.0234375,42.666666666666664,19.215156055109784,0.4503552200416356,62.0,0.2421875,3.0,1.641493926430459
4,256,0.25,0,0.75,0.0625,4519,92.0,0.359375,6.0,0.0234375,42.666666666666664,25.856441277862572,0.606010342449904,77.0,0.30078125,2.0,1.5533371689415394
4,256,0.25,1,0.75,0.0625,4947,86.0,0.3359375,7.0,0.02734375,36.57142857142857,24.011051877102304,0.6565521997645162,67.0,0.26171875,1.0,1.6629772517767771
4,256,0.25,2,0.75,0.0625,4460,100.0,0.390625,5.0,0.01953125,51.2,16.65412861725284,0.32527594955571953,68.0,0.265625,20.0,1.5465448907585575
4,256,0.25,3,0.75,0.0625,3592,97.0,0.37890625,5.0,0.01953125,51.2,21.590738755308955,0.421694116314628,73.0,0.28515625,10.0,1.4906040742154654
4,256,0.25,4,0.75,0.0625,4392,95.0,0.37109375,6.0,0.0234375,42.666666666666664,23.823424513607517,0.5583615120376763,72.0,0.28125,3.0,1.5882915952439953
4,256,0.25,5,0.75,0.0625,4328,95.0,0.37109375,5.0,0.01953125,51.2,22.06717018559471,0.43099941768739664,76.0,0.296875,10.0,1.4874819108635298
4,256,0.25,6,0.75,0.0625,3723,94.0,0.3671875,5.0,0.01953125,51.2,12.416118556135006,0.24250231554951182,60.0,0.234375,27.0,1.575672185558442
4,256,0.25,7,0.75,0.0625,4053,104.0,0.40625,5.0,0.01953125,51.2,18.269099594670777,0.3568183514584136,69.0,0.26953125,17.0,1.5316063064451078
4,256,0.5,0,3.0,0.25,2588,116.0,0.453125,5.0,0.01953125,51.2,31.6379518932563,0.6179287479151621,101.0,0.39453125,5.0,1.3862726224226032
4,256,0.5,1,3.0,0.25,2788,107.0,0.41796875,5.0,0.01953125,51.2,26.47564918939666,0.5171025232304035,79.0,0.30859375,1.0,1.3959112525488244
4,256,0.5,2,3.0,0.25,3130,117.0,0.45703125,5.0,0.01953125,51.2,16.240689640529432,0.31720096954159044,64.0,0.25,20.0,1.5487693321859446
4,256,0.5,3,3.0,0.25,3301,127.0,0.49609375,6.0,0.0234375,42.666666666666664,24.86407493196202,0.5827517562178599,78.0,0.3046875,1.0,1.5625922265110463
4,256,0.5,4,3.0,0.25,2808,132.0,0.515625,5.0,0.01953125,51.2,25.771301868551383,0.5033457396201442,85.0,0.33203125,7.0,1.446652125078377
4,256,0.5,5,3.0,0.25,2711,116.0,0.453125,5.0,0.01953125,51.2,27.679595372765117,0.5406170971243187,88.0,0.34375,5.0,1.4195739397224543
4,256,0.5,6,3.0,0.25,2668,121.0,0.47265625,5.0,0.01953125,51.2,27.425535546275118,0.5356549911381858,83.0,0.32421875,5.0,1.4211929558555212
4,256,0.5,7,3.0,0.25,2541,118.0,0.4609375,6.0,0.0234375,42.666666666666664,27.968235951204043,0.6555055301063448,74.0,0.2890625,1.0,1.4926440409277126
4,256,1.0,0,12.0,1.0,1089,171.0,0.66796875,4.0,0.015625,64.0,44.20972743639119,0.6907769911936124,114.0,0.4453125,6.0,1.0951852262627595
4,256,1.0,1,12.0,1.0,1154,172.0,0.671875,4.0,0.015625,64.0,43.272393046837614,0.6761311413568377,121.0,0.47265625,8.0,1.1193361443305367
4,256,1.0,2,12.0,1.0,1123,170.0,0.6640625,4.0,0.015625,64.0,39.12160528403711,0.6112750825630798,110.0,0.4296875,10.0,1.1628855761209533
4,256,1.0,3,12.0,1.0,1471,159.0,0.62109375,5.0,0.01953125,51.2,39.2856207791095,0.7672972808419823,104.0,0.40625,2.0,1.2602570418215966
4,256,1.0,4,12.0,1.0,1213,171.0,0.66796875,4.0,0.015625,64.0,41.7672120209142,0.6526126878267844,122.0,0.4765625,7.0,1.1319504669210256
4,256,1.0,5,12.0,1.0,1203,168.0,0.65625,4.0,0.015625,64.0,39.477841886303764,0.6168412794734963,107.0,0.41796875,14.0,1.1706842273717892
4,256,1.0,6,12.0,1.0,708,170.0,0.6640625,4.0,0.015625,64.0,42.20189569201838,0.6594046201877872,121.0,0.47265625,5.0,1.11530504919358
4,256,1.0,7,12.0,1.0,1177,176.0,0.6875,4.0,0.015625,64.0,43.68638231760556,0.6825997237125869,114.0,0.4453125,7.0,1.1058072498002187
4,256,2.0,0,48.0,4.0,94,231.0,0.90234375,3.0,0.01171875,85.33333333333333,68.99436369894444,0.8085276995970052,170.0,0.6640625,1.0,0.6595872448693226
4,256,2.0,1,48.0,4.0,110,234.0,0.9140625,3.0,0.01171875,85.33333333333333,63.40522235764356,0.7430299495036355,160.0,0.625,5.0,0.7382898855240306
4,256,2.0,2,48.0,4.0,49,238.0,0.9296875,2.0,0.0078125,128.0,87.0,0.6796875,215.0,0.83984375,41.0,0.43992888673610886
4,256,2.0,3,48.0,4.0,60,235.0,0.91796875,2.0,0.0078125,128.0,72.0,0.5625,200.0,0.78125,56.0,0.5253213195155949
4,256,2.0,4,48.0,4.0,40,239.0,0.93359375,2.0,0.0078125,128.0,90.0,0.703125,218.0,0.8515625,38.0,0.41998917198884345
