seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,1.72,0.2,lorentzian_like_2d,-77.96786998125904,1.1928629298908853,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,0.4,KR_like,-102.7251242685881,0.36992080280471734,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,0.4,lorentzian_like_2d,-77.65355472858829,1.2193452150499382,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,0.6,KR_like,-99.61749864840394,0.4312547957427915,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,0.6,lorentzian_like_2d,-77.33923947591754,1.2465742621700482,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,0.8,KR_like,-96.50987302821979,0.493878243589701,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,0.8,lorentzian_like_2d,-77.02492422324679,1.274502209659391,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,1.0,KR_like,-93.40224740803563,0.5573566741934077,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,1.0,lorentzian_like_2d,-76.71060897057603,1.30308412139465,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,1.5,KR_like,-85.63318335757525,0.7182998006106942,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,1.5,lorentzian_like_2d,-75.92482083889915,1.3771305129875384,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.72,2.0,KR_like,-77.86411930711486,0.8810425688924546,15.538128100920776,108.94037550895641,sis,4
offset_100000,52,1.72,2.0,lorentzian_like_2d,-75.13903270722227,1.4544235138659165,1.5715762633537547,78.2821852339298,exact,4
offset_100000,52,1.74,0.0,KR_like,-108.94037550895641,0.25485283940068043,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,0.2,KR_like,-105.81854976219657,0.31131125564516404,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,0.2,lorentzian_like_2d,-77.96518472458536,1.192609257434145,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,0.4,KR_like,-102.6967240154367,0.3713220542866412,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,0.4,lorentzian_like_2d,-77.64818421524093,1.218846833039359,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,0.6,KR_like,-99.57489826867686,0.43341213651145183,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,0.6,lorentzian_like_2d,-77.3311837058965,1.2458400072682767,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,0.8,KR_like,-96.453072521917,0.4968025101775119,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,0.8,lorentzian_like_2d,-77.01418319655207,1.273540735437255,1.5850025467221447,78.2821852339298,exact,4
offset_100000,52,1.74,1.0,KR_like,-93.33124677515715,0.5610526090567909,15.609128733799263,108.94037550895641,sis,4
offset_100000,52,1.74,1.0,lorentzian_like_2d,-76.69718268720764,1.3019038542586476,1.5850025467221447,78.2821852339298,exact,4
