n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
10,0.0,transitive_percolation,A1,-1.2608739733601155,0.36805291680839125,0.0,1.2608739733601155,-0.6042850239065986,10
10,0.0,lorentzian_like_4d,A1,-1.108382101055573,0.2222296660058459,0.0,1.108382101055573,-0.6325445551208403,10
10,0.0,lorentzian_like_3d,A1,-0.581133494566026,0.2911013711387293,0.0,0.581133494566026,-0.6567169311910794,10
10,0.0,multi_layer_random,A1,-0.11212976939787085,0.35765092693427,0.0,0.11212976939787085,-0.6668280051465562,10
10,0.0,KR_like,A1,0.14827255397255396,0.20366923244321516,0.0,-0.14827255397255396,-0.6734675118550288,10
10,0.0,lorentzian_like_2d,A1,0.4641958418249764,0.39773752356540854,0.0,-0.4641958418249764,-0.6709117133674548,10
10,0.0,interval_order,A1,0.5388236415298401,0.5174884746241026,0.0,-0.5388236415298401,-0.6582619398342895,10
10,0.0,absolute_layered,A1,1.0709773304030312,0.17872240953774912,0.0,-1.0709773304030312,-0.6496616767022522,10
10,0.5,transitive_percolation,A1,-1.563016485313415,0.3530169606320858,0.0,1.2608739733601155,-0.6042850239065986,10
10,0.5,lorentzian_like_4d,A1,-1.424654378615993,0.20891494124904722,0.0,1.108382101055573,-0.6325445551208403,10
10,0.5,lorentzian_like_3d,A1,-0.9094919601615657,0.2892867328661895,0.0,0.581133494566026,-0.6567169311910794,10
10,0.5,multi_layer_random,A1,-0.4455437719711489,0.35663117250733123,0.0,0.11212976939787085,-0.6668280051465562,10
10,0.5,KR_like,A1,-0.18846120195496052,0.20477412553372423,0.0,-0.14827255397255396,-0.6734675118550288,10
10,0.5,lorentzian_like_2d,A1,0.12873998514124899,0.39894636097979935,0.0,-0.4641958418249764,-0.6709117133674548,10
10,0.5,interval_order,A1,0.2096926716126953,0.5135749269184328,0.0,-0.5388236415298401,-0.6582619398342895,10
10,0.5,absolute_layered,A1,0.7461464920519052,0.1736016522348561,0.0,-1.0709773304030312,-0.6496616767022522,10
10,1.0,transitive_percolation,A1,-1.865158997266714,0.3386214167008984,0.0,1.2608739733601155,-0.6042850239065986,10
10,1.0,lorentzian_like_4d,A1,-1.7409266561764132,0.1966476282985726,0.0,1.108382101055573,-0.6325445551208403,10
10,1.0,lorentzian_like_3d,A1,-1.2378504257571055,0.28758490018443433,0.0,0.581133494566026,-0.6567169311910794,10
10,1.0,multi_layer_random,A1,-0.778957774544427,0.35564556254024254,0.0,0.11212976939787085,-0.6668280051465562,10
10,1.0,KR_like,A1,-0.5251949578824749,0.2059345949358187,0.0,-0.14827255397255396,-0.6734675118550288,10
