n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
10,0.0,KR_like,A1,0.14827255397255393,0.2036692324432152,0.02262205935605191,0.24561478185051314,outer_plus_measurement,10
10,0.0,KR_like,A2,0.14827255397255393,0.2036692324432152,0.024884549493942407,0.24342423850231754,outer_plus_measurement,10
10,0.0,KR_like,A3,0.14827255397255393,0.2036692324432152,0.020846084887412745,0.25972797113820045,outer_plus_measurement,10
10,0.0,absolute_layered,A1,1.0709773304030312,0.17872240953774912,0.9664986968095393,1.1641039742728314,outer_plus_measurement,10
10,0.0,absolute_layered,A2,1.0709773304030312,0.17872240953774912,0.9527253735782878,1.1467460096489017,outer_plus_measurement,10
10,0.0,absolute_layered,A3,1.0709773304030312,0.17872240953774912,0.9726722036667502,1.1691922337539205,outer_plus_measurement,10
10,0.0,interval_order,A1,0.53882364152984,0.5174884746241027,0.2540984542638051,0.8645031174154807,outer_plus_measurement,10
10,0.0,interval_order,A2,0.53882364152984,0.5174884746241027,0.2554836532345628,0.8746079125395068,outer_plus_measurement,10
10,0.0,interval_order,A3,0.53882364152984,0.5174884746241027,0.2683730432446644,0.890087588649898,outer_plus_measurement,10
10,0.0,lorentzian_like_2d,A1,0.46419584182497636,0.39773752356540854,0.1789929979836803,0.6556779439131768,outer_plus_measurement,10
10,0.0,lorentzian_like_2d,A2,0.46419584182497636,0.39773752356540854,0.24414775577719985,0.6523837510245617,outer_plus_measurement,10
10,0.0,lorentzian_like_2d,A3,0.46419584182497636,0.39773752356540854,0.17218344509061145,0.6581829980390801,outer_plus_measurement,10
10,0.0,lorentzian_like_3d,A1,-0.581133494566026,0.29110137113872925,-0.740734348669322,-0.4172447874969273,outer_plus_measurement,10
10,0.0,lorentzian_like_3d,A2,-0.581133494566026,0.29110137113872925,-0.7498503483273099,-0.41673785618157927,outer_plus_measurement,10
10,0.0,lorentzian_like_3d,A3,-0.581133494566026,0.29110137113872925,-0.7393336441682654,-0.41440339411894594,outer_plus_measurement,10
10,0.0,lorentzian_like_4d,A1,-1.108382101055573,0.22222966600584593,-1.2320112272075445,-0.9933966865534771,outer_plus_measurement,10
10,0.0,lorentzian_like_4d,A2,-1.108382101055573,0.22222966600584593,-1.256231580239065,-0.989410137109813,outer_plus_measurement,10
10,0.0,lorentzian_like_4d,A3,-1.108382101055573,0.22222966600584593,-1.2480736830680048,-0.9741104562059095,outer_plus_measurement,10
10,0.0,multi_layer_random,A1,-0.11212976939787087,0.35765092693427003,-0.30523661826598514,0.09816393189424479,outer_plus_measurement,10
10,0.0,multi_layer_random,A2,-0.11212976939787087,0.35765092693427003,-0.3246592049520452,0.07612405340754863,outer_plus_measurement,10
10,0.0,multi_layer_random,A3,-0.11212976939787087,0.35765092693427003,-0.31254784705345035,0.08730883624980866,outer_plus_measurement,10
10,0.0,transitive_percolation,A1,-1.2608739733601153,0.3680529168083912,-1.4653106860286362,-1.040340529147214,outer_plus_measurement,10
10,0.0,transitive_percolation,A2,-1.2608739733601153,0.3680529168083912,-1.4636204127203176,-1.0623527430220145,outer_plus_measurement,10
10,0.0,transitive_percolation,A3,-1.2608739733601153,0.3680529168083912,-1.4794322571720708,-1.041382035991894,outer_plus_measurement,10
10,0.5,KR_like,A1,-0.18846120195496052,0.20477412553372423,-0.34587030883828446,-0.08423151626145935,outer_plus_measurement,10
10,0.5,KR_like,A2,0.3431296958093212,0.43019344913788965,0.16910961457549728,0.6107764599527984,outer_plus_measurement,10
10,0.5,KR_like,A3,0.33498401941009237,0.430401045267152,0.15520018242998002,0.6208884553222062,outer_plus_measurement,10
10,0.5,absolute_layered,A1,0.7461464920519052,0.1736016522348561,0.6521823258477258,0.8370155732596166,outer_plus_measurement,10
10,0.5,absolute_layered,A2,2.566910720391993,0.5902620636281505,2.17394200204654,2.8516844717802483,outer_plus_measurement,10
10,0.5,absolute_layered,A3,2.546862126416376,0.5953621358277138,2.128402809000869,2.8154752048490748,outer_plus_measurement,10
10,0.5,interval_order,A1,0.2096926716126953,0.5135749269184328,-0.05210196827764093,0.47956852843919023,outer_plus_measurement,10
10,0.5,interval_order,A2,0.9157013404816062,1.2583630108728634,0.32907575084605156,1.6805216727056531,outer_plus_measurement,10
10,0.5,interval_order,A3,0.8999528780720075,1.260074166448157,0.17917308003915644,1.7239380145478505,outer_plus_measurement,10
10,0.5,lorentzian_like_2d,A1,0.128739985141249,0.3989463609797993,-0.16050490379800908,0.32877669167434764,outer_plus_measurement,10
10,0.5,lorentzian_like_2d,A2,0.6418731229144867,0.5459882586022929,0.386183861163482,0.9432665310659177,outer_plus_measurement,10
10,0.5,lorentzian_like_2d,A3,0.6324495472714708,0.5482502821791628,0.39230317970782497,0.9895070109282942,outer_plus_measurement,10
10,0.5,lorentzian_like_3d,A1,-0.9094919601615657,0.2892867328661895,-1.081933058272627,-0.7470143060713162,outer_plus_measurement,10
10,0.5,lorentzian_like_3d,A2,1.8050443536884757,1.0622927680790009,1.1294888514515824,2.436493883303627,outer_plus_measurement,10
10,0.5,lorentzian_like_3d,A3,1.7885233869572723,1.0602361986502487,1.2441170286118617,2.38207497003312,outer_plus_measurement,10
10,0.5,lorentzian_like_4d,A1,-1.4246543786159929,0.20891494124904725,-1.5779745298191201,-1.315681725059762,outer_plus_measurement,10
10,0.5,lorentzian_like_4d,A2,3.58083162459207,1.0323618380217128,3.021150916933653,4.150571491783203,outer_plus_measurement,10
10,0.5,lorentzian_like_4d,A3,3.5522244698257466,1.0190981577220741,3.008111282324559,4.164593292081471,outer_plus_measurement,10
10,0.5,multi_layer_random,A1,-0.4455437719711489,0.35663117250733123,-0.6607762400799906,-0.2450119080456961,outer_plus_measurement,10
10,0.5,multi_layer_random,A2,0.7996320499416749,0.8074160526117701,0.3824857789487278,1.2750682596319547,outer_plus_measurement,10
10,0.5,multi_layer_random,A3,0.7881666201882095,0.8071583478713461,0.3845051719144737,1.3590742811160816,outer_plus_measurement,10
10,0.5,transitive_percolation,A1,-1.5630164853134147,0.3530169606320858,-1.7609657952020448,-1.3590353033644573,outer_plus_measurement,10
10,0.5,transitive_percolation,A2,4.684415889652585,1.269721171080837,3.914998588673979,5.396803232198964,outer_plus_measurement,10
10,0.5,transitive_percolation,A3,4.64167896927914,1.2561332503031717,3.8339305102285377,5.338503850050495,outer_plus_measurement,10
10,1.0,KR_like,A1,-0.5251949578824748,0.20593459493581867,-0.6516785885395079,-0.42474499270215665,outer_plus_measurement,10
10,1.0,KR_like,A2,0.5379868376460885,1.0399383686211043,0.10268794115965245,1.1849600487089207,outer_plus_measurement,10
10,1.0,KR_like,A3,0.5216954848476307,1.0407034537767887,0.05682960334504362,1.1672972181859629,outer_plus_measurement,10
10,1.0,absolute_layered,A1,0.42131565370077917,0.1684837090511857,0.30445781724038695,0.49702457447121706,outer_plus_measurement,10
10,1.0,absolute_layered,A2,4.062844110380955,1.0052848512541397,3.3144982310359907,4.545770230939336,outer_plus_measurement,10
10,1.0,absolute_layered,A3,4.02274692242972,1.0154422601222886,3.447407114539583,4.534622311336031,outer_plus_measurement,10
