n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
20,1.2,transitive_percolation,A2,2.4176867479376947,3.5587831242736203,0.37540448964967543,4.596269299259296,outer_plus_measurement,8
20,1.2,transitive_percolation,A3,2.1191389464589223,3.526844868523884,-0.19696558194494376,4.399598784722206,outer_plus_measurement,8
20,1.6,KR_like,A1,-1.1282065254267464,0.1414488673871011,-1.4219640201506902,-0.8430865396341902,outer_plus_measurement,8
20,1.6,KR_like,A2,15.254476528328464,1.4044030454750094,14.342249931276362,16.195518764742193,outer_plus_measurement,8
20,1.6,KR_like,A3,14.948033241120363,1.3364565654851175,14.137756847954916,15.914342715378774,outer_plus_measurement,8
20,1.6,absolute_layered,A1,0.1860154004492386,0.24129635350017392,0.023598103341016995,0.3047193015552149,outer_plus_measurement,8
20,1.6,absolute_layered,A2,9.991996931378575,1.8729321665826897,8.777046029545906,11.205647371897113,outer_plus_measurement,8
20,1.6,absolute_layered,A3,9.343923015484386,1.9148221515719872,8.169396096870718,10.391313611833333,outer_plus_measurement,8
20,1.6,interval_order,A1,0.1915753495254348,0.7499020311422603,-0.453176543572496,0.6579599392885838,outer_plus_measurement,8
20,1.6,interval_order,A2,2.8571653347599737,2.259496300121007,1.169427354699426,4.226695368742484,outer_plus_measurement,8
20,1.6,interval_order,A3,2.4457067338356326,2.1933000695094678,0.9193096939693515,3.73121069523387,outer_plus_measurement,8
20,1.6,lorentzian_like_2d,A1,-0.3227673559714097,0.21845136681998437,-0.7316234109183447,0.029864002381920832,outer_plus_measurement,8
20,1.6,lorentzian_like_2d,A2,0.1679176670532435,0.3321210352641215,-0.2630132592406758,0.5894763344071776,outer_plus_measurement,8
20,1.6,lorentzian_like_2d,A3,-0.07210260561297646,0.3366747485388126,-0.4766881699074952,0.3509362954953834,outer_plus_measurement,8
20,1.6,lorentzian_like_3d,A1,-1.7608670253450986,0.15513146556922414,-2.0835455789066155,-1.4315663109073429,outer_plus_measurement,8
20,1.6,lorentzian_like_3d,A2,12.984718345548213,7.486407651405178,9.404939129957983,18.563039627159544,outer_plus_measurement,8
20,1.6,lorentzian_like_3d,A3,12.565082593361224,7.28568976913379,7.322598799159763,17.00329097091084,outer_plus_measurement,8
20,1.6,multi_layer_random,A1,-0.9902221313390778,0.46233720749935886,-1.4650099297344235,-0.5937321236506179,outer_plus_measurement,8
20,1.6,multi_layer_random,A2,0.6901959313074733,1.3800950027761434,-0.157999920846643,1.6511812569557103,outer_plus_measurement,8
20,1.6,multi_layer_random,A3,0.39541200460929216,1.3471487066594643,-0.47053428045392304,1.2694634949068553,outer_plus_measurement,8
20,1.6,transitive_percolation,A1,-2.138632442718489,0.4571785843443756,-2.5621661185451745,-1.6520904680113913,outer_plus_measurement,8
20,1.6,transitive_percolation,A2,3.6296144297684654,4.866434685969927,1.0433149110633377,7.490864350038563,outer_plus_measurement,8
20,1.6,transitive_percolation,A3,3.231550694463435,4.823650072165708,0.15457471764563768,6.639731538107297,outer_plus_measurement,8
20,2.0,KR_like,A1,-1.3812456737419463,0.14328824250173888,-1.7021094639913208,-1.0291920998629884,outer_plus_measurement,8
20,2.0,KR_like,A2,19.097108143452065,1.7663022380260858,17.937077503834065,20.25374950143389,outer_plus_measurement,8
20,2.0,KR_like,A3,18.71405403444194,1.6810499051709056,17.659367685699777,19.83413871920759,outer_plus_measurement,8
20,2.0,absolute_layered,A1,0.018383909305560726,0.1763208493283322,-0.11082899497056241,0.12483435138836729,outer_plus_measurement,8
20,2.0,absolute_layered,A2,12.27586082296723,2.3276179749172,10.840648208622309,13.66965086973871,outer_plus_measurement,8
20,2.0,absolute_layered,A3,11.465768428099492,2.361584464918369,10.060100339343517,13.176625013372224,outer_plus_measurement,8
20,2.0,interval_order,A1,-0.03520997036070517,0.7468193867362333,-0.5199442010841834,0.46612537375130786,outer_plus_measurement,8
20,2.0,interval_order,A2,3.296777511182469,2.7518361013116017,1.8803226719749058,5.328028425957068,outer_plus_measurement,8
20,2.0,interval_order,A3,2.782454260027042,2.66420394177826,1.1847571612965215,4.533159673272248,outer_plus_measurement,8
20,2.0,lorentzian_like_2d,A1,-0.5924122579220801,0.20980442304433167,-0.9468001847898196,-0.23502822175307672,outer_plus_measurement,8
20,2.0,lorentzian_like_2d,A2,0.02094402085873638,0.39825574550901727,-0.3974686687057058,0.4328725217309066,outer_plus_measurement,8
20,2.0,lorentzian_like_2d,A3,-0.2790813199740385,0.3961988879669336,-0.6903908988714461,0.17480779910165004,outer_plus_measurement,8
20,2.0,lorentzian_like_3d,A1,-1.9856080574155766,0.14461886809006816,-2.371956478425535,-1.6918565115639776,outer_plus_measurement,8
20,2.0,lorentzian_like_3d,A2,16.44637365620106,9.432076058947509,10.565106378817195,21.587286799769636,outer_plus_measurement,8
20,2.0,lorentzian_like_3d,A3,15.921828965967329,9.179464054412298,10.16194933125485,23.031152699440167,outer_plus_measurement,8
20,2.0,multi_layer_random,A1,-1.2461761197817578,0.48387740647331484,-1.6094026817476517,-0.7621611716512242,outer_plus_measurement,8
20,2.0,multi_layer_random,A2,0.8543464585264308,1.7200959809308767,-0.1410500521740515,1.921280279672225,outer_plus_measurement,8
20,2.0,multi_layer_random,A3,0.4858665501537044,1.6816651461607275,-0.6270340924998014,1.544463796881197,outer_plus_measurement,8
20,2.0,transitive_percolation,A1,-2.3687664790094565,0.45309833401219685,-2.9141573828681104,-1.8933656692594525,outer_plus_measurement,8
20,2.0,transitive_percolation,A2,4.841542111599236,6.175482323655167,0.5175784422491515,8.789630026029942,outer_plus_measurement,8
20,2.0,transitive_percolation,A3,4.343962442467948,6.121869534122104,0.6629368937466122,8.962830451731902,outer_plus_measurement,8
