n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
20,0.0,lorentzian_like_3d,A1,-0.7039753528464179,0.1459345705482107,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.0,KR_like,A1,-3.2612801348363973e-16,0.022859754391269197,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.0,lorentzian_like_2d,A1,0.9301099109265742,0.2572630120593109,0.0,-0.9301099109265742,-0.6727739488076723,2
20,0.1,lorentzian_like_3d,A1,-0.7643926172706056,0.1406000010251588,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.1,KR_like,A1,-0.06688635453738191,0.022972629710087965,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.1,lorentzian_like_2d,A1,0.862832516045807,0.25633728543467516,0.0,-0.9301099109265742,-0.6727739488076723,2
20,0.2,lorentzian_like_3d,A1,-0.8248098816947932,0.13526543150210685,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.2,KR_like,A1,-0.13377270907476352,0.023085505028906734,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.2,lorentzian_like_2d,A1,0.7955551211650398,0.2554115588100394,0.0,-0.9301099109265742,-0.6727739488076723,2
20,0.4,lorentzian_like_3d,A1,-0.9456444105431684,0.12459629245600312,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.4,KR_like,A1,-0.2675454181495267,0.02331125566654426,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.4,lorentzian_like_2d,A1,0.6610003314035052,0.253560105560768,0.0,-0.9301099109265742,-0.6727739488076723,2
20,0.6,lorentzian_like_3d,A1,-1.0664789393915437,0.1139271534098994,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.6,KR_like,A1,-0.40131812722428983,0.02353700630418178,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.6,lorentzian_like_2d,A1,0.5264455416419708,0.2517086523114965,0.0,-0.9301099109265742,-0.6727739488076723,2
20,0.8,lorentzian_like_3d,A1,-1.187313468239919,0.10325801436379574,0.0,0.7039753528464179,-0.6041726442418762,2
20,0.8,KR_like,A1,-0.535090836299053,0.023762756941819358,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,0.8,lorentzian_like_2d,A1,0.3918907518804363,0.24985719906222498,0.0,-0.9301099109265742,-0.6727739488076723,2
20,1.0,lorentzian_like_3d,A1,-1.308147997088294,0.09258887531769186,0.0,0.7039753528464179,-0.6041726442418762,2
20,1.0,KR_like,A1,-0.6688635453738161,0.023988507579456878,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,1.0,lorentzian_like_2d,A1,0.25733596211890186,0.24800574581295348,0.0,-0.9301099109265742,-0.6727739488076723,2
20,1.5,lorentzian_like_3d,A1,-1.6102343192092325,0.06591602770243213,0.0,0.7039753528464179,-0.6041726442418762,2
20,1.5,KR_like,A1,-1.003295318060724,0.024552884173550636,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,1.5,lorentzian_like_2d,A1,-0.07905101228493433,0.2433771126897748,0.0,-0.9301099109265742,-0.6727739488076723,2
20,2.0,lorentzian_like_3d,A1,-1.9123206413301705,0.039243180087172876,0.0,0.7039753528464179,-0.6041726442418762,2
20,2.0,KR_like,A1,-1.337727090747632,0.02511726076764447,0.0,3.2612801348363973e-16,-0.6688635453738159,2
20,2.0,lorentzian_like_2d,A1,-0.41543798668877047,0.238748479566596,0.0,-0.9301099109265742,-0.6727739488076723,2
24,0.0,lorentzian_like_3d,A1,-0.5146232790976486,0.9229003816609143,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.0,KR_like,A1,-0.15986748037894827,0.030973598086213503,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.0,lorentzian_like_2d,A1,2.997680224820476,0.05383189106986659,0.0,-2.997680224820476,-0.6725367477437592,2
24,0.1,lorentzian_like_3d,A1,-0.5807791091406752,0.9240247533527547,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.1,KR_like,A1,-0.22337001225674172,0.031019145550582015,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.1,lorentzian_like_2d,A1,2.9304265500461,0.05285099787453057,0.0,-2.997680224820476,-0.6725367477437592,2
24,0.2,lorentzian_like_3d,A1,-0.6469349391837017,0.9251491250445951,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.2,KR_like,A1,-0.28687254413453517,0.031064693014950552,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.2,lorentzian_like_2d,A1,2.863172875271724,0.05187010467919393,0.0,-2.997680224820476,-0.6725367477437592,2
24,0.4,lorentzian_like_3d,A1,-0.7792465992697549,0.927397868428276,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.4,KR_like,A1,-0.41387760789012207,0.03115578794368765,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.4,lorentzian_like_2d,A1,2.728665525722972,0.04990831828852143,0.0,-2.997680224820476,-0.6725367477437592,2
24,0.6,lorentzian_like_3d,A1,-0.911558259355808,0.9296466118119567,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.6,KR_like,A1,-0.5408826716457089,0.031246882872424785,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.6,lorentzian_like_2d,A1,2.5941581761742203,0.04794653189784877,0.0,-2.997680224820476,-0.6725367477437592,2
24,0.8,lorentzian_like_3d,A1,-1.043869919441861,0.9318953551956375,0.0,0.5146232790976486,-0.6615583004302656,2
24,0.8,KR_like,A1,-0.6678877354012958,0.031337977801161786,0.0,0.15986748037894827,-0.6350253187779344,2
24,0.8,lorentzian_like_2d,A1,2.4596508266254684,0.045984745507176114,0.0,-2.997680224820476,-0.6725367477437592,2
24,1.0,lorentzian_like_3d,A1,-1.1761815795279142,0.9341440985793183,0.0,0.5146232790976486,-0.6615583004302656,2
24,1.0,KR_like,A1,-0.7948927991568826,0.0314290727298989,0.0,0.15986748037894827,-0.6350253187779344,2
24,1.0,lorentzian_like_2d,A1,2.3251434770767165,0.04402295911650408,0.0,-2.997680224820476,-0.6725367477437592,2
24,1.5,lorentzian_like_3d,A1,-1.5069607297430472,0.9397659570385204,0.0,0.5146232790976486,-0.6615583004302656,2
24,1.5,KR_like,A1,-1.11240545854585,0.03165681005174144,0.0,0.15986748037894827,-0.6350253187779344,2
24,1.5,lorentzian_like_2d,A1,1.988875103204837,0.03911849313982243,0.0,-2.997680224820476,-0.6725367477437592,2
24,2.0,lorentzian_like_3d,A1,-1.83773987995818,0.9453878154977222,0.0,0.5146232790976486,-0.6615583004302656,2
24,2.0,KR_like,A1,-1.429918117934817,0.03188454737358425,0.0,0.15986748037894827,-0.6350253187779344,2
24,2.0,lorentzian_like_2d,A1,1.6526067293329574,0.03421402716314109,0.0,-2.997680224820476,-0.6725367477437592,2
28,0.0,lorentzian_like_3d,A1,-0.39108531501550564,0.775611901016077,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.0,KR_like,A1,-0.2834054444610896,0.17826207873105315,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.0,lorentzian_like_2d,A1,7.370055784255891,0.38027478347935467,0.0,-7.370055784255891,-0.6744907594765952,2
28,0.1,lorentzian_like_3d,A1,-0.45680057202289664,0.776783479558292,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.1,KR_like,A1,-0.34728220261787446,0.17837754515815332,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.1,lorentzian_like_2d,A1,7.3026067083082316,0.3798505743895213,0.0,-7.370055784255891,-0.6744907594765952,2
28,0.2,lorentzian_like_3d,A1,-0.5225158290302876,0.7779550581005069,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.2,KR_like,A1,-0.4111589607746593,0.17849301158525352,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.2,lorentzian_like_2d,A1,7.235157632360572,0.37942636529968915,0.0,-7.370055784255891,-0.6744907594765952,2
28,0.4,lorentzian_like_3d,A1,-0.6539463430450695,0.7802982151849365,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.4,KR_like,A1,-0.5389124770882291,0.1787239444394539,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.4,lorentzian_like_2d,A1,7.100259480465253,0.3785779471200233,0.0,-7.370055784255891,-0.6744907594765952,2
28,0.6,lorentzian_like_3d,A1,-0.7853768570598514,0.7826413722693664,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.6,KR_like,A1,-0.6666659934017988,0.17895487729365425,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.6,lorentzian_like_2d,A1,6.965361328569934,0.37772952894035783,0.0,-7.370055784255891,-0.6744907594765952,2
28,0.8,lorentzian_like_3d,A1,-0.9168073710746334,0.784984529353796,0.0,0.39108531501550564,-0.6571525700739096,2
28,0.8,KR_like,A1,-0.7944195097153685,0.17918581014785462,0.0,0.2834054444610896,-0.6387675815678485,2
28,0.8,lorentzian_like_2d,A1,6.830463176674615,0.3768811107606913,0.0,-7.370055784255891,-0.6744907594765952,2
28,1.0,lorentzian_like_3d,A1,-1.0482378850894154,0.7873276864382258,0.0,0.39108531501550564,-0.6571525700739096,2
28,1.0,KR_like,A1,-0.9221730260289381,0.17941674300205498,0.0,0.2834054444610896,-0.6387675815678485,2
28,1.0,lorentzian_like_2d,A1,6.695565024779295,0.37603269258102545,0.0,-7.370055784255891,-0.6744907594765952,2
28,1.5,lorentzian_like_3d,A1,-1.37681417012637,0.7931855791493001,0.0,0.39108531501550564,-0.6571525700739096,2
28,1.5,KR_like,A1,-1.2415568168128623,0.1799940751375559,0.0,0.2834054444610896,-0.6387675815678485,2
28,1.5,lorentzian_like_2d,A1,6.358319645040998,0.37391164713186137,0.0,-7.370055784255891,-0.6744907594765952,2
28,2.0,lorentzian_like_3d,A1,-1.705390455163325,0.7990434718603744,0.0,0.39108531501550564,-0.6571525700739096,2
28,2.0,KR_like,A1,-1.5609406075967867,0.18057140727305698,0.0,0.2834054444610896,-0.6387675815678485,2
28,2.0,lorentzian_like_2d,A1,6.021074265302701,0.37179060168269595,0.0,-7.370055784255891,-0.6744907594765952,2
32,0.0,lorentzian_like_3d,A1,-0.3935772514308042,0.5766382599740354,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.0,KR_like,A1,-0.28091350804579096,0.3772357197730946,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.0,lorentzian_like_2d,A1,6.796360107052623,0.19577672439571722,0.0,-6.796360107052623,-0.6708897782118868,2
32,0.1,lorentzian_like_3d,A1,-0.4595836456322643,0.5744091493614908,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.1,KR_like,A1,-0.3443188877358093,0.37747611226770095,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.1,lorentzian_like_2d,A1,6.729271129231434,0.19545631926235854,0.0,-6.796360107052623,-0.6708897782118868,2
32,0.2,lorentzian_like_3d,A1,-0.5255900398337243,0.5721800387489463,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.2,KR_like,A1,-0.4077242674258277,0.37771650476230734,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.2,lorentzian_like_2d,A1,6.662182151410246,0.19513591412899953,0.0,-6.796360107052623,-0.6708897782118868,2
32,0.4,lorentzian_like_3d,A1,-0.6576028282366446,0.5677218175238572,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.4,KR_like,A1,-0.5345350268058643,0.3781972897515199,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.4,lorentzian_like_2d,A1,6.528004195767868,0.1944951038622812,0.0,-6.796360107052623,-0.6708897782118868,2
32,0.6,lorentzian_like_3d,A1,-0.7896156166395647,0.563263596298768,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.6,KR_like,A1,-0.661345786185901,0.3786780747407324,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.6,lorentzian_like_2d,A1,6.39382624012549,0.1938542935955629,0.0,-6.796360107052623,-0.6708897782118868,2
32,0.8,lorentzian_like_3d,A1,-0.9216284050424848,0.5588053750736789,0.0,0.3935772514308042,-0.6600639420146008,2
32,0.8,KR_like,A1,-0.7881565455659376,0.37915885972994506,0.0,0.28091350804579096,-0.6340537969001834,2
32,0.8,lorentzian_like_2d,A1,6.259648284483113,0.19321348332884553,0.0,-6.796360107052623,-0.6708897782118868,2
32,1.0,lorentzian_like_3d,A1,-1.053641193445405,0.5543471538485897,0.0,0.3935772514308042,-0.6600639420146008,2
32,1.0,KR_like,A1,-0.9149673049459743,0.3796396447191577,0.0,0.28091350804579096,-0.6340537969001834,2
32,1.0,lorentzian_like_2d,A1,6.125470328840736,0.1925726730621278,0.0,-6.796360107052623,-0.6708897782118868,2
