n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
44,multi_layer_random,-72.53477259147003,73.68928176128928,1.385229647720753,0.01698775176418116,0.0,0.0027740603034921737,1.5726163522898464,0.0072616352289846635,1.0,11.0,0.49312896405919665,6
44,lorentzian_like_2d,-63.479349729515036,63.856652125854204,0.41570785530536164,0.001041272860058152,0.0,0.006756532848401414,0.07141074957062611,0.0071410749570626104,0.0,9.833333333333334,0.49964763918252286,6
