n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
60,0.2,lorentzian_like_4d,A4,-0.7321105246477444,0.21885110339084324,0.2890202185166675,1.3252363006884416,2.965628880203486,16
60,0.2,lorentzian_like_5d,A4,-0.45315281056977885,0.3405054604144659,0.27717413544365144,1.8640079046840525,7.054275470571367,16
60,0.2,lorentzian_like_3d,A4,-0.417518439731266,0.16237921373173994,0.2862569191849691,0.4192103960848732,0.008459781768035978,16
60,0.2,KR_4layer,A4,-0.39439098006736995,0.12355683345960447,0.3216504913574611,0.26754174932030655,-0.6342461537353169,16
60,0.2,multi_layer_random,A4,-0.34698188976428357,0.2549134757945098,0.3145250949127207,0.33538131094378687,-0.05800289410248359,16
60,0.2,random_layered_k4_uniform,A4,-0.27633690772287406,0.07430773823462346,0.27397809991458166,-0.005612487571379518,-1.4097469764712678,16
60,0.2,KR_2layer,A4,-0.16442672184970825,0.05812415025899231,0.4401563856207083,2.0168837761332346,9.262285271417632,16
60,0.2,absolute_layered,A4,0.07572303232387473,0.2724981004619547,3.1438606096743524e-16,0.5548655535068135,3.152942929153441,16
60,0.2,random_layered_k6_middle_heavy,A4,0.35854958141490667,0.14972834516218433,0.2865720350236071,-0.4552755806628049,-0.483629996239491,16
60,0.2,random_layered_k6_tapered,A4,0.39108526896789814,0.13926804860062197,0.25008276600990914,-0.4679088913247947,-0.3841181117844829,16
60,0.2,random_layered_k6_longjump,A4,0.6274007518759676,0.10066887562529452,0.26533904704633304,-0.7274726535118925,-0.5003595081796246,16
60,0.2,transitive_percolation,A4,0.6346187672141484,0.3255008593127468,0.34247947546853513,-0.10436676620448031,2.6512600050483406,16
60,0.2,random_layered_k6_uniform,A4,0.6896663684487926,0.10201953185307767,0.2614209419565843,-0.7510692387930853,-0.3070143517214632,16
60,0.2,interval_order,A4,0.7713198169107284,0.32603856403883363,0.30617173219257565,-0.8773001162568711,-0.5299014967307135,16
60,0.2,random_layered_k8_uniform,A4,1.1655838809417984,0.16911595076855693,0.27377861572930945,-1.0803239047055775,0.4262998811811042,16
60,0.2,lorentzian_like_2d,A4,1.2147941229676726,0.19132163125061302,0.25868654520421724,-1.1969616367443932,0.08916243111639781,16
60,0.5,KR_like,A4,-0.8004225110055118,0.2737270325039514,0.31314755155616747,0.6940843041300438,-0.21267641375093574,16
60,0.5,random_layered_k4_uniform,A4,-0.6992610006642543,0.08268766602778513,0.27397809991458166,-0.005612487571379518,-1.4097469764712678,16
60,0.5,KR_4layer,A4,-0.584664826187965,0.24742769502889617,0.3216504913574611,0.26754174932030655,-0.6342461537353169,16
60,0.5,lorentzian_like_3d,A4,-0.41498050520085517,0.24397486337319355,0.2862569191849691,0.4192103960848732,0.008459781768035978,16
60,0.5,multi_layer_random,A4,-0.36438275799502867,0.3090683250094323,0.3145250949127207,0.33538131094378687,-0.05800289410248359,16
60,0.5,lorentzian_like_4d,A4,0.1575781394133013,0.5114206772837221,0.2890202185166675,1.3252363006884416,2.965628880203486,16
60,0.5,random_layered_k6_middle_heavy,A4,0.21346058254305936,0.211132057804089,0.2865720350236071,-0.4552755806628049,-0.483629996239491,16
60,0.5,random_layered_k6_tapered,A4,0.27584983543255326,0.1950902866338983,0.25008276600990914,-0.4679088913247947,-0.3841181117844829,16
60,0.5,random_layered_k6_longjump,A4,0.4772928994220802,0.10209715689519366,0.26533904704633304,-0.7274726535118925,-0.5003595081796246,16
60,0.5,random_layered_k6_uniform,A4,0.5975620629323537,0.1396359067875649,0.2614209419565843,-0.7510692387930853,-0.3070143517214632,16
60,0.5,interval_order,A4,0.6123493678915144,0.38972868775285274,0.30617173219257565,-0.8773001162568711,-0.5299014967307135,16
60,0.5,absolute_layered,A4,1.0216059110699072,0.5994847100531543,3.1438606096743524e-16,0.5548655535068135,3.152942929153441,16
60,0.5,lorentzian_like_2d,A4,1.241542852302592,0.2705195061633622,0.25868654520421724,-1.1969616367443932,0.08916243111639781,16
60,0.5,random_layered_k8_uniform,A4,1.2934738452961296,0.19784000831359022,0.27377861572930945,-1.0803239047055775,0.4262998811811042,16
60,0.5,transitive_percolation,A4,1.4299967687286506,0.3381312386884409,0.34247947546853513,-0.10436676620448031,2.6512600050483406,16
60,0.5,lorentzian_like_5d,A4,1.6631298306016313,0.8824586994011736,0.27717413544365144,1.8640079046840525,7.054275470571367,16
60,0.5,KR_2layer,A4,2.614258859575581,0.07715732012718599,0.4401563856207083,2.0168837761332346,9.262285271417632,16
60,1.0,random_layered_k4_uniform,A4,-1.4041344888998881,0.1473381418887132,0.27397809991458166,-0.005612487571379518,-1.4097469764712678,16
60,1.0,KR_like,A4,-0.9067607178809796,0.5691617604762194,0.31314755155616747,0.6940843041300438,-0.21267641375093574,16
60,1.0,KR_4layer,A4,-0.9017879030556235,0.4738898655593022,0.3216504913574611,0.26754174932030655,-0.6342461537353169,16
60,1.0,lorentzian_like_3d,A4,-0.4107506143168372,0.4466760390250579,0.2862569191849691,0.4192103960848732,0.008459781768035978,16
60,1.0,multi_layer_random,A4,-0.3933842050462705,0.5373614295558529,0.3145250949127207,0.33538131094378687,-0.05800289410248359,16
60,1.0,random_layered_k6_middle_heavy,A4,-0.028354415576686144,0.38344257940398047,0.2865720350236071,-0.4552755806628049,-0.483629996239491,16
60,1.0,random_layered_k6_tapered,A4,0.0837907795403118,0.390877634765411,0.25008276600990914,-0.4679088913247947,-0.3841181117844829,16
