n,family,sample_id,gamma,beta,action_mode,log_H_mean,log_H_std,entropy_method,penalty_neutral,penalty_geometric,penalty_info,penalty_effective,score,score_per_node,score_per_nlogn,log_H_norm,penalty_norm,log_H_norm_scale,penalty_norm_scale,score_norm,score_norm_std_est,normalization_method,normalization_group
100,random_layered_k6_tapered,15,1.0,1.0,A4,224.95723343130285,5.3553924869883005,sis,0.12196855111111111,8.564644872380674,2.0268935664990835,2.0268935664990835,-222.93033986480378,-2.229303398648038,-0.484087082260504,-0.1762473867875034,-0.0586016365979349,42.66485726080266,0.5630583933660074,0.1176457501895685,0.12552233455866832,robust_zscore,n
100,random_layered_k6_middle_heavy,0,0.0,1.0,A4,212.47886639561682,10.448347236771587,sis,0.09034063444444446,6.72938823870886,1.9044132602339519,1.9044132602339519,-212.47886639561682,-2.1247886639561684,-0.4613919959833733,-0.4687215174146845,-0.27612846455788187,42.66485726080266,0.5630583933660074,0.4687215174146845,0.24489352379413118,robust_zscore,n
100,random_layered_k6_middle_heavy,0,0.2,1.0,A4,212.47886639561682,10.448347236771587,sis,0.09034063444444446,6.72938823870886,1.9044132602339519,1.9044132602339519,-212.09798374357004,-2.1209798374357005,-0.46056491981319037,-0.4687215174146845,-0.27612846455788187,42.66485726080266,0.5630583933660074,0.4134958245031081,0.24489352379413118,robust_zscore,n
100,random_layered_k6_middle_heavy,0,0.5,1.0,A4,212.47886639561682,10.448347236771587,sis,0.09034063444444446,6.72938823870886,1.9044132602339519,1.9044132602339519,-211.52665976549983,-2.1152665976549985,-0.4593243055579158,-0.4687215174146845,-0.27612846455788187,42.66485726080266,0.5630583933660074,0.33065728513574355,0.24489352379413118,robust_zscore,n
100,random_layered_k6_middle_heavy,0,1.0,1.0,A4,212.47886639561682,10.448347236771587,sis,0.09034063444444446,6.72938823870886,1.9044132602339519,1.9044132602339519,-210.57445313538287,-2.1057445313538286,-0.4572566151324584,-0.4687215174146845,-0.27612846455788187,42.66485726080266,0.5630583933660074,0.19259305285680262,0.24489352379413118,robust_zscore,n
100,random_layered_k6_middle_heavy,1,0.0,1.0,A4,210.27355934037772,8.274918891219826,sis,0.08637727111111111,7.018993194855077,1.4466386925797738,1.4466386925797738,-210.27355934037772,-2.1027355934037772,-0.45660323255841007,-0.5204105935496041,-1.08914283935046,42.66485726080266,0.5630583933660074,0.5204105935496041,0.1939516366042601,robust_zscore,n
100,random_layered_k6_middle_heavy,1,0.2,1.0,A4,210.27355934037772,8.274918891219826,sis,0.08637727111111111,7.018993194855077,1.4466386925797738,1.4466386925797738,-209.98423160186175,-2.0998423160186177,-0.4559749653569149,-0.5204105935496041,-1.08914283935046,42.66485726080266,0.5630583933660074,0.30258202567951203,0.1939516366042601,robust_zscore,n
100,random_layered_k6_middle_heavy,1,0.5,1.0,A4,210.27355934037772,8.274918891219826,sis,0.08637727111111111,7.018993194855077,1.4466386925797738,1.4466386925797738,-209.55023999408783,-2.0955023999408784,-0.4550325645546723,-0.5204105935496041,-1.08914283935046,42.66485726080266,0.5630583933660074,-0.024160826125625978,0.1939516366042601,robust_zscore,n
100,random_layered_k6_middle_heavy,1,1.0,1.0,A4,210.27355934037772,8.274918891219826,sis,0.08637727111111111,7.018993194855077,1.4466386925797738,1.4466386925797738,-208.82692064779795,-2.0882692064779795,-0.45346189655093444,-0.5204105935496041,-1.08914283935046,42.66485726080266,0.5630583933660074,-0.568732245800856,0.1939516366042601,robust_zscore,n
100,random_layered_k6_middle_heavy,2,0.0,1.0,A4,212.66955459268235,8.030189666291795,sis,0.08820219444444444,5.966432012057159,2.1104917160265892,2.1104917160265892,-212.66955459268235,-2.1266955459268235,-0.46180607014212155,-0.4642520732559971,0.08986990829414894,42.66485726080266,0.5630583933660074,0.4642520732559971,0.18821555213942656,robust_zscore,n
100,random_layered_k6_middle_heavy,2,0.2,1.0,A4,212.66955459268235,8.030189666291795,sis,0.08820219444444444,5.966432012057159,2.1104917160265892,2.1104917160265892,-212.24745624947704,-2.1224745624947703,-0.4608894952357487,-0.4642520732559971,0.08986990829414894,42.66485726080266,0.5630583933660074,0.4822260549148269,0.18821555213942656,robust_zscore,n
100,random_layered_k6_middle_heavy,2,0.5,1.0,A4,212.66955459268235,8.030189666291795,sis,0.08820219444444444,5.966432012057159,2.1104917160265892,2.1104917160265892,-211.61430873466904,-2.1161430873466904,-0.4595146328761893,-0.4642520732559971,0.08986990829414894,42.66485726080266,0.5630583933660074,0.5091870274030715,0.18821555213942656,robust_zscore,n
100,random_layered_k6_middle_heavy,2,1.0,1.0,A4,212.66955459268235,8.030189666291795,sis,0.08820219444444444,5.966432012057159,2.1104917160265892,2.1104917160265892,-210.55906287665576,-2.105590628766558,-0.45722319561025715,-0.4642520732559971,0.08986990829414894,42.66485726080266,0.5630583933660074,0.554121981550146,0.18821555213942656,robust_zscore,n
100,random_layered_k6_middle_heavy,3,0.0,1.0,A4,208.52115417373238,9.139226571812708,sis,0.07608719444444445,7.004632515337104,1.7612339938385273,1.7612339938385273,-208.52115417373238,-2.085211541737324,-0.452797933088746,-0.5614843314958766,-0.5304169505877013,42.66485726080266,0.5630583933660074,0.5614843314958766,0.21420970697138975,robust_zscore,n
100,random_layered_k6_middle_heavy,3,0.2,1.0,A4,208.52115417373238,9.139226571812708,sis,0.07608719444444445,7.004632515337104,1.7612339938385273,1.7612339938385273,-208.16890737496468,-2.0816890737496467,-0.45203303888388147,-0.5614843314958766,-0.5304169505877013,42.66485726080266,0.5630583933660074,0.45540094137833637,0.21420970697138975,robust_zscore,n
100,random_layered_k6_middle_heavy,3,0.5,1.0,A4,208.52115417373238,9.139226571812708,sis,0.07608719444444445,7.004632515337104,1.7612339938385273,1.7612339938385273,-207.64053717681313,-2.0764053717681312,-0.45088569757658475,-0.5614843314958766,-0.5304169505877013,42.66485726080266,0.5630583933660074,0.29627585620202596,0.21420970697138975,robust_zscore,n
