n,gamma,family,action_mode,score_norm_mean,score_norm_std,score_norm_ci_low,score_norm_ci_high,bootstrap_mode,count
10,0.0,KR_2layer,A1,-0.7733962833132293,0.17906898221189482,-0.9000171749354334,-0.6467753916910253,outer_plus_measurement,2
10,0.0,KR_2layer,A3,-0.7733962833132293,0.17906898221189482,-0.9000171749354334,-0.6467753916910253,outer_plus_measurement,2
10,0.0,KR_2layer,A4,-0.7733962833132293,0.17906898221189482,-0.9000171749354334,-0.6467753916910253,outer_plus_measurement,2
10,0.0,KR_4layer,A1,0.7026628718026382,0.23221849043545928,0.5384596024988215,0.8668661411064549,outer_plus_measurement,2
10,0.0,KR_4layer,A3,0.7026628718026382,0.23221849043545928,0.5384596024988215,0.8668661411064549,outer_plus_measurement,2
10,0.0,KR_4layer,A4,0.7026628718026382,0.23221849043545928,0.5384596024988215,0.8668661411064549,outer_plus_measurement,2
10,0.0,KR_like,A1,0.5542480962502376,0.06288786778530751,0.5097796584848837,0.5987165340155917,outer_plus_measurement,2
10,0.0,KR_like,A3,0.5542480962502376,0.06288786778530751,0.5097796584848837,0.5987165340155917,outer_plus_measurement,2
10,0.0,KR_like,A4,0.5542480962502376,0.06288786778530751,0.5097796584848837,0.5987165340155917,outer_plus_measurement,2
10,0.0,absolute_layered,A1,1.411232599560237,0.13017057007797125,1.319188106747185,1.5032770923732892,outer_plus_measurement,2
10,0.0,absolute_layered,A3,1.411232599560237,0.13017057007797125,1.319188106747185,1.5032770923732892,outer_plus_measurement,2
10,0.0,absolute_layered,A4,1.411232599560237,0.13017057007797125,1.319188106747185,1.5032770923732892,outer_plus_measurement,2
10,0.0,interval_order,A1,0.8436624437661872,0.6724948418441846,0.36813678078518947,1.319188106747185,outer_plus_measurement,2
10,0.0,interval_order,A3,0.8436624437661872,0.6724948418441846,0.36813678078518947,1.319188106747185,outer_plus_measurement,2
10,0.0,interval_order,A4,0.8436624437661872,0.6724948418441846,0.36813678078518947,1.319188106747185,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A1,0.94205150865518,0.06636616345799518,0.8951235444326967,0.9889794728776632,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A3,0.94205150865518,0.06636616345799518,0.8951235444326967,0.9889794728776632,outer_plus_measurement,2
10,0.0,lorentzian_like_2d,A4,0.94205150865518,0.06636616345799518,0.8951235444326967,0.9889794728776632,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A1,-0.40976399307212225,0.2222762104617461,-0.5669370087860711,-0.2525909773581734,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A3,-0.40976399307212225,0.2222762104617461,-0.5669370087860711,-0.2525909773581734,outer_plus_measurement,2
10,0.0,lorentzian_like_3d,A4,-0.40976399307212225,0.2222762104617461,-0.5669370087860711,-0.2525909773581734,outer_plus_measurement,2
10,0.0,lorentzian_like_4d,A1,-0.876896482878829,0.2722338979480766,-1.0693949181867606,-0.6843980475708975,outer_plus_measurement,2
10,0.0,lorentzian_like_4d,A3,-0.876896482878829,0.2722338979480766,-1.0693949181867606,-0.6843980475708975,outer_plus_measurement,2
10,0.0,lorentzian_like_4d,A4,-0.876896482878829,0.2722338979480766,-1.0693949181867606,-0.6843980475708975,outer_plus_measurement,2
10,0.0,lorentzian_like_5d,A1,-1.3141120612986776,0.2675197524724443,-1.5032770923732897,-1.1249470302240656,outer_plus_measurement,2
10,0.0,lorentzian_like_5d,A3,-1.3141120612986776,0.2675197524724443,-1.5032770923732897,-1.1249470302240656,outer_plus_measurement,2
10,0.0,lorentzian_like_5d,A4,-1.3141120612986776,0.2675197524724443,-1.5032770923732897,-1.1249470302240656,outer_plus_measurement,2
10,0.0,multi_layer_random,A1,0.22116113237042612,0.3520503479988616,-0.027776056018652795,0.47009832075950503,outer_plus_measurement,2
10,0.0,multi_layer_random,A3,0.22116113237042612,0.3520503479988616,-0.027776056018652795,0.47009832075950503,outer_plus_measurement,2
