n,family,sample_id,seed,beta,log_H,penalty_neutral,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,gamma,scale_factor,scale_label,matched_weight,consistency_weight,penalty_effective,score
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.61,1.610,0.682882,1.09944002,14.943010665328526,-95.43549594611939
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.61,1.610,0.682882,1.09944002,14.943010665328526,-93.94119487958653
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.61,1.610,0.682882,1.09944002,14.943010665328526,-90.95259274652084
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.61,1.610,0.682882,1.09944002,14.943010665328526,-87.96399061345512
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.61,1.610,0.682882,1.09944002,14.943010665328526,-84.97538848038943
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.61,1.610,0.682882,1.09944002,14.943010665328526,-81.98678634732372
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.61,1.610,0.682882,1.09944002,14.943010665328526,-74.51528101465945
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.61,1.610,0.682882,1.09944002,14.943010665328526,-67.04377568199519
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.62,1.620,0.682882,1.10626884,14.981443063702617,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.62,1.620,0.682882,1.10626884,14.981443063702617,-95.43165270628198
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.62,1.620,0.682882,1.10626884,14.981443063702617,-93.93350839991172
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.62,1.620,0.682882,1.10626884,14.981443063702617,-90.9372197871712
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.62,1.620,0.682882,1.10626884,14.981443063702617,-87.94093117443067
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.62,1.620,0.682882,1.10626884,14.981443063702617,-84.94464256169015
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.62,1.620,0.682882,1.10626884,14.981443063702617,-81.94835394894963
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.62,1.620,0.682882,1.10626884,14.981443063702617,-74.45763241709832
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.62,1.620,0.682882,1.10626884,14.981443063702617,-66.96691088524702
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.63,1.630,0.682882,1.11309766,15.019875462076708,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.63,1.630,0.682882,1.11309766,15.019875462076708,-95.42780946644457
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.63,1.630,0.682882,1.11309766,15.019875462076708,-93.9258219202369
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.63,1.630,0.682882,1.11309766,15.019875462076708,-90.92184682782155
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.63,1.630,0.682882,1.11309766,15.019875462076708,-87.91787173540622
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.63,1.630,0.682882,1.11309766,15.019875462076708,-84.91389664299088
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.63,1.630,0.682882,1.11309766,15.019875462076708,-81.90992155057553
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.63,1.630,0.682882,1.11309766,15.019875462076708,-74.39998381953718
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.63,1.630,0.682882,1.11309766,15.019875462076708,-66.89004608849882
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.64,1.640,0.682882,1.11992648,15.0583078604508,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.64,1.640,0.682882,1.11992648,15.0583078604508,-95.42396622660716
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.64,1.640,0.682882,1.11992648,15.0583078604508,-93.91813544056208
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.64,1.640,0.682882,1.11992648,15.0583078604508,-90.90647386847192
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.64,1.640,0.682882,1.11992648,15.0583078604508,-87.89481229638176
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.64,1.640,0.682882,1.11992648,15.0583078604508,-84.8831507242916
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.64,1.640,0.682882,1.11992648,15.0583078604508,-81.87148915220145
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.64,1.640,0.682882,1.11992648,15.0583078604508,-74.34233522197604
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.64,1.640,0.682882,1.11992648,15.0583078604508,-66.81318129175065
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.65,1.650,0.682882,1.1267553,15.096740258824891,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.65,1.650,0.682882,1.1267553,15.096740258824891,-95.42012298676975
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.65,1.650,0.682882,1.1267553,15.096740258824891,-93.91044896088727
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.65,1.650,0.682882,1.1267553,15.096740258824891,-90.89110090912229
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.65,1.650,0.682882,1.1267553,15.096740258824891,-87.87175285735731
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.65,1.650,0.682882,1.1267553,15.096740258824891,-84.85240480559233
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.65,1.650,0.682882,1.1267553,15.096740258824891,-81.83305675382735
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.65,1.650,0.682882,1.1267553,15.096740258824891,-74.28468662441492
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.65,1.650,0.682882,1.1267553,15.096740258824891,-66.73631649500246
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-95.41627974693235
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-93.90276248121245
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-90.87572794977265
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-87.84869341833286
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-84.82165888689306
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-81.79462435545327
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-74.22703802685376
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,2.0,1.66,1.660,0.682882,1.1335841199999999,15.135172657198982,-66.65945169825429
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.0,1.67,1.670,0.682882,1.14041294,15.173605055573073,-96.92979701265224
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.1,1.67,1.670,0.682882,1.14041294,15.173605055573073,-95.41243650709494
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.2,1.67,1.670,0.682882,1.14041294,15.173605055573073,-93.89507600153763
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.4,1.67,1.670,0.682882,1.14041294,15.173605055573073,-90.86035499042302
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.6,1.67,1.670,0.682882,1.14041294,15.173605055573073,-87.8256339793084
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,0.8,1.67,1.670,0.682882,1.14041294,15.173605055573073,-84.79091296819378
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.0,1.67,1.670,0.682882,1.14041294,15.173605055573073,-81.75619195707917
48,KR_like,0,48000,1.0,96.92979701265224,0.10724027657214508,4.324077125263812,0.40076442482571334,2.6330595744680854,5.627970626563835,2.6330595744680854,5.005393999999999,7.888609052210118e-31,21.0,0.00023685428298375282,0.0045874201498918585,0.07426757812499994,0.37139905877695,0.0625,14.22278621979066,1.5,1.67,1.670,0.682882,1.14041294,15.173605055573073,-74.16938942929264
