n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
30,multi_layer_random,-41.80103366108549,42.44949736323071,0.752819751138314,0.007602374519523541,0.0,0.03295729317479194,1.5190167245834998,0.010235005791683332,0.9444444444444445,8.0,0.48582375478927203,12
30,lorentzian_like_2d,-37.32367315775726,37.72475809310663,0.4441980253427576,0.0005610389610389621,0.0,0.01844688493063811,0.17462971218918685,0.009129637885585353,0.05555555555555555,7.333333333333333,0.49885057471264366,12
40,multi_layer_random,-62.49424039414219,63.381170858769906,1.0516472604721543,0.005456582648422935,0.0,0.01142190161735699,1.4988841596290803,0.008221749296241363,0.9444444444444445,9.833333333333334,0.5094017094017094,12
40,lorentzian_like_2d,-55.404855822604986,55.73032225502666,0.3521755396650769,0.0034522659687882835,0.0,0.014781526863905312,0.10181324617861442,0.006014657951194776,0.027777777777777776,8.916666666666666,0.5058760683760684,12
