seed_label,n,scale_factor,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
offset_100000,52,2.2,2.0,lorentzian_like_2d,-74.49457110553956,1.4035833553994483,1.893807064195113,78.2821852339298,exact,4
offset_100000,52,2.3,0.0,KR_like,-108.94037550895641,0.25485283940068043,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,0.0,lorentzian_like_2d,-78.2821852339298,1.167178237988034,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,0.2,KR_like,-105.42094621807703,0.3302516922379465,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,0.2,lorentzian_like_2d,-77.88999753772238,1.185516743761004,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,0.4,KR_like,-101.90151692719766,0.4109486751562888,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,0.4,lorentzian_like_2d,-77.49780984151496,1.2049357701786163,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,0.6,KR_like,-98.38208763631829,0.49435601534789436,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,0.6,lorentzian_like_2d,-77.10562214530755,1.2253839483147875,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,0.8,KR_like,-94.86265834543892,0.5793041939429033,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,0.8,lorentzian_like_2d,-76.71343444910013,1.2468106437356592,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,1.0,KR_like,-91.34322905455953,0.665203165386544,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,1.0,lorentzian_like_2d,-76.32124675289272,1.2691662979652667,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,1.5,KR_like,-82.5446558273611,0.8822821865923083,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,1.5,lorentzian_like_2d,-75.34077751237419,1.3288071811196904,1.9609384810370627,78.2821852339298,exact,4
offset_100000,52,2.3,2.0,KR_like,-73.74608260016267,1.1011135752097696,17.597146454396874,108.94037550895641,sis,4
offset_100000,52,2.3,2.0,lorentzian_like_2d,-74.36030827185567,1.3932497604102478,1.9609384810370627,78.2821852339298,exact,4
