seed_label,seed_offset,n,family,sample_id,seed,beta,log_H,entropy_method,penalty_neutral,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_dim_multi_consistency,geo_dim_multi_consistency_var,geo_d_order,geo_d_chain,geo_d_width,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,scale_factor,matched_weight,consistency_weight,gamma,penalty_effective,score
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,0.0,16.878615906828422,-108.93786970678242
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,0.2,16.878615906828422,-105.56214652541674
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,0.4,16.878615906828422,-102.18642334405105
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,0.6,16.878615906828422,-98.81070016268536
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,0.8,16.878615906828422,-95.43497698131968
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,1.0,16.878615906828422,-92.059253799954
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,1.5,16.878615906828422,-83.61994584653979
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.0,0.682882,1.365764,2.0,16.878615906828422,-75.18063789312558
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.05,0.682882,1.3999080999999998,0.0,17.064751013926575,-108.93786970678242
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.05,0.682882,1.3999080999999998,0.2,17.064751013926575,-105.52491950399711
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.05,0.682882,1.3999080999999998,0.4,17.064751013926575,-102.11196930121179
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.05,0.682882,1.3999080999999998,0.6,17.064751013926575,-98.69901909842648
offset_100000,100000,52,KR_like,0,152000,1.0,108.93786970678242,sis,0.10646717649164167,4.663372223205297,0.44964852897278945,2.670558371040724,5.451457414257653,2.670558371040724,5.005393999999999,7.888609052210118e-31,19.0,7.058560720121216,1.6071033058635635,2.670558371040724,3.5965770266157073,5.700439718141092,8.354456296963618e-05,0.0038055686365508034,0.05644693567400143,0.37161204872505293,0.0625,15.20114557347565,2.05,0.682882,1.3999080999999998,0.8,17.064751013926575,-95.28606889564116
