scale_label,scale_factor,n,gamma,family,mean_score,std_score,mean_penalty,mean_log_H,entropy_method,count
1.600,1.6,48,0.2,KR_like,-93.51217994325475,0.3505942885419811,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.2,lorentzian_like_2d,-70.43760575646961,3.9892544217394277,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,0.4,KR_like,-90.574776274166,0.41212952686780613,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.4,lorentzian_like_2d,-70.06867329499035,4.113746443154592,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,0.6,KR_like,-87.63737260507722,0.4736647651936312,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.6,lorentzian_like_2d,-69.69974083351107,4.238238464569757,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,0.8,KR_like,-84.69996893598847,0.5352000035194562,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,0.8,lorentzian_like_2d,-69.33080837203181,4.362730485984922,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,1.0,KR_like,-81.76256526689968,0.5967352418452813,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,1.0,lorentzian_like_2d,-68.96187591055255,4.487222507400091,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,1.5,KR_like,-74.41905609417776,0.7505733376598388,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,48,1.5,lorentzian_like_2d,-68.03954475685438,4.798452560938017,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,2.0,lorentzian_like_2d,-67.11721360315622,5.109682614475931,1.8446623073963315,70.80653821794888,exact,2
1.600,1.6,48,2.0,KR_like,-67.07554692145585,0.9044114334744014,14.687018345443835,96.44958361234353,sis,2
1.600,1.6,52,0.0,KR_like,-108.98561716545495,0.1687926850512494,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.0,lorentzian_like_2d,-80.0565939072913,1.3148746304708359,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.1,KR_like,-107.44473638253609,0.229501452615856,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.1,lorentzian_like_2d,-79.9039218497942,1.325750652096251,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.2,KR_like,-105.9038555996172,0.29021022018043746,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.2,lorentzian_like_2d,-79.7512497922971,1.3366266737216659,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.4,KR_like,-102.82209403377948,0.4116277553096356,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.4,lorentzian_like_2d,-79.4459056773029,1.358378716972511,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.6,KR_like,-99.74033246794173,0.5330452904388236,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.6,lorentzian_like_2d,-79.1405615623087,1.380130760223346,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,0.8,KR_like,-96.658570902104,0.6544628255680368,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,0.8,lorentzian_like_2d,-78.8352174473145,1.4018828034741913,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,1.0,KR_like,-93.57680933626625,0.7758803606972098,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,1.0,lorentzian_like_2d,-78.5298733323203,1.423634846725021,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,1.5,KR_like,-85.8724054216719,1.0794241985202027,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,1.5,lorentzian_like_2d,-77.7665130448348,1.4780149548521013,1.5267205749710038,80.0565939072913,exact,2
1.600,1.6,52,2.0,KR_like,-78.16800150707755,1.3829680363431853,15.4088078291887,108.98561716545495,sis,2
1.600,1.6,52,2.0,lorentzian_like_2d,-77.0031527573493,1.5323950629791965,1.5267205749710038,80.0565939072913,exact,2
1.700,1.7,48,0.0,KR_like,-96.44958361234353,0.2890590502161561,15.057802195834405,96.44958361234353,sis,2
1.700,1.7,48,0.0,lorentzian_like_2d,-70.80653821794888,3.8647624003242482,1.9259545371949294,70.80653821794888,exact,2
