family,n,seed,log_H,antichain_width,comparable_fraction,penalty_neutral,penalty_geometric,score_A1_gamma,score_A2_gamma,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_dim_multi_consistency,geo_dim_multi_consistency_var,geo_d_order,geo_d_chain,geo_d_width,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,cg_mean_self_drift,cg_family_switch_rate,cg_mean_penalty
lorentzian_like_2d,56,1920000,85.60041423371509,10,0.5188311688311689,0.05280029828819388,0.6213891472621323,-85.55817399508453,-85.06106267727482,0.2042905520850268,0.01157496536346773,1.8924129870129869,0.4632538788434821,1.8924129870129869,1.697644253243463,0.4253190191892985,33.0,0.47588111565400254,0.4379462559998189,1.8924129870129869,1.6787020419109127,1.935784974019201,0.01927409343902851,0.0,0.0,0.00023673150186991,0.0016900510204081634,0.6213891472621323,0.00717952188754595,0.0,0.07179521887545949
lorentzian_like_2d,56,1920001,90.22681891038512,10,0.44935064935064933,0.046374232090795504,0.8229134318103092,-90.18971952471249,-89.53138877926423,0.011100838259683056,0.09566407988530953,2.309296103896104,0.7487781267398292,2.309296103896104,2.3904936377306907,0.7421850872390103,25.0,0.807914817961991,0.8013217784611721,2.309296103896104,1.7481880270062005,2.2018992340478163,0.004809512565356718,0.0,0.0,0.0002880000000000005,0.002551020408163266,0.8229134318103092,0.007493143625418281,0.6666666666666666,1.0749314362541829
lorentzian_like_2d,56,1920002,89.12388049150915,11,0.4675324675324675,0.04844693617242816,0.47311884144739624,-89.08512294257122,-88.7066278694133,0.04979304449311734,0.0400821200269861,2.200205194805195,0.6247089646150493,2.200205194805195,1.9624673889463367,0.5681897002804651,36.0,0.6607435671151115,0.6042243027805273,2.200205194805195,1.7481880270062005,2.068621561324066,0.00766193287232248,0.0,0.0,0.0008281179138322011,0.001381802721088435,0.47311884144739624,0.014178433108748993,0.6666666666666666,1.14178433108749
lorentzian_like_2d,56,1920003,92.48431621823575,11,0.4980519480519481,0.06070954628721765,0.09997537418287347,-92.43574858120597,-92.35576828185967,0.0,0.00029201039635689435,2.017088311688312,0.618287179866687,2.017088311688312,2.2859141499526117,0.5460198485481835,26.0,0.641089389196802,0.5688220578782985,2.017088311688312,1.8320165049378974,2.2018992340478163,0.013936262438859847,0.0,0.0,0.0014012820512820528,0.00350765306122449,0.09997537418287347,0.005688932904965804,0.3333333333333333,0.556889329049658
lorentzian_like_2d,56,1920004,84.78826200343877,9,0.4974025974025974,0.047649884146714006,0.2278792316206056,-84.75014209612141,-84.56783871082492,0.04026872801726339,0.0004403456974194669,2.0209844155844157,1.434955658278668,2.0209844155844157,1.993396354591977,1.4341945571693455,32.0,1.4820248468039072,1.4812637456945847,2.0209844155844157,1.6787020419109127,2.2018992340478163,0.013783369876876369,0.0,0.0,0.011866615291950116,0.0008928571428571432,0.2278792316206056,0.002953194987879383,0.0,0.02953194987879383
lorentzian_like_2d,56,1920005,90.59515938598985,13,0.5025974025974026,0.05565788018013328,0.3180963208116396,-90.55063308184575,-90.29615602519642,0.011100838259683056,0.00010372232079608568,1.9898155844155845,1.9716415939300718,1.9898155844155845,2.686140753898651,1.4867728522744503,25.0,2.0059990617451953,1.5211303200895738,1.9898155844155845,1.7481880270062005,2.2018992340478163,0.015030123123629616,0.0,0.0,0.04058000000000002,0.0009920634920634924,0.3180963208116396,0.003899830392749893,0.0,0.03899830392749893
lorentzian_like_2d,56,1920006,91.36037996203684,14,0.5227272727272727,0.0627296203079446,0.27216499604730005,-91.3101962657905,-91.09246426895265,0.0,0.017151474049586727,1.8690363636363638,1.0590122523945389,1.8690363636363638,1.7787275306564783,1.05085656708035,36.0,1.123386625750432,1.115230940436243,1.8690363636363638,1.7481880270062005,2.3365624200127875,0.02037107438016528,0.0,0.0,0.0011281179138322014,0.0035430839002267584,0.27216499604730005,0.003829478814726363,0.0,0.038294788147263635
lorentzian_like_2d,56,1920007,90.26622412102682,11,0.5038961038961038,0.05121101964973442,0.10099711032565127,-90.22525530530703,-90.14445761704651,0.0,0.0003231589880249478,1.982023376623377,0.8210169399474541,1.982023376623377,2.156978646622468,0.7904075934469992,36.0,0.8440903496724316,0.8134810031719767,1.982023376623377,1.8320165049378974,2.2018992340478163,0.015350244560634156,0.0,0.0,0.0006402629870395563,0.00155452806122449,0.10099711032565127,0.007577209216356594,0.16666666666666666,0.32577209216356595
multi_layer_random,56,1921058,105.32830012343963,15,0.4987012987012987,0.060804417430237394,2.514380088254809,-105.27965658949545,-103.2681525188916,1.206948960812582,0.00017403434643279287,2.013192207792208,1.6837265121843041,2.013192207792208,3.1905551226551228,0.2975430788898051,24.0,1.8651306331177593,0.4789471998232603,2.013192207792208,2.5010916293423473,3.05575581779445,0.014089998313374935,0.0,0.0,0.0014431436608925796,0.0036670918367346945,2.514380088254809,0.0031484404130984324,1.0,1.5314844041309843
multi_layer_random,56,1921074,101.18720738840751,15,0.5642857142857143,0.07591439357949813,3.8217436628195265,-101.12647587354391,-98.0690809432883,1.206948960812582,0.14463895591836726,1.6196857142857144,3.1598167197068303,1.6196857142857144,3.3047820993820998,0.320266892641925,27.0,3.5094640631779015,0.6699142361129962,1.6196857142857144,2.5010916293423473,3.05575581779445,0.03396122448979592,0.0,0.0,0.006140798361321588,0.008131377551020407,3.8217436628195265,0.0025747912478544816,1.0,1.525747912478545
multi_layer_random,56,1921139,102.86950252578363,15,0.4961038961038961,0.062384162848812985,2.5557403715716336,-102.81959519550458,-100.77500289824728,1.206948960812582,0.0008280940529600252,2.0287766233766233,1.9705650991860253,2.0287766233766233,3.2760187751642302,0.41495211399024545,22.0,2.1467228872503274,0.5911099020545476,2.0287766233766233,2.5010916293423473,3.05575581779445,0.0134801146905043,0.0,0.0,0.006498779426973107,0.01092155612244898,2.5557403715716336,0.0035304197583503794,1.0,1.535304197583504
