n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
52,multi_layer_random,-89.14125819915985,90.71733317702993,1.9141219918747308,0.0115871700273847,0.0,0.0570941832386723,1.5455411312228897,0.004554113122288978,1.0,11.0,0.5407239819004525,1
52,lorentzian_like_2d,-77.92511048307968,78.64856085087149,0.8584745768166755,4.839506172839509e-05,0.0,0.05534522641960651,0.2234007547975784,0.005673408813091173,0.1111111111111111,9.333333333333334,0.48240321769733535,3
