n,family,mean_score_A2,mean_log_H,mean_geo_total,mean_geo_interval_shape,mean_geo_interval_profile,mean_geo_dim_proxy,mean_cg_penalty,mean_cg_self_drift,mean_cg_switch_rate,mean_width,mean_comp,count
56,multi_layer_random,-100.36167115472188,101.90573151358883,1.8761585049328444,0.012991895852602069,0.0,0.019690691455557404,1.543982881697689,0.004398288169768908,1.0,12.0,0.5206709956709957,6
56,lorentzian_like_2d,-86.2700166518918,86.75324192698194,0.5519963913524223,0.003227559308268957,0.0,0.02132135767245738,0.09393673228280912,0.005227006561614247,0.027777777777777776,10.0,0.5142857142857142,6
