family,n,seed,log_H,antichain_width,comparable_fraction,penalty_neutral,penalty_geometric,score_A1_gamma,score_A2_gamma,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_dim_multi_consistency,geo_dim_multi_consistency_var,geo_d_order,geo_d_chain,geo_d_width,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,cg_mean_self_drift,cg_family_switch_rate,cg_mean_penalty
lorentzian_like_2d,56,2120000,88.45363938356196,10,0.4766233766233766,0.04421326725843398,0.3820374235579259,-88.41826876975522,-88.11263883090888,0.04979304449311734,0.021216759932535034,2.1456597402597404,1.4942540166663887,2.1456597402597404,2.1075461688358432,1.4928013723397042,30.0,1.5238758270848185,1.522423182758134,2.1456597402597404,1.7481880270062005,2.068621561324066,0.009336076910102882,0.0,0.0,0.010943333333333334,0.000992063492063492,0.3820374235579259,0.0031749084089295766,0.0,0.03174908408929577
lorentzian_like_2d,56,2120001,83.23329253736443,9,0.5285714285714286,0.052446725395090016,1.3362176751833417,-83.19133515704836,-82.12236101690169,0.4804530139182014,0.027565486530612242,1.8339714285714286,1.3205896972556517,1.8339714285714286,2.111486617230024,1.2435750173194358,32.0,1.329484040465454,1.252469360529238,1.8339714285714286,1.6199206884003359,1.802187369733533,0.022073469387755104,0.0,0.0,0.004214285714285716,0.0006377551020408163,1.3362176751833417,0.004177497416125076,0.0,0.041774974161250755
lorentzian_like_2d,56,2120002,86.46609924207955,9,0.5227272727272727,0.05394909917091836,0.3653058847311916,-86.42293996274282,-86.13069525495786,0.04979304449311734,0.017151474049586727,1.8690363636363638,0.6564180311205932,1.8690363636363638,2.0940935910494733,0.6057672755097171,36.0,0.6738753890670104,0.6232246334561343,1.8690363636363638,1.7481880270062005,2.068621561324066,0.02037107438016528,0.0,0.0,0.00029259259259259294,0.0024092970521541945,0.3653058847311916,0.00652043014554651,0.0,0.0652043014554651
lorentzian_like_2d,56,2120006,89.24749903346957,12,0.5,0.0531540406341108,0.12087272387856204,-89.20497580096227,-89.10827762185943,0.011100838259683056,2.9159999999998372e-05,2.0054,0.9655979277585744,2.0054,1.860261235108294,0.9445326666842846,37.0,1.0001116841394524,0.9790464230651625,2.0054,1.7481880270062005,2.2018992340478163,0.0144,0.0,0.0,0.0015997303425874874,0.0020195578231292518,0.12087272387856204,0.007781853593014188,0.16666666666666666,0.3278185359301419
lorentzian_like_2d,56,2120007,89.58619371140755,10,0.5201298701298701,0.053149491015108796,0.23713380986704616,-89.54367411859546,-89.35396707070183,0.0,0.013312364587620126,1.8846207792207794,0.8578941779831953,1.8846207792207794,2.366631200884072,0.6255601313911703,31.0,0.884588184745869,0.6522541381538439,1.8846207792207794,1.8320165049378974,2.2018992340478163,0.01963638050261426,0.0,0.0,0.0022125567239574683,0.0008769132653061226,0.23713380986704616,0.005181512134259942,0.0,0.05181512134259942
lorentzian_like_2d,56,2120008,83.53272765400857,10,0.5376623376623376,0.055298591587995743,0.8704108308964663,-83.48848878073817,-82.792160116021,0.16440195389316548,0.04865290093439014,1.7794259740259744,0.590951284388293,1.7794259740259744,1.6737617130915672,0.5797863483494785,35.0,0.6254411174124844,0.6142761813736699,1.7794259740259744,1.6199206884003359,2.068621561324066,0.02485741271715296,0.0,0.0,0.00010285714285714303,0.0013624768089053802,0.8704108308964663,0.004525837671810183,0.0,0.04525837671810182
multi_layer_random,56,2134214,100.8460032231976,12,0.5357142857142857,0.055039302471626396,2.1189349613674766,-100.8019717812203,-99.10682381212632,0.7664455100840317,0.04363324163265299,1.7911142857142859,2.952807491180233,1.7911142857142859,3.4780317959400664,0.10711680487388676,21.0,3.0852843922523343,0.23959370594598817,1.7911142857142859,2.5010916293423473,2.613109577904931,0.024246938775510197,0.0,0.0,0.018076060811311283,0.0005580357142857138,2.1189349613674766,0.003707922741843445,1.0,1.5370792274184344
multi_layer_random,56,2137706,102.14724791146803,12,0.5149350649350649,0.05268514014342982,1.7288720160570812,-102.10509979935328,-100.72200218650762,0.7664455100840317,0.007091389718333579,1.9157896103896106,1.99551582380218,1.9157896103896106,3.097332670504099,0.5994718208974701,21.0,2.089002669500612,0.692958666595902,1.9157896103896106,2.5010916293423473,2.613109577904931,0.018207471749030184,0.0,0.0,0.005809682999021341,0.0004783163265306118,1.7288720160570812,0.005437909894718998,1.0,1.55437909894719
multi_layer_random,56,2139721,102.42525299978277,12,0.5084415584415585,0.05301784656783632,1.7282494954597258,-102.3828387225285,-101.00023912616072,0.7664455100840317,0.0020475037341879,1.9547506493506492,2.2829787515005826,1.9547506493506492,3.26758425537311,0.559446674398645,19.0,2.3656979699478717,0.6421658928459341,1.9547506493506492,2.5010916293423473,2.613109577904931,0.01649723393489628,0.0,0.0,0.015616355300531801,0.0009566326530612236,1.7282494954597258,0.0037030330441589336,1.0,1.5370303304415893
multi_layer_random,56,2142406,101.96977561433698,12,0.5337662337662338,0.05527978251249479,2.0526314468041367,-101.92555178832698,-100.28344663088367,0.7664455100840317,0.03888681559116208,1.8028025974025974,1.838068419867814,1.8028025974025974,3.0657852659208698,0.24294319889027785,25.0,1.9665965304876287,0.37147130951009255,1.8028025974025974,2.5010916293423473,2.613109577904931,0.023644054646652053,0.0,0.0,0.013196876029862654,0.00039859693877550983,2.0526314468041367,0.0034715817098644026,1.0,1.534715817098644
