n,gamma,family,action_mode,mean_score_norm,std_score_norm,mean_score_norm_std_est,mean_log_H_norm,mean_penalty_norm,count
12,0.0,transitive_percolation,A1,-1.5652641980939597,0.7036306942396513,0.7183368521129719,1.5652641980939597,-0.564424247779165,6
12,0.0,lorentzian_like_3d,A1,-1.278366110110622,0.4470678212505107,0.5334679231233798,1.278366110110622,-0.627933839006834,6
12,0.0,multi_layer_random,A1,0.03549361079937759,0.4774691853891303,0.6986649458409514,-0.03549361079937759,-0.6893740336277118,6
12,0.0,KR_like,A1,0.04920861714822247,0.35058403385885784,0.6094539285456914,-0.04920861714822247,-0.7012003849214935,6
12,0.0,lorentzian_like_2d,A1,0.4936415950336826,0.26195066138682654,0.613080150558958,-0.4936415950336826,-0.6881656189859767,6
12,0.0,interval_order,A1,0.5452347102376401,1.0400123197784519,0.5992754930352314,-0.5452347102376401,-0.6681352308335783,6
12,0.0,absolute_layered,A1,1.3336373981118992,0.8316251471881125,0.0,-1.3336373981118992,-0.5629870448073936,6
12,0.1,transitive_percolation,A1,-1.6217066228718762,0.6953939922264971,0.7183368521129719,1.5652641980939597,-0.564424247779165,6
12,0.1,lorentzian_like_3d,A1,-1.3411594940113056,0.44990615055003824,0.5334679231233798,1.278366110110622,-0.627933839006834,6
12,0.1,multi_layer_random,A1,-0.03344379256339359,0.47698927267667124,0.6986649458409514,-0.03549361079937759,-0.6893740336277118,6
12,0.1,KR_like,A1,-0.02091142134392689,0.35217590826785616,0.6094539285456914,-0.04920861714822247,-0.7012003849214935,6
12,0.1,lorentzian_like_2d,A1,0.4248250331350849,0.26078756411619214,0.613080150558958,-0.4936415950336826,-0.6881656189859767,6
12,0.1,interval_order,A1,0.47842118715428233,1.0383591771045695,0.5992754930352314,-0.5452347102376401,-0.6681352308335783,6
12,0.1,absolute_layered,A1,1.2773386936311597,0.8192779836872146,0.0,-1.3336373981118992,-0.5629870448073936,6
12,0.2,transitive_percolation,A1,-1.6781490476497927,0.6874565935186295,0.7183368521129719,1.5652641980939597,-0.564424247779165,6
12,0.2,lorentzian_like_3d,A1,-1.4039528779119888,0.45299225856967645,0.5334679231233798,1.278366110110622,-0.627933839006834,6
12,0.2,multi_layer_random,A1,-0.10238119592616478,0.47652127385104426,0.6986649458409514,-0.03549361079937759,-0.6893740336277118,6
12,0.2,KR_like,A1,-0.09103145983607625,0.3537776046520894,0.6094539285456914,-0.04920861714822247,-0.7012003849214935,6
12,0.2,lorentzian_like_2d,A1,0.35600847123648727,0.2597190534535675,0.613080150558958,-0.4936415950336826,-0.6881656189859767,6
12,0.2,interval_order,A1,0.4116076640709245,1.0367308635974473,0.5992754930352314,-0.5452347102376401,-0.6681352308335783,6
12,0.2,absolute_layered,A1,1.2210399891504204,0.8069312527180175,0.0,-1.3336373981118992,-0.5629870448073936,6
12,0.4,transitive_percolation,A1,-1.791033897205626,0.6725216978390403,0.7183368521129719,1.5652641980939597,-0.564424247779165,6
12,0.4,lorentzian_like_3d,A1,-1.5295396457133557,0.45988745788002017,0.5334679231233798,1.278366110110622,-0.627933839006834,6
12,0.4,multi_layer_random,A1,-0.24025600265170718,0.47562115764046026,0.6986649458409514,-0.03549361079937759,-0.6893740336277118,6
12,0.4,KR_like,A1,-0.23127153682037496,0.3570099337499607,0.6094539285456914,-0.04920861714822247,-0.7012003849214935,6
12,0.4,lorentzian_like_2d,A1,0.2183753474392919,0.2578703910545638,0.613080150558958,-0.4936415950336826,-0.6881656189859767,6
12,0.4,interval_order,A1,0.27798061790420875,1.0335491917019208,0.5992754930352314,-0.5452347102376401,-0.6681352308335783,6
12,0.4,absolute_layered,A1,1.1084425801889417,0.7822391702981002,0.0,-1.3336373981118992,-0.5629870448073936,6
16,0.0,transitive_percolation,A1,-1.6594323885946742,0.7305574910306802,0.43539992341024886,1.6594323885946742,-0.19694423934673955,6
