seed_label,seed_offset,n,family,sample_id,seed,beta,log_H,entropy_method,penalty_neutral,geo_width_height,geo_dim_proxy_penalty,geo_dim_eff,geo_dim_consistency,geo_dim_consistency_global_d_eff,geo_dim_consistency_local_mean_d_eff,geo_dim_consistency_local_var_d_eff,geo_dim_consistency_local_count,geo_dim_multi_consistency,geo_dim_multi_consistency_var,geo_d_order,geo_d_chain,geo_d_width,geo_comparability_window,geo_cover_density,geo_interval_profile,geo_interval_shape,geo_layer_smoothness,geo_total,scale_factor,matched_weight,consistency_weight,gamma,penalty_effective,score
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,0.0,12.398743428551768,-86.60283492520793
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,0.2,12.398743428551768,-84.12308623949758
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,0.4,12.398743428551768,-81.64333755378722
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,0.6,12.398743428551768,-79.16358886807687
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,0.8,12.398743428551768,-76.68384018236651
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,1.0,12.398743428551768,-74.20409149665616
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,1.5,12.398743428551768,-68.00471978238028
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.38,0.682882,0.9423771599999999,2.0,12.398743428551768,-61.805348068104394
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,0.0,12.461881725238618,-86.60283492520793
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,0.2,12.461881725238618,-84.11045858016021
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,0.4,12.461881725238618,-81.61808223511248
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,0.6,12.461881725238618,-79.12570589006476
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,0.8,12.461881725238618,-76.63332954501703
offset_0,0,44,KR_like,0,44000,1.0,86.60283492520793,sis,0.10264503482419993,3.9697779611674417,0.7315283255082714,2.855294291754757,4.622928755396282,2.855294291754757,5.005394000000001,7.888609052210118e-31,10.0,5.866105769386396,1.2431770139901128,2.855294291754757,3.4445178457870527,5.459431618637299,0.0,0.0014321344126152615,0.23371366622546477,0.35059149659863953,0.0625,16.84260474375942,1.4,0.682882,0.9560348,1.0,12.461881725238618,-74.14095319996932
